id,translated_chinese,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
484,"然而,全国道路网络对于少数汽车来说是经济不切实的,因此开发了新的生产方法,以降低车辆拥有成本.",然而，仅为少数汽车架设全国公路网，这在经济上并不可行，因此新的生产方式应运而生，以求降低汽车的拥有成本。,然而，仅仅依靠少量车辆，建设全国范围的道路网在经济上是不可行的，因此开发了新的生产方法来降低汽车拥有的成本。,0.8322155475616455,0.8080384135246277,0.8199487328529358,0.8647251129150391,0.8233023285865784,0.8435055017471313
485,"公共汽车拥有的情况也导致道路事故的发生率增加,",大众汽车保有量较高还会导致更高的道路交通事故发生率，而这将推动发明用于修复伤者伤处的全新医疗技术。,大众汽车拥有量的增加也导致了道路上事故发生率的提高，这促使医疗领域发明新的技术来修复受损的身体。,0.7909711599349976,0.6884925365447998,0.7361826300621033,0.844230055809021,0.732200026512146,0.784234344959259
486,"浪漫主义是文化决定主义的重要要素,来自戈伊特,菲赫特和施莱格等作家.",浪漫主义具有很强的文化决定论色彩。这源于歌德、费希特和施莱格尔等作家。,浪漫主义中有很大一部分是文化决定论的元素，这一点可以追溯到歌德、费希特和施莱格尔等作家的影响。,0.8273115158081055,0.8077845573425293,0.8174314498901367,0.8316322565078735,0.7337548136711121,0.779633641242981
487,"在浪漫主义的背景下,地理塑造了个人,随着时间的推移,与地理相关的习俗和文化出现了,这些,与社会的位置相符,比任意强加的法律更好.",在浪漫主义的背景下，地理塑造了个体，随着时间的推移，与地理相关的习俗和文化出现了，这些习俗文化因为与社会所处的地方和谐相融，要比任意强加的法律好得多。,在浪漫主义的背景下，地理塑造了个体，随着时间的推移，与该地理相关的风俗和文化应运而生，而这些风俗文化与社会环境协调一致，优于随意强加的法律。,0.9221794605255127,0.8854475617408752,0.9034403562545776,0.8854252099990845,0.87037193775177,0.8778340220451355
488,"作为现代世界时尚首都,巴黎被认为是封建欧洲时尚首都.",正如巴黎被称为当代世界的时尚之都一样，君士坦丁堡被认为是欧洲封建时代的时尚之都。,在现代世界，巴黎被称为时尚之都；而君士坦丁堡被视为封建欧洲的时尚之都。,0.8692404627799988,0.7725078463554382,0.8180243968963623,0.8490116596221924,0.777856707572937,0.8118780851364136
489,"它以奢品为中心的名声,始于公元400年左右,持续到公元1100年左右.",它作为奢侈品中心的声誉始于公元 400 年左右，一直延续到公元 1100 年左右。,它因成为奢华的中心而闻名，大约始于公元400年，并持续到公元1100年左右。,0.8988057374954224,0.8908939361572266,0.8948323726654053,0.8744853734970093,0.8345171809196472,0.854033887386322
490,"在十二世纪,它的地位主要因十字军带回礼物,如丝和香料而下降,这些礼物比比拜占庭市场提供的价值更高.",它的地位在十二世纪下降，主要是因为十字军返回时带的礼物，如丝绸和香料等，比拜占庭市场提供的更有价值。,它在十二世纪的地位下降，主要是因为十字军带回了像丝绸和香料这样的礼物，这些礼物的价值超过了拜占庭市场所提供的。,0.8701648116111755,0.8585634231567383,0.8643251061439514,0.8617764115333557,0.8438307046890259,0.8527091145515442
491,"在此期间,时尚资本的名称从君士坦丁堡转移到巴黎.",正是在这个时候，时尚之都的称号从君士坦丁堡转移到了巴黎。,就在这个时候，时尚之都的称号从伊斯坦布尔转移到了巴黎。,0.8635594844818115,0.8292370438575745,0.8460503220558167,0.8115674257278442,0.7975568771362305,0.8045011162757874
492,哥特式风格在10世纪至11世纪至14世纪之间达到顶峰.,哥特式风格在 10 - 11 世纪到 14 世纪达到顶峰。,哥特式风格在10到11世纪和14世纪之间达到了鼎盛时期。,0.9298175573348999,0.9497412443161011,0.9396737813949585,0.9309588074684143,0.9003428816795349,0.9153949618339539
493,"开始时,服装受到拜占庭文化的严重影响.",起初，裙装深受东方拜占庭文化的影响。,在最初，服装受到东方拜占庭文化的强烈影响。,0.8644475936889648,0.8683304190635681,0.8663846254348755,0.9109552502632141,0.8753843307495117,0.8928156495094299
494,"然而,由于通讯频道缓慢,西方风格可能会落后25到30年.",然而，由于文化交流迟缓，西方的时尚可能落后 25 到 30 年。,然而，由于沟通渠道缓慢，西方的风格可能落后25到30年。,0.866816520690918,0.8568735718727112,0.86181640625,0.9233702421188354,0.9200896620750427,0.9217270612716675
495,"欧洲西部开始发展自己的风格.当时的最大发展之一是十字军运动的结果,人们开始使用按来固定衣服.",随着中世纪走向末期，西欧人民逐渐发展出自己的风格。当时最大的进步之一就是十字军东征后，人们开始用纽扣来系衣服。,在中世纪末期，西欧开始发展他们自己的风格。那个时期最大的一个发展，是由于十字军东征，人们开始使用纽扣来固定衣物。,0.8449685573577881,0.8050966262817383,0.8245508670806885,0.8535216450691223,0.8222686648368835,0.837603747844696
496,"维持农业是为了生产足够的粮食,以满足农民及其家庭的需求而进行的农业.",自给农业，是为了生产仅能满足农业者及其家人所需的食物而进行的农业活动。,自给自足农业是指为满足农民及其家庭基本食物需求而进行的农业生产。,0.8415451645851135,0.839637815952301,0.8405904173851013,0.8372142314910889,0.8343881368637085,0.8357987999916077
497,"维持农业是一种简单,通常是有机的,使用生态区域原生保存的种子,结合作物转移或其他相对简单的技术来最大化产量.",自给农业是一种简单且通常是有机的系统，利用该生态区内保存的本地种子，与农作物轮作或其他相对简单的技术相结合，从而最大限度地提高产量。,自给农业是一种简单的、通常是有机的系统，它使用保留下来的、适合该生态区的种子，并结合轮作或其他相对简单的技术，以最大化产量。,0.8630635738372803,0.8279933929443359,0.8451648354530334,0.877320408821106,0.8513482809066772,0.864139199256897
498,"历史上,大多数农民都从事自给自给农业,",从历史上看，大部分农民从事的都是自给自足的农业生产。如今在很多发展中国家，情况依然如此。,历史上，大多数农民从事自给自足的农业，这在许多发展中国家仍然是这样。,0.8855646848678589,0.7069045901298523,0.786212682723999,0.9216334223747253,0.7524714469909668,0.82850581407547
499,"亚文化汇集了那些觉得社会标准忽视的同思维的个人,并使他们能够发展身份感.",亚文化让志同道合的个人团结起来，这些人感到自己被社会标准所忽视，亚文化在他们之间培养出一种认同感。,亚文化将志同道合的人聚集在一起，他们觉得自己被社会标准所忽视，从而让他们能够发展出一种身份认同感。,0.7692729830741882,0.7349649667739868,0.7517277598381042,0.8260096311569214,0.7761232852935791,0.8002898097038269
500,"亚文化可以因成员的年龄,种族,阶级,位置和/或性别而具有特色.",鉴于成员的年龄、种族、阶级、位置以及/或性别差异，亚文化可能会各具特色。,亚文化可以因为成员的年龄、民族、阶级、地点和/或性别而具有独特性。,0.8865007162094116,0.8560070395469666,0.8709871172904968,0.9352149963378906,0.9275122284889221,0.9313477277755737
501,"确定一个子文化的特点可能是语言,美学,宗教,政治,性,地理或因素的组合.",让亚文化变得与众不同的特质，可能是语言、美学、宗教、政治、性别、地理或多种因素的组合。,决定一个亚文化独特性的特征可能包括语言、审美、宗教、政治、性别、地域或多种因素的结合。,0.8535841703414917,0.8140418529510498,0.8333442211151123,0.8604481816291809,0.8262313008308411,0.8429926633834839
502,"一个子文化成员通常通过独特和象征性的风格使用来表示他们的成员,其中包括时尚,礼貌和语.",亚文化群体的成员，常常会象征性地利用独特的行事风格来表明他们的成员身份，包括时尚服装、举止和黑话。,亚文化的成员通常通过独特而象征性的风格来传达他们的归属感，这包括时尚、举止和行话。,0.8203446865081787,0.8046466112136841,0.8124198317527771,0.8487990498542786,0.8444036841392517,0.8465956449508667
503,"为了说明社会化的重要性,最常用的方法之一是利用一些不幸的儿童的例子, 由于忽视,不幸或故意虐待,",要说明社会化的重要性，最常用的方法之一是利用少数不幸儿童的案例。这些儿童由于被忽视、遭遇不幸或遭到故意虐待，在成长过程中没有在成年人的帮助下实现社会化。,用来说明社会化重要性的常见方法之一是引用一些不幸的案例，这些孩子因为被忽视、遭遇不幸或故意虐待，在成长过程中没有得到成年人的社会化。,0.8850019574165344,0.7787420153617859,0.8284786343574524,0.8490932583808899,0.7755609154701233,0.8106630444526672
504,"某些野蛮儿童被人 (通常是自己的父母) 关押;在某些情况下,这种孩子被放弃是由于父母拒绝孩子严重的智力或身体障碍.",这样的孩子被称为“野孩”，意思是野孩子。 有些野孩子被人们（通常是他们自己的父母）所幽禁； 在某些情况下，孩子被遗弃是由于父母拒绝接受孩子有智力或身体上的严重缺陷。,这样的孩子被称为“野生”或“荒野儿童”。一些野生儿童是被人（通常是他们自己的父母）限制在特定环境中的；在某些情况下，这种遗弃是因为父母拒绝接受孩子严重的智力或身体残疾。,0.8733040690422058,0.8056635856628418,0.838121235370636,0.8902275562286377,0.8037486672401428,0.844780683517456
505,野生儿童可能在被抛弃或逃跑之前经历过严重虐待或创伤.,野孩子在被抛弃或离家出走之前，可能经历过严重的儿童虐待或创伤。,野孩子可能在被遗弃或逃跑之前经历过严重的虐待或创伤。,0.9053336977958679,0.8766258955001831,0.8907485604286194,0.9437077641487122,0.9454734325408936,0.9445897936820984
506,"据说,有些被动物养育;有些被说是自主生活在野外.",据说，其他人是被动物养大的；有些人独自生活在野外。,据说，其他人是被动物养大的；有些人独自生活在野外。,0.8676413297653198,0.8320172429084778,0.8494558930397034,0.8676413297653198,0.8320172429084778,0.8494558930397034
507,"当被非人类动物完全培养时,野生的孩子表现出行为 (在身体范围内) 几乎完全像特定的护理动物的行为,例如对人类的恐惧或冷漠.",狼孩如果完全由非人类的动物抚养长大，其行为（在身体条件允许的范围内）会与该动物非常雷同，比如会对人类表现出恐惧或冷漠。,狼孩如果完全由非人类的动物抚养长大，其行为（在身体条件允许的范围内）会与该动物非常雷同，比如会对人类表现出恐惧或冷漠。,0.8099481463432312,0.7827988862991333,0.7961421608924866,0.8099481463432312,0.7827988862991333,0.7961421608924866
508,"虽然基于项目的学习应该使学习变得更容易和更有趣,但架架更远.",虽然项目学习法应该使学习变得更容易、更有趣，但支架式学习法却更进一步。,虽然项目基础学习应该让学习变得更简单和更有趣，但支架教学更进一步。,0.8762080669403076,0.8526321649551392,0.8642593622207642,0.8846434354782104,0.8679705858230591,0.8762277364730835
509,"架架不是学习方法,而是为那些正在经历新的学习经验,如使用新的计算机程序或开始新的项目提供支持的帮助.",支架式教学不是一种学习方法，而是一种辅助刚学习使用新电脑程序或启动新项目的人的手段。,脚手架不是一种学习方法，而是一种帮助工具，为正在经历新的学习体验的人提供支持，比如使用新的计算机程序或开始一个新项目。,0.7696481943130493,0.7946504354476929,0.781949520111084,0.8892453908920288,0.8519992232322693,0.8702239394187927
510,"机架可以是虚拟的和真实的,换句话说,老师是一个形式的机架,",支架式教学可以线上或线下进行，换句话说，老师是支架式教学的一种形式，就像 Microsoft Office 里的回形针小助手一样。,支架可以是虚拟的，也可以是真实的。换句话说，老师是一种支架，但微软办公软件中的小回形针人也是一种支架。,0.7732827663421631,0.6986396312713623,0.7340686321258545,0.85713130235672,0.7702511548995972,0.8113721013069153
511,"虚拟架构是软件中内部化的,旨在质疑,提示和解释学生独自处理可能难以处理的程序.",虚拟支持内化在软件中，用来质疑、提示和解释那些可能对学生来说难以独自处理的程序。,虚拟支架被内嵌在软件中，旨在对学生可能独自难以处理的程序进行提问、提示和解释。,0.8537195920944214,0.8329321146011353,0.8431977033615112,0.8397601842880249,0.8303390145301819,0.8350229859352112
513,"没有孩子应该在一个不培养,不关心和不教育的环境中成长,但他们会成长.",任何孩子都不应该在一个没有教养、没有关爱、没有教育的环境中成长，但事与愿违。,没有孩子应该在一个不关爱、不温暖且没有教育意义的环境中成长，但事实就是这样。,0.8382675647735596,0.7978805899620056,0.8175755739212036,0.8602599501609802,0.7965952157974243,0.8272044658660889
514,我们认为养护系统是这些孩子的安全区.,我们认为寄养系统对这些孩子来说是一个安全地带。,我们认为寄养系统是这些孩子的安全区。,0.8890678882598877,0.8341160416603088,0.8607158064842224,0.9518589973449707,0.9496376514434814,0.950747013092041
515,"我们的养育系统应该提供安全的住所,有爱的照顾者,稳定的教育,可靠的医疗保健.",我们的寄养系统应该提供安全的家、有爱心的看护者、稳定的教育和可靠的医疗。,我们的寄养系统应该提供安全的住房、关爱的看护人、稳定的教育和可靠的医疗服务。,0.9060563445091248,0.9136635661125183,0.9098440408706665,0.9095742702484131,0.9041919708251953,0.9068751335144043
516,养育者应该提供他们以前被带走的家中缺乏的所有必需品.,寄养体系应该提供一切其原生家庭所缺乏的必需品。,寄养应该提供他们之前所缺乏的所有基本生活必需品。,0.7949438095092773,0.8106933832168579,0.8027413487434387,0.841190755367279,0.8484399914741516,0.844799816608429
517,互联网将群众和人际交流的元素结合在一起.,互联网结合了大众传播和人际传播的要素。,互联网结合了大众传播和人际传播的元素。,0.8013455271720886,0.824633002281189,0.8128225207328796,0.8164858818054199,0.841288149356842,0.8287014961242676
518,互联网的不同特点在使用和满足方法方面带来了额外的维度.,互联网的鲜明特点使其在用途和满足方式方面增添了额外的维度。,互联网的独特特性在使用与满足理论方面带来了额外的维度。,0.8889757394790649,0.8693894147872925,0.879073441028595,0.9198411703109741,0.9232403635978699,0.9215376973152161
519,"例如, 学习和 社会化被认为是互联网使用的重要动机 (James等人,1995).",例如，“学习”和“交际”被认为是使用互联网的重要动机（詹姆斯等，1995）。,"例如，“学习”和“社会化”被认为是使用互联网的重要动力（James et al., 1995）。",0.861768901348114,0.832885205745697,0.8470808863639832,0.8747813701629639,0.8456147313117981,0.859950840473175
520,"个人参与和持续关系也被Eighmey和McCord (1998) 确定为新的动机方面,",在研究受众对网站的反应时，艾麦和麦克德（1998 年）把“个人参与”和“持续的关系”也作为新的动机因素。,“个人参与”和“持续关系”在Eighmey和McCord（1998）研究观众对网站反应时被确定为新的动机方面。,0.7861002087593079,0.7101619839668274,0.7462040781974792,0.8686355352401733,0.7950484752655029,0.8302145600318909
521,"视频录音的使用导致了微表情的解释,",录像的使用为阐释微表情（持续几毫秒的面部运动）带来了重大发现。,视频录制的使用导致了对微表情（持续几毫秒的面部动作）解释的重要发现。,0.8161749243736267,0.6872286796569824,0.7461719512939453,0.9156466722488403,0.7460783123970032,0.8222107887268066
522,"据说,通过正确解释微表达,人们可以检测一个人是否在说谎.",具体说来，据说可以通过正确解读微表情来判断一个人是否在撒谎。,特别有人声称，可以通过正确解读微表情来判断一个人是否在撒谎。,0.8655375838279724,0.835460364818573,0.8502330780029297,0.849763035774231,0.8233919739723206,0.8363696932792664
523,"由于脑部损伤,无法理解言语的人如何能够准确评估诚实.",奥利弗·萨克斯 (Oliver Sacks) 在他的论文《总统的演讲》中指出，那些因为脑损伤而无法理解语言的人仍然能够准确地判断说话人是否有诚意。,奥利弗·萨克斯在他的论文《总统的演讲》中指出，虽然一些因脑损伤而无法理解言语的人，仍然能够准确评估诚意。,0.8202406167984009,0.6521919369697571,0.7266265153884888,0.8394907712936401,0.6712592840194702,0.7460082173347473
524,"他甚至认为,人类行为理解的能力可能与动物,如家犬,共同存在.",他甚至提出，这种理解人类行为的能力可能是家犬等动物共有的本领。,他甚至提出，这种理解人类行为的能力可能是家犬等动物共有的本领。,0.8113572597503662,0.8145158886909485,0.8129335641860962,0.8113572597503662,0.8145158886909485,0.8129335641860962
525,"20世纪的研究表明,遗传变异存在两种:隐藏和表达.",二十世纪的研究表明，基因变异有两种库：显性和隐性。,二十世纪的研究表明，遗传变异有两种库：隐性和显性。,0.869448184967041,0.8576467037200928,0.8635071516036987,0.8981314301490784,0.8805078864097595,0.8892323970794678
526,"突变增加了新的遗传变异,选择将其从表达变异的池中移除.",突变会添加新的基因变异，而选择则会从表达的基因变异池中把变异移除。,突变增加了新的基因变异，而选择则从表现出的变异中去除它。,0.8451741933822632,0.8175926208496094,0.8311547040939331,0.8406547904014587,0.8281134366989136,0.8343369960784912
527,隔离和重组将每一代的两池之间变化转移.,由于分离和重组，变异在每一代的两个库之间来回变动。,隔离和重组使变异在每一代之间在两个群体中来回交替。,0.8287203311920166,0.7764949202537537,0.8017579913139343,0.8204400539398193,0.7711198925971985,0.795015811920166
528,"在沙文中,与人类一样的消化系统的灵长类动物很难从可用的植物资源中满足其氨基酸需求.",在热带草原上，灵长类动物拥有类似人类的消化系统，现有的植物资源很难满足灵长类动物对氨基酸的需求。,在稀树草原上，像人类一样消化系统的灵长类动物很难从可用的植物资源中满足其氨基酸的需求。,0.8053385615348816,0.8125431537628174,0.8089247941970825,0.9335744380950928,0.9168275594711304,0.9251251816749573
529,"没有做好这些工作,会造成严重的后果:成长抑郁,营养不良,最终死亡.",此外，如果做不到这一点将会带来严重的后果：生长抑制、营养不良，最终导致死亡。,此外，如果做不到这一点将会带来严重的后果：生长抑制、营养不良，最终导致死亡。,0.8563521504402161,0.8205380439758301,0.8380626440048218,0.8563521504402161,0.8205380439758301,0.8380626440048218
530,"植物资源最容易获得的可能是叶子和豆类中的蛋白质,",最容易获得的植物性资源应该是叶子和豆科植物中的蛋白质，但像我们这样的灵长类动物很难消化这种蛋白质，除非是煮熟的。,最容易获取的植物资源是叶子和豆类中的蛋白质，但这些对我们这样的灵长类动物来说很难消化，除非经过烹饪。,0.8942021131515503,0.7247876524925232,0.8006309270858765,0.9069344401359558,0.7247182726860046,0.8056517839431763
531,"动物食物 (,,蛋) 不仅可以很容易消化,而且提供大量含有所有必需氨基酸的蛋白质.",相比之下，动物性食物（蚂蚁、白蚁、蛋）不仅容易消化，而且能提供大量蛋白质，里面含有全部必需的氨基酸。,相对而言，动物食品（如蚂蚁、白蚁、鸡蛋）不仅容易消化，而且提供了丰富的蛋白质，包含所有必需氨基酸。,0.8684208989143372,0.7957592010498047,0.8305038213729858,0.8639140725135803,0.7968217134475708,0.8290126323699951
533,"睡眠中断是正常睡眠期间故意醒来,然后在不久之后 (1060分钟) 睡觉的过程.",睡眠中断是指这样的过程：在正常睡眠期间有意地醒来，并且在短时间之后（10-60分钟）睡着。,睡眠中断是指在正常睡眠期间故意醒来，并在短时间内（10到60分钟）重新入睡的过程。,0.8625502586364746,0.8148433566093445,0.8380183577537537,0.8757331967353821,0.8505330681800842,0.8629491925239563
534,"通过使用一个相对安静的警钟,",这很容易做到，使用相对安静的闹钟，让你在不被完全吵醒的情况下苏醒。,这可以通过使用一个相对安静的闹钟来轻松完成，使你在不完全醒来的情况下逐渐意识到。,0.7987332940101624,0.648577868938446,0.7158663868904114,0.8611195683479309,0.6534228920936584,0.7430300116539001
535,"如果你在睡眠中重新设置时钟,",如果你发现自己会在睡觉时重置闹钟，可以将闹钟放到房间的另一边，逼迫自己下床去关闹钟。,如果你发现自己在睡觉时总是重置闹钟，可以把它放在房间的另一边，这样就必须下床去关掉它。,0.8170774579048157,0.6791200637817383,0.7417385578155518,0.8152492642402649,0.6457551717758179,0.7206704616546631
536,"其他基于生物节律的选择包括在睡前喝大量的液体 (特别是水或茶,已知尿剂),迫使人起床尿.",其他基于生物节律的选择包括睡前大量饮用液体（尤其是水或茶——众所周知有利尿作用），强迫自己起来小便。,其他基于生物节律的选择包括在睡觉前喝大量的液体（尤其是水或茶，这些都是众所周知的利尿剂），这样会迫使人起床上厕所。,0.8818690776824951,0.8325707912445068,0.856511116027832,0.9254130125045776,0.8403854370117188,0.8808521032333374
537,人所拥有的内心和平与身体和精神的紧张程度相反.,一个人内心平静的程度与身体和精神的紧张程度是相反的。,一个人所拥有的内心平静与身体和灵魂中的紧张程度成反比。,0.8718516230583191,0.8740530610084534,0.8729509711265564,0.9081301689147949,0.8727034330368042,0.8900644183158875
538,"紧张力越低,生活力就越积极.",压力越小，生命力就表现得越积极。每个人都有可能找到绝对的平静和满足。,张力越低，生命力就越积极。每个人都有能力找到绝对的平和与满足。,0.853986918926239,0.671592116355896,0.7518861293792725,0.891945481300354,0.7026126980781555,0.7860386967658997
539,只有我们自己的紧张和消极感才会阻碍这一目标.,每个人都能达到开悟的境界，而实现它的唯一阻碍是我们自己的紧张感和消极情绪。,每个人都可以达到觉悟。唯一阻碍我们实现这一目标的是我们自己的紧张和负面情绪。,0.764098048210144,0.6958066821098328,0.7283551692962646,0.8186782598495483,0.7381197214126587,0.7763146758079529
540,"藏佛教是基于佛教的,但通过爱的麻雅那道路和印度的许多技术扩展.",藏传佛教以佛陀的教义为基础，但通过大乘佛教的普世之爱和印度瑜伽的许多技巧得到了拓展。,藏传 Buddhism 是基于佛陀的教义，但通过大乘法的慈爱和许多印度瑜伽的技巧得到了延伸。,0.7906328439712524,0.7566146850585938,0.7732498049736023,0.780947744846344,0.7597122192382812,0.7701836228370667
541,"基本上,西藏佛教非常简单.它包括昆达林尼,冥想和包容性爱的道路.",原则上，藏传佛教是非常简单的。它包括昆达里尼瑜伽、冥想和普世之爱的方法。,在原则上，藏传佛教非常简单。它由昆达里尼瑜伽、冥想和包容的爱的道路构成。,0.8579023480415344,0.8381561636924744,0.8479142785072327,0.8716121912002563,0.8475335836410522,0.8594042658805847
542,"通过炼,呼吸练习,语和视觉化,炼的功德alini能量 (启蒙能量) 得到唤醒.",在昆达里尼瑜伽中，昆达里尼能量（启迪能量）通过瑜伽姿势、呼吸练习、念语和视觉形象被唤醒。,通过昆达里尼瑜伽，昆达里尼能量（启蒙能量）通过瑜伽体式、呼吸练习、咒语和可视化方法被唤醒。,0.7741954326629639,0.7254304885864258,0.7490200400352478,0.782036542892456,0.7348666191101074,0.7577181458473206
543,"藏人的冥想中心是神圣.通过各种神灵的视觉化,能量通道被清洁,克拉被激活,启蒙意识被创造.",西藏冥想的核心活动是天瑜伽。通过把不同的神形象化，净化能量通道，激活轮穴，从而达到顿悟的境界。,西藏冥想的核心是神明瑜伽。通过对各种神明的观想，能量通道被净化，脉轮被激活，启蒙意识也随之产生。,0.7260531783103943,0.7144734859466553,0.7202167510986328,0.8274198770523071,0.8041222095489502,0.8156046867370605
544,"德国在第二次世界大战中是共同的敌人,导致苏联和美国之间的合作.",德国是二战中各国的共同敌人，这促进了苏联和美国之间的合作。随着战争的结束，制度、程序和文化上的冲突又使得两国分道扬镳。,德国在第二次世界大战中是一个共同的敌人，这促使苏联和美国之间的合作。战争结束后，系统、过程和文化的冲突导致了这些国家之间的分歧。,0.8502681851387024,0.7225139737129211,0.7812024354934692,0.9506219029426575,0.7922585606575012,0.864245593547821
545,"两年后,前盟国已经成为敌人,",战争结束两年后，曾经的盟友如今成了敌人，冷战随即开始。,在战争结束两年后，曾经的盟友如今变成了敌人，冷战开始了。,0.8075299263000488,0.6973511576652527,0.7484071850776672,0.7977544665336609,0.6897270083427429,0.7398180365562439
546,"战争将持续40年,将由代理军队在非洲到亚洲,阿富汗,古巴等许多地方进行.",这场战争持续了 40 年，代理军队在从非洲到亚洲的很多战场上真刀真枪地战斗，包括在阿富汗和古巴。,这场战争将持续40年，并将在非洲到亚洲、阿富汗、古巴以及许多其他地方的战场上，真实地由代理军队进行交战。,0.8477838635444641,0.7874403595924377,0.8164986968040466,0.9166538119316101,0.8306742310523987,0.8715486526489258
547,"到1939年9月17日,波兰的防御已经被打破,唯一的希望是撤退和重组沿着罗马尼亚的桥头.",到了 1939 年 9 月 17 日，波兰的防线已经被攻破，剩下的唯一希望就是沿着罗马尼亚桥头堡撤退和改编军队。,到1939年9月17日，波兰的防御已经崩溃，唯一的希望是撤退并在罗马尼亚的桥头堡重新组织。,0.9147173166275024,0.8802128434181213,0.8971334099769592,0.9084030985832214,0.9048402905464172,0.9066181778907776
548,"然而,这些计划几乎一夜之间变得过时,苏联红军的8万多名士兵进入了波兰东部地区,",然而，这些计划几乎在一夜之间被弃如敝履，在违反《里加和平条约》、《苏联波兰互不侵犯条约》及其他双边及多边国际条约，入侵波兰的东部地区之后，超过 80 万名苏联红军入境，并在白俄罗斯和乌克兰筑起阵地。,然而，这些计划几乎在一夜之间变得过时，因为来自苏联红军的超过80万人进入并创建了白俄罗斯和乌克兰战线，侵入波兰东部地区，违反了里加和平条约、苏波互不侵犯条约以及其他双边和多边国际条约。,0.8433467745780945,0.6687940955162048,0.7459957599639893,0.9029008150100708,0.7113019227981567,0.7957304120063782
549,运输货物的船只是运输大量人和货物在海洋中最有效的方式.,迄今为止，船运是跨洋运输大量人员和货物的最有效方式。,使用船只运输货物到目前为止是跨越海洋搬运大量人员和货物的最有效方法。,0.8425237536430359,0.7961623072624207,0.8186872005462646,0.870172381401062,0.7981829047203064,0.8326244950294495
550,"美国海军的任务是确保您的国家能够移动人民和货物,同时,",从传统意义上讲，海军的任务是确保国家保持运输人员和货物的能力，同时，干扰敌人运输其人员和货物的能力。,海军的传统工作是确保你的国家能够运输人民和货物，同时还要干扰敌国运输他们人民和货物的能力。,0.7982164621353149,0.7132037281990051,0.7533192038536072,0.8582038879394531,0.7819973826408386,0.8183302879333496
551,美国人试图将人员和材料移到大西洋以帮助英国.,一个最值得注意的现代的例子就是二战期间的北大西洋战役。美国人尝试横跨大西洋运送人员和物资来帮助英国。,最近最值得注意的例子之一是二战时期的北大西洋战役。美国人试图通过大西洋运送人员和物资以支援英国。,0.84101402759552,0.6808238625526428,0.7524880170822144,0.8478153347969055,0.6943910717964172,0.7634715437889099
552,德国海军也在试图阻止这场交通.,与此同时，以 U 型潜艇为主力的德国海军试图拦截这场运输。,与此同时，德国海军主要利用潜艇试图阻止这种运输。,0.834057629108429,0.6924627423286438,0.7566932439804077,0.8339976668357849,0.7279910445213318,0.7773971557617188
553,"如果盟军失败,德国可能会像其他欧洲一样征服英国.",假如同盟国当时失败了，德国原本很可能像征服欧洲其他国家一样征服英国。,如果盟军失败，德国可能会像征服欧洲其他国家一样征服英国。,0.8857550621032715,0.8211257457733154,0.8522168397903442,0.9518406987190247,0.9263206720352173,0.938907265663147
554,羊似乎在伊朗萨格罗斯山脉大约1万年前被养.,山羊似乎是 1 万年前左右在伊朗的扎格罗斯山脉首次被驯养的。,山羊似乎是在大约一万年前在伊朗的扎格罗斯山脉首次被驯化的。,0.8714523315429688,0.8133898377418518,0.8414206504821777,0.8900843858718872,0.8246957659721375,0.8561434149742126
555,"古代文化和部落开始保留它们,以便容易获得牛奶,头发,肉和皮肤.",古代文明和部落开始驯养它们，食用和使用它们的奶、肉、毛和皮。,古代文化和部落开始饲养它们，以便更方便地获取牛奶、毛发、肉和皮肤。,0.8121242523193359,0.8346965909004211,0.8232557773590088,0.9158351421356201,0.8967373371124268,0.9061856269836426
556,"家庭羊通常在山丘或其他牧场上流浪的群群中养成,通常由幼儿或青少年牧羊人照顾,类似于更广泛的牧羊人.",家山羊通常被成群放牧在山上或其他牧区，它们通常由牧山羊人（大多为儿童或青少年）照管，牧山羊人与更广为人知的牧羊人类似。这些放牧方法至今仍在使用。,家养的山羊通常以群体形式在山丘或其他放牧区域游荡，往往由放羊人照看，这些放羊人常常是儿童或青少年，类似于更广为人知的牧羊人。这些放牧的方法至今仍在使用。,0.8161416053771973,0.7481625080108643,0.7806749939918518,0.8500964045524597,0.7672008872032166,0.8065242171287537
557,马车路在16世纪早就在英国建造.,英国早在 16 世纪就修建了货车道。,在16世纪，英国就已经建造了马车道。,0.8285729289054871,0.8244726657867432,0.8265177011489868,0.8397883176803589,0.8280589580535889,0.8338823914527893
558,"虽然车道仅仅由平行木板组成,但它们允许马拉它们以达到更高的速度和拉更大的负载比当天的略有粗的道路.",虽然马拉轨道车只是由平行的木板拼成，但在当时，就略显坎坷的道路而言，这些车能让拉车的马跑得更快，拉得更多。,虽然马车道仅仅由平行的木板组成，但它们使得拉车的马能够比当时稍微崎岖的道路上跑得更快，拖动更大的负载。,0.741479754447937,0.7342377305030823,0.7378408908843994,0.8185554146766663,0.8109631538391113,0.8147416710853577
