id,translated_spainish,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
419,"Los deportes populares incluyen fútbol, baloncesto, voleibol, waterpolo, esgrima, rugby, ciclismo, hockey sobre hielo, hockey sobre rodillos y carreras de automóviles de F1.","Entre los deportes que más se practican están el fútbol, el baloncesto, el voleibol, el waterpolo, la esgrima, el rugby, el ciclismo, el jóquey sobre hielo, el jóquey sobre patines y las carreras d Fórmula 1.","Los deportes populares incluyen fútbol, baloncesto, voleibol, waterpolo, esgrima, rugby, ciclismo, hockey sobre hielo, hockey sobre patines y carreras de F1.",0.8731462955474854,0.836487889289856,0.8544240593910217,0.957745373249054,0.9823229908943176,0.9698784947395325
420,"Los deportes de invierno son más populares en las regiones del norte, con italianos compitiendo en juegos internacionales y eventos olímpicos.","Los deportes de invierno cuentan con más popularidad en las zonas de norte, con atletas que participan en torneos internacionales y eventos olímpicos.","Los deportes de invierno son más populares en las regiones del norte, con italianos compitiendo en juegos internacionales y eventos olímpicos.",0.9268866181373596,0.9185011982917786,0.9226748943328857,1.0,1.0,1.0
421,"Japón posee casi 7.000 islas (la más grande es Honshu), por lo que Japón es la séptima isla más grande del mundo.","En Japón existen cerca de 7000 islas (la de mayor tamaño es Honshu), lo que lo vuelve el séptimo archipiélago más grande del globo.","Japón tiene casi 7,000 islas (siendo la más grande Honshu), ¡lo que convierte a Japón en la séptima isla más grande del mundo!",0.867845892906189,0.8344396948814392,0.8508150577545166,0.9132966995239258,0.8957408666610718,0.9044336080551147
422,"Debido al grupo de islas que tiene Japón, a menudo se refiere a Japón, en una posición geográfica, como un ""arquipélago""","Debido al conglomerado/grupo de islas que contiene, se suele hacer referencia a Japón como un «archipiélago», desde un punto de vista geográfico.","Debido al grupo de islas que tiene Japón, a menudo se le llama, desde una perspectiva geográfica, ""archipiélago"".",0.8571595549583435,0.8152963519096375,0.8357040286064148,0.8685140609741211,0.8693158626556396,0.868914783000946
423,"Taiwan comenzó en el siglo XV, cuando los marineros europeos que pasaban por la isla registraron su nombre como Ilha Formosa, o hermosa isla.","La historia de Taiwán data del siglo XV, cuando los marineros de Europa que navegaban por el lugar registraron el nombre de la isla como Ilha Formosa, esto es, isla hermosa.","Taiwán comenzó a abrirse al mundo en el siglo XV, cuando los marineros europeos que pasaban por la zona registraron el nombre de la isla como Ilha Formosa, o isla hermosa.",0.9039281010627747,0.8622855544090271,0.8826159238815308,0.9432528614997864,0.9013091325759888,0.9218041300773621
424,"En 1624, la Compañía Holandesa de las Indias Orientales estableció una base en el suroeste de Taiwán, iniciando una transformación en las prácticas de producción de granos aborígenes y empleando trabajadores chinos para trabajar en sus plantaciones de arroz y azúcar.","El establecimiento, en 1624, por la Compañía Holandesa de las Indias Orientales, de una base en el suroeste taiwanés, dio inicio a una transformación en el método aborigen de producción de granos, con el empleo de mano de obra china para trabajar en sus plantaciones de arroz y azúcar.","En 1624, la Compañía Holandesa de las Indias Orientales establece una base en el suroeste de Taiwán, iniciando una transformación en las prácticas de producción de granos de los aborígenes y empleando trabajadores chinos para trabajar en sus plantaciones de arroz y azúcar.",0.8854575753211975,0.8674298524856567,0.8763509392738342,0.9934008121490479,0.9873039722442627,0.9903430342674255
425,"En 1683, las fuerzas de la dinastía Qing (1644-1912) tomaron el control de las zonas costeras occidentales y del norte de Taiwán y declararon a Taiwán como una provincia del Imperio Qing en 1885.",El ejército de la dinastía Qing (1644-1912) tomó el control de la región litoral nórdica y occidental de Taiwán en 1683 y declaró a esta última como provincia dependiente del Imperio Qing en 1885.,"En 1683, las fuerzas de la dinastía Qing (1644-1912) tomaron el control de las áreas costeras occidentales y noroccidentales de Taiwán y declararon a Taiwán como una provincia del Imperio Qing en 1885.",0.9124342799186707,0.898551344871521,0.9054396152496338,0.9866559505462646,0.9736671447753906,0.9801185131072998
426,"En 1895, después de la derrota en la Primera Guerra Sino-Japonesa (1894-1895), el gobierno Qing firma el Tratado de Shimonoseki, por el cual cede la soberanía sobre Taiwán a Japón, que gobierna la isla hasta 1945.","En 1895, luego de haber sido vencida durante la Primera Guerra Sino-japonesa, (1894-1895), el gobierno de Qing adhiere al tratado de Shimonoseki, a través del cual cede la soberanía de Taiwán a Japón, quien conserva su control sobre la isla hasta 1945.","En 1895, tras la derrota en la Primera Guerra Sino-Japonesa (1894-1895), el gobierno Qing firma el Tratado de Shimonoseki, por el cual cede la soberanía sobre Taiwán a Japón, que gobierna la isla hasta 1945.",0.929017186164856,0.9103704690933228,0.9195992946624756,0.9946730136871338,0.9974695444107056,0.9960693120956421
427,"Machu Picchu consta de tres estructuras principales, a saber, Intihuatana, el Templo del Sol y la Sala de las Tres Ventanas.","Machu Picchu cuenta con tres construcciones capitales: Intihuatana, el Templo del Sol y el de las Tres Ventanas.","Machu Picchu consiste en tres estructuras principales, a saber, Intihuatana, el Templo del Sol y la Habitación de las Tres Ventanas.",0.9306243658065796,0.943507194519043,0.9370214939117432,0.9822234511375427,0.9763902425765991,0.9792981743812561
428,La mayoría de los edificios en los bordes del complejo han sido reconstruidos con el fin de dar a los turistas una mejor idea de cómo aparecían originalmente.,Se ha reconstruido la mayor parte de los edificios en los extremos del complejo con el fin de que los turistas puedan visualizar cómo lucían originalmente.,La mayoría de los edificios en los bordes del complejo han sido reconstruidos para dar a los turistas una mejor idea de cómo aparecían originalmente.,0.8907672166824341,0.8991713523864746,0.8949495553970337,0.9733364582061768,0.9907674193382263,0.9819745421409607
429,"En 1976, el treinta por ciento de Machu Picchu había sido restaurado y la restauración continúa hasta el día de hoy.",Hacia 1976 ya se había restaurado el treinta por ciento del Machu Picchu y los trabajos continúan en la actualidad.,"Para 1976, el treinta por ciento de Machu Picchu había sido restaurado y la restauración continúa hasta hoy.",0.9021187424659729,0.9064958095550537,0.9043020009994507,0.972375750541687,0.9865378141403198,0.9794055819511414
430,"Por ejemplo, el formato de fotografía de imágenes fijas más común en el mundo es de 35 mm, que fue el tamaño de película dominante al final de la era del cine analógico.","Para ejemplificar, el formato de fotografía de imagen fija más habitual a nivel global es el de 35 mm, que fue el tamaño de película más utilizado hacia el final de la era de las películas analógicas.","Por ejemplo, el formato de fotografía en imagen fija más común en el mundo es el de 35 mm, que fue el tamaño de película dominante al final de la era del filme analógico.",0.9028472900390625,0.8724135756492615,0.8873695731163025,0.9765382409095764,0.9727001190185547,0.9746154546737671
431,"Todavía se produce hoy en día, pero lo más importante es que su proporción de aspecto ha sido heredada por los formatos de sensores de imagen de la cámara digital.","Hoy en día se sigue produciendo, pero lo más importante es que su relación dimensional se trasladó a los formatos de sensor de imagen de las cámaras digitales.","Todavía se produce hoy en día, pero lo más importante es que su relación de aspecto ha sido heredada por los formatos de sensores de imagen de cámaras digitales.",0.888630747795105,0.9016968011856079,0.8951160907745361,0.9614637494087219,0.9681782722473145,0.9648093581199646
432,"El formato de 35 mm es en realidad, algo confuso, 36 mm de ancho por 24 mm de altura.","En verdad, el formato de 35 mm es algo confuso, ya que sus medidas son 36 mm de anchura por 24 mm de alto.","El formato de 35 mm es, de hecho, algo confuso, de 36 mm de ancho por 24 mm de alto.",0.9159601926803589,0.881718635559082,0.8985132575035095,0.9553043842315674,0.9430179595947266,0.9491214156150818
433,"Por lo tanto, se dice que la proporción de aspecto de este formato (dividir por doce para obtener la proporción de números enteros más simple) es de 3:2.",Por ello se dice que la relación dimensional de este formato (dividir por doce a fin de calcular la razón de números enteros más sencilla) equivale a 3:2.,La relación de aspecto de este formato (dividiendo entre doce para obtener la relación numérica entera más simple) se dice que es 3:2.,0.8972736597061157,0.8976368308067322,0.8974552154541016,0.8525937795639038,0.8751645088195801,0.8637316823005676
434,"Muchos formatos comunes (familia de formatos APS, por ejemplo) son iguales o se aproximan estrechamente a esta relación de aspecto.","Muchos formatos típicos (verbigracia, el grupo de formatos APS) son iguales o se asemejan mucho a esta relación de aspecto.","Muchos formatos comunes (la familia de formatos APS, por ejemplo) son iguales o se aproximan estrechamente a esta relación de aspecto.",0.9007705450057983,0.8996212482452393,0.9001955389976501,0.9941125512123108,0.9872534275054932,0.9906711578369141
435,"La regla de los tercios, muy abusada y a menudo ridiculizada, es una simple guía que crea dinamismo mientras se mantiene una medida de orden en una imagen.","La regla de los tercios, que ha sido objeto de constantes burlas y muchas veces ridiculizada, es una pauta sencilla que genera dinamismo a la vez que permite dar cierto orden a las imágenes.","La regla de los tercios, a menudo maltratada y ridiculizada, es una sencilla pauta que crea dinamismo mientras mantiene un grado de orden en una imagen.",0.8600360155105591,0.8219330310821533,0.8405529260635376,0.9343990087509155,0.9324358701705933,0.9334163665771484
436,En ella se indica que el lugar más eficaz para el sujeto principal es en la intersección de líneas que dividen la imagen en tercios verticalmente y horizontalmente (véase ejemplo).,Indica que la posición más efectiva donde colocar el objeto central es la intersección que se forma entre las líneas horizontales y verticales que dividen la imagen en tercios (ver ejemplo).,Se indica que el lugar más efectivo para el tema principal está en la intersección de las líneas que dividen la imagen en tercios vertical y horizontalmente (ver ejemplo).,0.8685016632080078,0.866655707359314,0.8675777316093445,0.937293529510498,0.950839638710022,0.9440180063247681
437,"Durante este período de la historia europea, la Iglesia Católica, que se había vuelto rica y poderosa, fue objeto de escrutinio.","Durante esta fase de la historia de Europa, la iglesia católica, que había acumulado riqueza y poder, fue cuestionada.","Durante este período de la historia europea, la Iglesia Católica, que se había vuelto rica y poderosa, fue objeto de escrutinio.",0.8774333000183105,0.9002524614334106,0.8886964321136475,1.0,1.0,1.0
438,"Durante más de mil años, la religión cristiana había unido a los Estados europeos a pesar de las diferencias lingüísticas y de costumbres.","Por más de un milenio, el cristianismo había logrado unir a los estados europeos no obstante sus diferentes lenguas y costumbres.","Durante más de mil años, la religión cristiana había unido a los estados europeos a pesar de las diferencias en lengua y costumbres.",0.8739016056060791,0.8829695582389832,0.878412127494812,0.9683359861373901,0.9761179685592651,0.9722114205360413
439,"Su poder omnipresente afectó a todos, desde el rey hasta el simple.","Su poder, presente por doquier, afectó a todos, desde el monarca hasta la plebe.","Su poder omnipresente afectó a todos, desde el rey hasta el ciudadano común.",0.8808639049530029,0.8498134613037109,0.8650601506233215,0.97674161195755,0.9543043375015259,0.9653925895690918
440,Uno de los principales principios cristianos es que la riqueza debe ser utilizada para aliviar el sufrimiento y la pobreza y que los fondos monetarios de la iglesia están allí específicamente por esa razón.,"Uno de los principios más importantes del cristianismo es que la riqueza debe utilizarse para aliviar el sufrimiento y la pobreza, y que los fondos de la iglesia se reservan para esa función específica.","Uno de los principales principios cristianos es que la riqueza debe ser utilizada para aliviar el sufrimiento y la pobreza, y que los fondos monetarios de la iglesia están ahí específicamente para esa razón.",0.9217771887779236,0.9209221005439758,0.9213494658470154,0.9855339527130127,0.9802852869033813,0.9829026460647583
441,La autoridad central de la iglesia había estado en Roma durante más de mil años y esta concentración de poder y dinero llevó a muchos a cuestionarse si se estaba cumpliendo este principio.,La cúpula central de la iglesia había permanecido en Roma por más de un milenio y esta concentración de poder y dinero hizo que muchos se preguntaran si este principio se estaba respetando.,La autoridad central de la iglesia había estado en Roma por más de mil años y esta concentración de poder y dinero llevó a muchos a cuestionar si este principio estaba siendo cumplido.,0.8890713453292847,0.8924210071563721,0.8907430171966553,0.9679232835769653,0.9712167382240295,0.9695671796798706
442,"Poco después de que estallaron las hostilidades, Gran Bretaña inició un bloqueo naval de Alemania.","Al poco tiempo de desatarse las hostilidades, los británicos comenzaron un bloqueo naval a Alemania.","Poco después del estallido de las hostilidades, Gran Bretaña inició un bloqueo naval de Alemania.",0.9135699272155762,0.9138034582138062,0.9136866927146912,0.9527418613433838,0.9557904601097107,0.9542636871337891
443,"La estrategia resultó efectiva, cortando suministros vitales militares y civiles, aunque este bloqueo violaba el derecho internacional generalmente aceptado codificado por varios acuerdos internacionales de los últimos dos siglos.","Si bien la estrategia, que involucró la interrupción de suministros militares y civiles vitales, fue exitosa, dicha medida violó el derecho internacional generalizadamente reconocido y contemplado en varios acuerdos internacionales de los dos últimos siglos.","La estrategia resultó efectiva, al cortar el suministro vital de recursos militares y civiles, aunque este bloqueo violó el derecho internacional generalmente aceptado, codificado en varios acuerdos internacionales de los últimos dos siglos.",0.8462185263633728,0.811180591583252,0.8283292055130005,0.9486578702926636,0.9345963001251221,0.9415745735168457
444,"Gran Bretaña minó aguas internacionales para evitar que cualquier barco entrara en partes completas del océano, lo que causaba peligro incluso para barcos neutrales.","Gran Bretaña extrajo aguas internacionales en sectores completos del océano para bloquear el ingreso de los barcos, poniendo en riesgo, incluso, a embarcaciones neutrales.","Gran Bretaña minó aguas internacionales para evitar que cualquier barco entrara en secciones enteras del océano, lo que generaba peligro incluso para los barcos neutrales.",0.851734459400177,0.8385153412818909,0.8450731635093689,0.9822864532470703,0.9748107194900513,0.9785343408584595
445,"Como hubo respuesta limitada a esta táctica, Alemania esperaba una respuesta similar a su guerra submarina sin restricciones.","Al haber recibido una respuesta reducida contra esta táctica, Alemania pensaba encontrarse con una reacción similar frente a su guerra submarina irrestricta.","Dado que hubo una respuesta limitada a esta táctica, Alemania esperaba una respuesta similar a su guerra submarina sin restricciones.",0.8902323246002197,0.8634955883026123,0.876660168170929,0.9833664894104004,0.9696256518363953,0.9764477014541626
446,"Durante la década de 1920, las actitudes predominantes de la mayoría de los ciudadanos y naciones eran las del pacifismo y el aislamiento.","A lo largo de la década de 1920, la actitud adoptada por la mayor parte de los ciudadanos y de las naciones fue la del pacifismo y el aislamiento.","Durante la década de 1920, las actitudes predominantes de la mayoría de los ciudadanos y naciones eran el pacifismo y el aislamiento.",0.9258644580841064,0.9192695617675781,0.9225552678108215,0.9841213822364807,0.9925228357315063,0.9883042573928833
447,"Después de ver los horrores y atrocidades de la guerra durante la Primera Guerra Mundial, las naciones desearon evitar que se repitiera esa situación en el futuro.","Tras ver los horrores y las atrocidades ocurridos durante la Primera Guerra Mundial, los países querían evitar que dicha situación se repita en el futuro.","Después de ver los horrores y atrocidades de la guerra durante la Primera Guerra Mundial, las naciones deseaban evitar que una situación así se repitiera en el futuro.",0.929140567779541,0.9245523810386658,0.9268407821655273,0.9678751230239868,0.9613901972770691,0.9646217823028564
448,"En 1884, Tesla se mudó a los Estados Unidos de América para aceptar un trabajo con la Edison Company en la ciudad de Nueva York.","En 1884, Tesla se mudó a EE. UU. a fin de tomar un empleo en la compañía Edison en Nueva York.","En 1884, Tesla se mudó a los Estados Unidos para aceptar un trabajo con la Compañía Edison en la ciudad de Nueva York.",0.9063764810562134,0.9077739715576172,0.9070746898651123,0.9725580215454102,0.9832679629325867,0.9778836369514465
449,"Llegó a los Estados Unidos con 4 centavos a su nombre, un libro de poesía y una carta de recomendación de Charles Batchelor (su gerente en su trabajo anterior) a Thomas Edison.","Arribó en los EE. UU. con 4 centavos, un libro de poemas y una nota de recomendación hecha por Charles Batchelor (su gerente en su último empleo) y dirigida a Thomas Edison.","Llegó a Estados Unidos con 4 centavos a su nombre, un libro de poesía y una carta de recomendación de Charles Batchelor (su jefe en su trabajo anterior) dirigida a Thomas Edison.",0.906973123550415,0.9027619957923889,0.904862642288208,0.9762319326400757,0.9770162105560303,0.9766238927841187
450,La antigua China tenía una forma única de mostrar diferentes períodos de tiempo; cada etapa de China o cada familia que estaba en el poder era una dinastía distintiva.,La antigua China tenía una forma única de delimitar los diferentes períodos de tiempo. Cada etapa o cada familia en el poder constituía una dinastía distinta.,La antigua China tenía una forma única de mostrar los diferentes períodos de tiempo; cada etapa de China o cada familia que estaba en el poder era una dinastía distintiva.,0.9062522649765015,0.8957942724227905,0.9009928703308105,0.9953798651695251,0.9909579753875732,0.9931640028953552
451,También entre cada dinastía hubo una era inestable de provincias divididas.,"Entre cada dinastía, existió también un período de inestabilidad, con provincias divididas. El más conocido fue el de los Tres Reinos, que se desarrolló a lo largo de 60 años, entre la dinastía Hhan y la Jin.","También entre cada dinastía hubo una época inestable de provincias divididas. La más conocida de estas épocas fue la época de los Tres Reinos, que tuvo lugar durante 60 años entre la dinastía Han y la dinastía Jin.",0.8540951609611511,0.7237467765808105,0.7835367918014526,0.9271590709686279,0.763782262802124,0.8375779986381531
452,Durante estos períodos hubo una feroz guerra entre muchos nobles que luchaban por el trono.,"Durante estas etapas, se desató una cruenta guerra entre muchos nobles que se disputaban el trono.","Durante estos períodos, ocurrieron feroces guerras entre muchos nobles que luchaban por el trono.",0.9355731010437012,0.9069095253944397,0.9210183620452881,0.9614187479019165,0.9248997569084167,0.9428057670593262
453,Los Tres Reinos fueron una de las épocas más sangrientas de la historia de la antigua China. Miles de personas murieron luchando por sentarse en el asiento más alto del gran palacio de Xian.,"Uno de los periodos más sanguinarios de la historia de Antigua China fue el de Los Tres Reinos, donde miles de personas murieron en una lucha por ocupar el trono del gran palacio en Xi'an.",Los Tres Reinos fue una de las eras más sangrientas en la historia de la antigua China; miles de personas murieron luchando por ocupar el asiento más alto en el gran palacio de Xi'an.,0.8701151609420776,0.8682057857513428,0.869159460067749,0.946158230304718,0.9439641833305359,0.9450599551200867
454,"Hay muchos efectos sociales y políticos como el uso del sistema métrico, un cambio del absolutismo al republicanismo, el nacionalismo y la creencia de que el país pertenece al pueblo y no a un solo gobernante.","Son muchas sus consecuencias políticas y sociales, tales como el uso del sistema métrico, el desplazamiento del absolutismo hacia el republicanismo, el nacionalismo y la convicción de que el país pertenece al pueblo, y no a un solo soberano.","Hay muchos efectos sociales y políticos, como el uso del sistema métrico, un cambio del absolutismo al republicanismo, el nacionalismo y la creencia de que el país pertenece al pueblo, no a un solo gobernante.",0.9301084876060486,0.9074435830116272,0.9186362624168396,0.9908795952796936,0.9862033128738403,0.9885358810424805
455,También después de la Revolución las ocupaciones estaban abiertas a todos los solicitantes masculinos permitiendo que los más ambiciosos y exitosos triunfaran.,"Asimismo, luego de la Revolución, los puestos estuvieron abiertos a todos los candidatos masculinos, lo que permitió el éxito de los más ambiciosos y prestigiosos.","También, después de la Revolución, las ocupaciones se abrieron a todos los solicitantes masculinos, permitiendo que los más ambiciosos y exitosos tengan éxito.",0.8431354761123657,0.8570342659950256,0.8500280380249023,0.9271600246429443,0.924667477607727,0.925912082195282
456,Lo mismo ocurre con los militares porque en lugar de que los rankings del ejército se basaran en clase ahora se basaron en caliber.,"Lo mismo sucede con los militares, ya que, en lugar de basar los cargos del ejército en clases, ahora se basan en el calibre.","Lo mismo ocurre con el ejército, ya que en lugar de que los rangos militares se basaran en la clase, ahora se basaban en el calibre.",0.8659058809280396,0.870643138885498,0.8682680130004883,0.8921653628349304,0.8954970836639404,0.8938280940055847
457,La Revolución Francesa también inspiró a muchas otras personas de clase obrera reprimidas de otros países para comenzar sus propias revoluciones.,La Revolución Francesa fue también fuente de inspiración para que muchas otras personas de la clase obrera reprimida de otros países encarasen sus propias revoluciones.,La Revolución Francesa también inspiró a muchas otras personas de la clase trabajadora reprimida en otros países a comenzar sus propias revoluciones.,0.9017722606658936,0.887870192527771,0.8947672843933105,0.9600887298583984,0.9563506245613098,0.9582160711288452
458,Muhammad estaba profundamente interesado en asuntos más allá de esta vida mundana. Solía frecuentar una cueva que se conoció como Hira en la montaña de Noor (luz) para la contemplación.,Mahoma se interesaba profundamente en cuestiones más allá de esta vida mundana. Solía visitar una cueva que se hizo conocida como «Hira» en la montaña de «Noor» (luz) para reflexionar.,Muhammad estaba profundamente interesado en asuntos más allá de esta vida mundana. Solía frecuentar una cueva que se conoció como “Hira‘” en la montaña de “Noor” (luz) para la contemplación.,0.90877366065979,0.8995967507362366,0.9041619896888733,0.9779360890388489,0.937446117401123,0.957263171672821
459,"La cueva misma, que sobrevivió a los tiempos, da una imagen muy vívida de las inclinaciones espirituales de Mahoma.","La cueva en sí misma, que perduró en el tiempo, ilustra de forma muy realista las inclinaciones espirituales de Mahoma.","La cueva en sí, que ha sobrevivido a los tiempos, ofrece una imagen muy vívida de las inclinaciones espirituales de Muhammad.",0.8917717933654785,0.8799870610237122,0.8858402967453003,0.9493728280067444,0.9506250619888306,0.9499984979629517
460,"En la cima de una de las montañas al norte de La Meca, la cueva está completamente aislada del resto del mundo.","En la cúspide de una de las montañas al norte de La Meca, yace una cueva totalmente abstraída del resto del planeta.","Descansando en la cima de una de las montañas al norte de La Meca, la cueva está completamente aislada del resto del mundo.",0.9034249782562256,0.8801643252372742,0.8916429281234741,0.9824288487434387,0.960513710975647,0.9713476300239563
461,"De hecho, no es fácil encontrarlo, aunque uno supiera que existe.","En efecto, es muy difícil de encontrar, incluso si uno estuviera seguro de su existencia. En el interior de la cueva, el aislamiento es total.","De hecho, no es fácil de encontrar en absoluto, incluso si uno supiera que existe. Una vez dentro de la cueva, es una total aislamiento.",0.7830612063407898,0.7331432700157166,0.7572804689407349,0.8917441368103027,0.7794758677482605,0.8318390250205994
462,No se puede ver nada más que el cielo claro y hermoso de arriba y las muchas montañas circundantes.,"Nada puede verse más que el maravilloso cielo despejado y las numerosas montañas de los alrededores. Desde el interior de esta cueva, se puede ver u oír muy poco de este mundo.",No se puede ver nada más que el claro y hermoso cielo arriba y las muchas montañas que lo rodean. Muy poco de este mundo se puede ver o escuchar desde dentro de la cueva.,0.8269776105880737,0.7711341381072998,0.7980802059173584,0.8802416324615479,0.8120735883712769,0.844784677028656
463,La Gran Pirámide de Giza es la única de las siete maravillas que todavía se encuentra en pie hoy.,"De las siete maravillas, la única que sigue en pie es la Gran Pirámide de Guiza.",La Gran Pirámide de Guiza es la única de las siete maravillas que aún se mantiene en pie hoy en día.,0.865842342376709,0.8715178966522217,0.8686708211898804,0.9709454774856567,0.9560277462005615,0.9634288549423218
464,"Construida por los egipcios en el siglo III aC, la Gran Pirámide es una de las muchas grandes estructuras de pirámide construidas para honrar al faraón muerto.","La Gran Pirámide, levantada por el pueblo egipcio en el siglo III a. C., es una de las tantas estructuras de forma piramidal y gran tamaño construidas para venerar al faraón fallecido.","Construida por los egipcios en el siglo III a.C., la Gran Pirámide es una de las muchas grandes estructuras piramidales construidas para honrar a los faraones muertos.",0.9098544120788574,0.863845705986023,0.8862533569335938,0.9603667259216309,0.9396368861198425,0.9498887062072754
465,"La meseta de Giza, o ""Necrópolis de Giza"" en el Valle de los Muertos egipcio contiene varias pirámides (de las cuales la gran pirámide es la más grande), varias tumbas pequeñas, varios templos y la gran Esfinge.","La Meseta de Guiza, o «Necrópolis de Guiza», en el Valle de los Muertos, en Egipto, contiene numerosas pirámides (de las cuales la Gran Pirámide es la de mayor tamaño), varias tumbas pequeñas, templos, y la gran Esfinge.","El Plateau de Giza, o ""Necrópolis de Giza"" en el Valle de los Muertos de Egipto, contiene varias pirámides (de las cuales la gran pirámide es la más grande), varias tumbas pequeñas, varios templos y la Gran Esfinge.",0.9296687245368958,0.9214760065078735,0.9255541563034058,0.9626011252403259,0.9721331000328064,0.9673436284065247
466,"La gran pirámide fue creada para honrar al faraón Khufu, y muchas de las pirámides, tumbas y templos más pequeños fueron construidos para honrar a las esposas y miembros de la familia de Khufu.","La gran pirámide fue construida en honor al faraón Khufu, y muchas otras de este tipo, tumbas y templos más pequeños se levantaron en honor a sus esposas y familiares.","La gran pirámide fue creada en honor al faraón Jufu, y muchas de las pirámides más pequeñas, tumbas y templos fueron construidos para honrar a las esposas y familiares de Jufu.",0.8916383385658264,0.8979407548904419,0.8947783708572388,0.9542027711868286,0.9601227045059204,0.9571536183357239
467,"La marca ""arco arriba"" se parece a un V y la marca ""arco abajo"" como un empate o un cuadrado que falta su lado inferior.",La marca de «arco hacia arriba» se asemeja a una V y la marca de «arco hacia abajo» es similar a una grapa o un cuadrado sin su borde inferior.,"La marca de ""arco ascendente"" se parece a una V y la ""marca de arco descendente"" se parece a un sujetapapeles o a un cuadrado al que le falta el lado inferior.",0.8839815258979797,0.8684983253479004,0.8761715888977051,0.8876190185546875,0.8444058895111084,0.8654733300209045
468,"arriba significa que debes comenzar en la punta y empujar el arco, y abajo significa que debes comenzar en la rana (que es donde tu mano sostiene el arco) y tirar del arco.","Arriba quiere decir que se debe empezar en la punta y empujar el arco, y abajo significa que se debe comenzar en la rana, donde la mano sostiene el arco, y tirar de este.","""Arriba"" significa que debes comenzar en la punta y empujar el arco, y ""abajo"" significa que debes comenzar en la rana (que es donde tu mano sostiene el arco) y tirar del arco.",0.8983119130134583,0.8974586129188538,0.8978850841522217,0.9749619364738464,0.9447658061981201,0.9596263766288757
469,"Un arco arriba generalmente genera un sonido más suave, mientras que un arco abajo es más fuerte y más asertivo.","El movimiento ascendente del arco genera un sonido más suave, en tanto que uno descendente es más fuerte y tajante.","Un arco hacia arriba suele generar un sonido más suave, mientras que un arco hacia abajo es más fuerte y asertivo.",0.8649605512619019,0.8483312129974365,0.8565651774406433,0.9689014554023743,0.9587379693984985,0.9637928605079651
470,"Siéntase libre de escribir sus propias marcas, pero recuerde que las marcas de inclinación impresas están ahí por una razón musical, por lo que generalmente deben ser respetadas.","Siéntase libre de hacer sus propias marcas con lápiz, pero no olvide que las marcas en los instrumentos de arco han sido impresas en ese lugar por con un propósito musical y, por tanto, deberían respetarse.","Siéntete libre de anotar tus propias marcas, pero recuerda que las marcas de arco impresas están ahí por una razón musical, así que normalmente deberían ser respetadas.",0.8422936201095581,0.8182271718978882,0.8300859928131104,0.8923189043998718,0.9091518521308899,0.9006567001342773
471,"El rey Luis XVI, la reina María Antonieta, sus dos hijos pequeños (11 años Marie Therese y cuatro años Louis-Charles) y la hermana del rey, Madame Elizabeth, el 6 de octubre de 1789 fueron obligados a regresar a París desde Versalles por una multitud de mujeres de mercado.","El 6 de octubre de 1789, una muchedumbre de mujeres del mercado obligó al aterrorizado monarca Luis XVI, a María Antonieta, sus dos hijos pequeños (María Teresa, de once años y Luis Carlos, de cuatro) y a la hermana del rey, Madam Elizabeth, a volver a París desde Versalles.","El aterrorizado Rey Luis XVI, la Reina María Antonieta, sus dos hijos pequeños (María Teresa de 11 años y Luis Carlos de 4 años) y la hermana del Rey, Madame Isabel, el 6 de octubre de 1789, fueron forzados a regresar a París desde Versalles por una multitud de mujeres del mercado.",0.8477853536605835,0.8191863298416138,0.8332405090332031,0.941653847694397,0.9205453395843506,0.9309799671173096
472,"En un carro, viajaron de regreso a París rodeados de una multitud de personas gritando y gritando amenazas contra el Rey y la Reina.",Viajaron de vuelta hacia París en un carruaje rodeados por una muchedumbre que gritaban y lanzaban amenazas contra el rey y la reina.,"En un carruaje, viajaron de regreso a París rodeados de una multitud de personas gritando y lanzando amenazas contra el Rey y la Reina.",0.8657153844833374,0.8497428297996521,0.8576548099517822,0.9696456789970398,0.9600301384925842,0.9648139476776123
473,La multitud de gente obligó al rey y a la reina a tener sus ventanas abiertas.,La muchedumbre forzó al rey y la reina a abrir por completo las ventanas de su carruaje.,La multitud de personas obligó al Rey y a la Reina a tener las ventanas de su carruaje bien abiertas.,0.8548551797866821,0.8271781206130981,0.8407889604568481,0.9595080018043518,0.9154503345489502,0.9369615316390991
475,Los gastos de guerra del imperialismo estadounidense en la conquista de Filipinas fueron pagados por el propio pueblo filipino.,El propio pueblo filipino pagó los gastos de guerra del imperialismo de E.E. U.U. en la conquista de Filipinas.,Los gastos de guerra del imperialismo estadounidense en la conquista de Filipinas fueron pagados por el propio pueblo filipino.,0.9074043035507202,0.8224634528160095,0.8628485202789307,1.0,1.0,1.0
