id,translated_france,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
499,Les sous-cultures réunissent des individus partageant les mêmes idées qui se sentent négligés par les normes de la société et leur permettent de développer un sentiment d'identité.,Les sous-cultures rassemblent des individus se sentant négligés par les normes sociétales et partageant les mêmes idées ce qui leur permet de développer un sentiment d'identité.,Les sous-cultures rassemblent des individus partageant les mêmes idées qui se sentent négligés par les normes sociétales et leur permettent de développer un sens de l'identité.,0.9166986346244812,0.9130481481552124,0.9148697853088379,0.9579278230667114,0.9517855644226074,0.9548467993736267
500,"Les sous-cultures peuvent être distinctes en raison de l'âge, de l'ethnie, de la classe, de l'emplacement et/ou du sexe des membres.","Les sous-cultures peuvent se distinguer par l'âge, l'origine ethnique, la classe, la localisation et / ou le sexe des membres.","Les sous-cultures peuvent être distinctives en raison de l'âge, de l'ethnicité, de la classe, de la localisation et/ou du genre des membres.",0.9094388484954834,0.9232337474822998,0.9162843823432922,0.9620060920715332,0.9645320177078247,0.9632673859596252
501,"Les qualités qui déterminent une sous-culture comme distinctive peuvent être linguistiques, esthétiques, religieuses, politiques, sexuelles, géographiques ou une combinaison de facteurs.","Les critères qui déterminent une sous-culture comme distincte peuvent être linguistiques, esthétiques, religieux, politiques, sexuels, géographiques ou une combinaison de facteurs.","Les qualités qui déterminent une sous-culture comme distincte peuvent être linguistiques, esthétiques, religieuses, politiques, sexuelles, géographiques ou une combinaison de facteurs.",0.9682568311691284,0.9570050239562988,0.9625980257987976,0.9939684867858887,0.9891555309295654,0.9915561676025391
502,"Les membres d'une sous-culture signalent souvent leur appartenance à travers une utilisation distinctive et symbolique du style, qui comprend les modes, les manières et l'argot.","Les membres d'une sous-culture signalent souvent leur appartenance par un usage distinctif et symbolique du style, qui englobe les modes, les maniérismes et l'argot.","Les membres d'une sous-culture signalent souvent leur appartenance par une utilisation distinctive et symbolique du style, qui inclut la mode, les manières et l'argot.",0.9552221894264221,0.9412314891815186,0.948175311088562,0.9771740436553955,0.9778328537940979,0.9775033593177795
503,"L'une des méthodes les plus courantes utilisées pour illustrer l'importance de la socialisation est de tirer parti des rares cas malheureux d'enfants qui, par négligence, malheur ou abus délibérés, n'ont pas été sociabilisés par les adultes pendant leur enfance.","L'une des méthodes les plus courantes utilisées pour illustrer l'importance de la socialisation est de s'inspirer des quelques cas malheureux d'enfants qui, par négligence, malheur ou abus volontaire, n'ont pas été socialisés par des adultes pendant leur enfance.","L'une des méthodes les plus courantes utilisées pour illustrer l'importance de la socialisation est de se fonder sur les quelques cas malheureux d'enfants qui, à cause de la négligence, d'un coup du sort ou d'abus intentionnels, n'ont pas été socialisés par des adultes pendant leur croissance.",0.9550256729125977,0.9621372222900391,0.958568274974823,0.9267811179161072,0.9093562960624695,0.9179860353469849
505,Les enfants sauvages ont peut-être subi de graves abus ou traumatismes avant d'être abandonnés ou de s'enfuir.,Les enfants sauvages peuvent avoir subi de graves abus ou traumatismes avant d'être abandonnés ou de s'enfuir.,Les enfants sauvages peuvent avoir subi de graves abus ou traumatismes avant d'être abandonnés ou de s'enfuir.,0.9712622761726379,0.985007107257843,0.9780864119529724,0.9712622761726379,0.9850071668624878,0.9780864119529724
506,D'autres sont censés avoir été élevés par des animaux; d'autres ont vécu dans la nature par leur propre entremise.,D’autres auraient été élevés par des animaux ; certains auraient vécu seuls dans la nature.,On dit que d'autres ont été élevés par des animaux ; certains auraient vécu dans la nature seuls.,0.8521348237991333,0.9103350639343262,0.8802739977836609,0.8700613975524902,0.8951359391212463,0.8824205994606018
507,"Lorsqu'il est complètement élevé par des animaux non humains, l'enfant sauvage exhibe des comportements (dans les limites physiques) presque entièrement similaires à ceux de l'animal particulier de soins, tels que sa peur ou son indifférence envers les humains.","Lorsqu'ils sont entièrement élevés par des espèces non humaines, les enfants sauvages affichent des comportements (dans les limites de leurs dispositions physiques) presque identiques à ceux des animaux qui les ont élevés, tels que la peur ou l'indifférence envers les humains.","Lorsqu'un enfant sauvage est entièrement élevé par des animaux non humains, il manifeste des comportements (dans des limites physiques) presque entièrement similaires à ceux de l'animal qui s'occupe de lui, comme sa peur ou son indifférence envers les humains.",0.906947672367096,0.8954467177391052,0.901160478591919,0.938482940196991,0.9300341606140137,0.9342394471168518
508,"L'apprentissage basé sur des projets devrait faciliter et rendre l'apprentissage plus intéressant, mais l'échafaudage va un pas plus loin.","Tandis que la pédagogie de projet devrait rendre l'apprentissage plus facile et plus intéressant, le soutien va plus loin.","Bien que l'apprentissage par projet devrait rendre l'apprentissage plus facile et plus intéressant, l'étayage va un pas plus loin.",0.808319091796875,0.8268224000930786,0.8174660801887512,0.8684331774711609,0.8931556344032288,0.8806208968162537
509,"L'échafaudage n'est pas une méthode d'apprentissage, mais plutôt une aide qui apporte un soutien aux personnes qui subissent une nouvelle expérience d'apprentissage, comme l'utilisation d'un nouveau programme informatique ou le démarrage d'un nouveau projet.",Le soutien n'est pas une méthode d'apprentissage mais davantage un moyen d'aider les apprenants qui découvrent un nouvel enseignement tel que l'utilisation d'un nouveau programme ou le début d'un nouveau projet.,"L'échafaudage n'est pas une méthode d'apprentissage, mais plutôt une aide qui apporte un soutien aux personnes qui vivent une nouvelle expérience d'apprentissage, comme l'utilisation d'un nouveau programme informatique ou le début d'un nouveau projet.",0.86008220911026,0.897487461566925,0.8783867955207825,0.9803492426872253,0.9906959533691406,0.985495388507843
510,"Les échafaudages peuvent être à la fois virtuels et réels, en d'autres termes, un enseignant est une forme d'échafaudage mais c'est aussi le petit clipart de Microsoft Office.","Les soutiens peuvent être à la fois virtuels et réels. Autrement dit, un professeur est une forme de soutien, mais le petit homme trombone de Microsoft Office en est un aussi.","Les échafaudages peuvent être à la fois virtuels et réels, en d'autres termes, un enseignant est une forme d'échafaudage, mais l'icône du trombone dans Microsoft Office l'est aussi.",0.8055868148803711,0.8453453779220581,0.8249873518943787,0.9398496150970459,0.9184326529502869,0.9290176630020142
511,"Les échafaudages virtuels sont intégrés au logiciel et sont destinés à poser des questions, à inciter et à expliquer des procédures qui ont pu être difficiles à gérer seul.","Les échafaudages virtuels sont intégrés dans le logiciel et sont destinés à interroger, guider et expliquer des procédures qui auraient pu être trop difficiles à gérer pour l'élève seul.","Les échafaudages virtuels sont intégrés dans le logiciel et sont destinés à interroger, à inciter et à expliquer des procédures qui auraient pu être trop difficiles à gérer pour l'élève seul.",0.9312432408332825,0.9201323390007019,0.9256544709205627,0.9556153416633606,0.9316562414169312,0.9434836506843567
512,"Les enfants sont placés dans des centres de garde pour diverses raisons, allant de la négligence, aux abus et même à l'extorsion.","Les enfants sont placés dans des familles d’accueil pour des raisons très diverses qui vont de la négligence à la maltraitance, en passant par l’extorsion.","Les enfants sont placés en famille d'accueil pour une grande variété de raisons allant de la négligence à l'abus, voire à l'extorsion.",0.8739807605743408,0.8471077084541321,0.8603344559669495,0.9143497943878174,0.9126665592193604,0.9135074019432068
513,"Aucun enfant ne devrait jamais avoir à grandir dans un milieu qui ne soit pas nourrissant, soignant et éducatif, mais il le fait.","Aucun enfant ne devrait jamais avoir à grandir dans un environnement qui n’est pas stimulant, attentionné et éducatif, mais c’est le cas.","Aucun enfant ne devrait jamais grandir dans un environnement qui n'est pas nourrissant, bienveillant et éducatif, mais c'est pourtant le cas.",0.8987871408462524,0.873214066028595,0.8858160376548767,0.9225372672080994,0.9039421081542969,0.9131450057029724
514,Nous considérons le système de garde d'enfants en famille de famille comme une zone de sécurité pour ces enfants.,Nous percevons le système de placement familial comme une zone de sécurité pour ces enfants.,Nous percevons le système de placement familial comme une zone de sécurité pour ces enfants.,0.9025894999504089,0.9328972697257996,0.9174931049346924,0.9025894403457642,0.9328972101211548,0.9174931049346924
515,"Notre système de garde d'enfants est censé fournir des foyers sûrs, des aidants aimants, une éducation stable et des soins de santé fiables.","Notre système de placement en famille d'accueil est supposé fournir des foyers sûrs, des soignants aimants, une éducation stable et des soins de santé fiables.","Notre système de placement familial est censé fournir des foyers sûrs, des aidants affectueux, une éducation stable et des soins de santé fiables.",0.9540157914161682,0.9394145607948303,0.9466589093208313,0.9597471952438354,0.9597952365875244,0.9597711563110352
516,Les services de garde devraient fournir tous les besoins qui manquaient dans la maison où ils avaient été emmenés.,Le placement en famille d’accueil est censé fournir toutes les nécessités qui faisaient défaut dans le foyer d’où ils ont été auparavant retirés.,Le placement en famille d'accueil est censé fournir toutes les nécessités qui faisaient défaut dans le foyer d'où ils ont été précédemment retirés.,0.8386986255645752,0.8044463992118835,0.8212155103683472,0.836276113986969,0.8075107336044312,0.8216416835784912
517,L'Internet combine des éléments de communication de masse et d'interpersonnalité.,Internet allie des éléments de communication de masse et de communication interpersonnelle.,Internet combine des éléments de communication de masse et de communication interpersonnelle.,0.9080849289894104,0.9348692297935486,0.9212824702262878,0.9242339134216309,0.9590274691581726,0.9413092732429504
518,Les caractéristiques distinctes d'Internet donnent lieu à des dimensions supplémentaires en termes d'utilisation et de satisfaction.,Les caractéristiques distinctes d'Internet conduisent à des dimensions supplémentaires en termes d'approche des usages et des gratifications.,Les caractéristiques distinctes d'Internet entraînent des dimensions supplémentaires en ce qui concerne l'approche des usages et des gratifications.,0.9272340536117554,0.8969594836235046,0.9118455648422241,0.8853579163551331,0.8551363348960876,0.8699847459793091
519,"Par exemple, l'apprentissage et la socialisation sont suggérés comme des motivations importantes pour l'utilisation d'Internet (James et coll., 1995).","Par exemple, « l'apprentissage » et « la socialisation » sont considérés comme de grands facteurs favorisant l'utilisation d'Internet (James et al., 1995).","Par exemple, « l'apprentissage » et « la socialisation » sont suggérés comme des motivations importantes pour l'utilisation d'Internet (James et al., 1995).",0.926301896572113,0.9055885672569275,0.9158281087875366,0.9749695658683777,0.9440363049507141,0.9592536091804504
520,L'implication personnelle et les relations continues ont également été identifiées comme de nouveaux aspects de motivation par Eighmey et McCord (1998) lorsqu'ils ont étudié les réactions du public sur les sites Web.,« L’implication personnelle » et « les relations continues » ont également été identifiées comme étant de nouveaux aspects motivationnels par Eighmey et McCord (1998) lorsqu’ils ont étudié les réactions du public vis-à-vis des sites internet.,« L'engagement personnel » et « les relations continues » ont également été identifiés comme de nouveaux aspects de motivation par Eighmey et McCord (1998) lorsqu'ils ont étudié les réactions du public aux sites web.,0.9441436529159546,0.9045442938804626,0.9239199161529541,0.9657830595970154,0.951124906539917,0.9583978652954102
521,"L'utilisation de l'enregistrement vidéo a conduit à des découvertes importantes dans l'interprétation des micro-expressions, mouvements faciaux qui durent quelques millisecondes.","L'usage de l'enregistrement vidéo a mené à de grandes découvertes dans l'interprétation des micro-expressions, c'est-à-dire des expressions faciales durant quelques millisecondes.","L'utilisation de l'enregistrement vidéo a conduit à d'importantes découvertes dans l'interprétation des micro-expressions, des mouvements faciaux qui ne durent que quelques millisecondes.",0.9282475709915161,0.8680958151817322,0.8971645832061768,0.9785827398300171,0.9566934108734131,0.9675142765045166
522,"En particulier, on affirme que l'on peut détecter si une personne ment en interprétant correctement les micro-expressions.",On prétend notamment que l’on peut détecter si une personne ment en interprétant correctement des micro-expressions.,"En particulier, il est affirmé qu'on peut détecter si une personne ment en interprétant correctement les micro-expressions.",0.9399698376655579,0.9450461864471436,0.9425011873245239,0.9683944582939148,0.9628954529762268,0.9656371474266052
523,"Dans son article Le discours du président, Oliver Sacks a montré comment les personnes qui ne peuvent pas comprendre la parole en raison d'une lésion cérébrale sont néanmoins capables d'évaluer avec précision la sincérité.","Oliver Sacks, dans son article Le discours du président, a indiqué comment les personnes ne pouvant pas comprendre le discours en raison de lésions cérébrales sont néanmoins en mesure d’évaluer la sincérité avec précision.","Oliver Sacks, dans son article Le Discours du Président, a indiqué comment les personnes incapables de comprendre le langage en raison de lésions cérébrales sont néanmoins capables d'évaluer avec précision la sincérité.",0.9245979189872742,0.9256814122200012,0.9251393675804138,0.9306434988975525,0.9282410144805908,0.9294406771659851
524,Il suggère même que ces capacités d'interprétation du comportement humain peuvent être partagées par des animaux tels que les chiens domestiques.,Il suggère même que de telles capacités d’interprétation du comportement humain peuvent se trouver chez des animaux tels que les chiens domestiques.,Il suggère même que de telles compétences dans l'interprétation du comportement humain pourraient être partagées par des animaux comme les chiens domestiques.,0.9329857230186462,0.9461818933486938,0.9395374655723572,0.9525845050811768,0.948539137840271,0.9505575299263
525,Les recherches du XXe siècle ont montré qu'il existe deux pools de variation génétique: cachée et exprimée.,Les recherches du vingtième siècle ont montré qu’il existe deux réservoirs de variation génétique : caché et exprimé.,La recherche du vingtième siècle a montré qu'il existe deux réserves de variation génétique : cachée et exprimée.,0.9309871792793274,0.9121406078338623,0.9214675426483154,0.9559187293052673,0.9559187293052673,0.9559187293052673
526,"La mutation ajoute une nouvelle variation génétique, et la sélection la retire de la base de variation exprimée.","La mutation ajoute une nouvelle variation génétique, et la sélection l'enlève de la réserve des variations exprimées.","La mutation ajoute une nouvelle variation génétique, et la sélection l'élimine du réservoir de variation exprimée.",0.9432714581489563,0.9124040007591248,0.9275810122489929,0.9454532861709595,0.9000187516212463,0.922176718711853
527,La séparation et la recombinaison mélangent les variations entre les deux pools avec chaque génération.,La ségrégation et la recombinaison font alterner les variations entre les deux bassins à chaque génération.,La ségrégation et la recombinaison mélangent la variation d'avant en arrière entre les deux pools à chaque génération.,0.9202377200126648,0.9095355868339539,0.9148553013801575,0.9488784670829773,0.884466290473938,0.9155409336090088
528,"Dans la savane, il est difficile pour un primate avec un système digestif comme celui des humains de satisfaire ses besoins en acides aminés grâce aux ressources végétales disponibles.","Dans la savane, il est difficile pour un primate doté d'un système digestif semblable à celui des humains de satisfaire ses besoins en acides aminés à partir des ressources végétales disponibles.","Dans la savane, il est difficile pour un primate ayant un système digestif comme celui des humains de satisfaire ses besoins en acides aminés à partir des ressources végétales disponibles.",0.9649546146392822,0.9360207319259644,0.950267493724823,0.9853830337524414,0.9819798469543457,0.9836784601211548
529,"De plus, le manque de respect de ces principes a de graves conséquences: la dépression de croissance, la malnutrition et finalement la mort.","En outre, une absence de réaction a de graves conséquences : troubles de la croissance, malnutrition et en fin de compte, la mort.","De plus, le non-respect de cela a de graves conséquences : dépression de la croissance, malnutrition et, en fin de compte, la mort.",0.859307050704956,0.8491283655166626,0.8541873693466187,0.9060715436935425,0.8755717873573303,0.8905605673789978
530,"Les ressources végétales les plus facilement accessibles auraient été les protéines accessibles dans les feuilles et les légumineuses, mais elles sont difficiles à digérer pour les primates comme nous à moins qu'elles ne soient cuites.","Les ressources végétales les plus facilement accessibles seraient les protéines contenues dans les feuilles et les légumineuses, mais celles-ci sont difficiles à digérer pour des primates comme nous, à moins d'être cuites.","Les ressources végétales les plus facilement accessibles auraient été les protéines présentes dans les feuilles et les légumineuses, mais celles-ci sont difficiles à digérer pour les primates comme nous, à moins qu'elles ne soient cuites.",0.9384205937385559,0.9405294060707092,0.9394738078117371,0.972938060760498,0.9664506912231445,0.9696835279464722
531,"En revanche, les aliments animaux (mors, termites, œufs) sont non seulement facilement digestibles, mais ils fournissent des protéines en grande quantité contenant tous les acides aminés essentiels.","Par opposition, la nourriture d'origine animale (fourmis, termites, œufs) est facile à digérer tout en apportant une grande quantité de protéines renfermant tous les acides aminés vitaux.","En revanche, les aliments d'origine animale (fourmis, termites, œufs) non seulement sont facilement digestibles, mais ils fournissent des protéines en grande quantité qui contiennent tous les acides aminés essentiels.",0.8474251627922058,0.8467748165130615,0.8470998406410217,0.9710017442703247,0.9460586309432983,0.9583679437637329
533,L'interruption du sommeil est le processus de réveil intentionnel pendant la période normale de sommeil et de sommeil peu de temps après (1060 minutes).,L'interruption du sommeil est le processus qui consiste en l'éveil intentionnel durant votre période de sommeil et l'assoupissement peu de temps après (de 10 à 60 minutes).,L'interruption du sommeil est le processus de réveil intentionnel pendant votre période de sommeil normal et de se réendormir peu après (10 à 60 minutes).,0.8853737115859985,0.841640293598175,0.862953245639801,0.9220989942550659,0.8822340965270996,0.9017261862754822
534,Cela peut être facilement fait en utilisant une sonnette de réveil relativement silencieuse pour vous ramener à la conscience sans vous réveiller complètement.,"Cela peut être fait facilement en utilisant un réveil relativement silencieux, afin de vous faire reprendre conscience sans vous réveiller complètement.","Cela peut être fait facilement en utilisant un réveil relativement silencieux, afin de vous faire reprendre conscience sans vous réveiller complètement.",0.9005289077758789,0.9237188100814819,0.9119764566421509,0.9005289077758789,0.9237187504768372,0.9119764566421509
535,"Si vous vous trouvez en train de réinitialiser l'horloge pendant votre sommeil, elle peut être placée de l'autre côté de la pièce, vous forçant à vous lever du lit pour l'éteindre.","Si vous vous retrouvez à réinitialiser l’horloge pendant votre sommeil, il peut être placé de l’autre côté de la pièce, vous forçant à sortir du lit pour l’éteindre.","Si vous vous retrouvez à réinitialiser l'horloge dans votre sommeil, vous pouvez la placer de l'autre côté de la pièce, vous obligeant à sortir du lit pour l'éteindre.",0.9281367063522339,0.9276577234268188,0.9278971552848816,0.9243913888931274,0.9320540428161621,0.9282069206237793
536,"D'autres options basées sur le biorhythme consistent à boire beaucoup de liquide (en particulier de l'eau ou du thé, un diurétique connu) avant de dormir, ce qui oblige à se lever pour uriner.","Les autres possibilités fondées sur le biorythme incluent le fait de boire beaucoup de liquides avant de s'endormir (notamment de l'eau ou du thé, réputés pour être diurétiques), ce qui vous contraint à vous réveiller pour uriner.","D'autres options basées sur le biorhythme impliquent de consommer beaucoup de liquides (en particulier de l'eau ou du thé, un diurétique connu) avant de dormir, obligeant ainsi à se lever pour uriner.",0.9006214737892151,0.8600260615348816,0.879855751991272,0.9619671106338501,0.9544014930725098,0.9581694006919861
537,La quantité de paix intérieure qu'une personne possède est en corrélation opposée à la quantité de tension dans son corps et son esprit.,Le degré de paix intérieure d'une personne s'oppose au degré de tension dans son corps et son esprit.,La quantité de paix intérieure qu'une personne possède est inversement corrélée à la quantité de tension dans son corps et son esprit.,0.8640599250793457,0.9134934544563293,0.8880893588066101,0.9571641683578491,0.9663728475570679,0.9617465138435364
538,"Plus la tension est faible, plus la force de vie est positive.","Plus la tension est faible, plus la force vitale présente est positive. Chaque personne a la possibilité de trouver une paix et un contentement absolus.","Plus la tension est faible, plus la force vitale présente est positive. Chaque personne a le potentiel de trouver la paix et le contentement absolus.",0.8945145606994629,0.7758796811103821,0.8309842944145203,0.895065188407898,0.7634605765342712,0.824041485786438
539,Tout le monde peut atteindre l'illumination. La seule chose qui nous empêche de atteindre cet objectif est notre tension et notre négativité.,Tout le monde peut atteindre l'illumination. La seule chose qui fait obstacle à cet objectif est notre propre tension et notre négativité.,"Tout le monde peut atteindre l'illumination. La seule chose qui fait obstacle à cet objectif, c'est notre propre tension et notre négativité.",0.9326423406600952,0.9303737878799438,0.9315066933631897,0.9260324239730835,0.9051195979118347,0.9154566526412964
540,"Le bouddhisme tibétain est basé sur les enseignements du Bouddha, mais ont été étendus par le chemin de l'amour mahayana et par de nombreuses techniques du yoga indien.","Le bouddhisme tibétain est basé sur les enseignements de Bouddha, mais a été enrichi par le chemin de l'amour mahayana et par de nombreuses techniques du yoga indien.","Le bouddhisme tibétain est basé sur les enseignements de Bouddha, mais a été étendu par le chemin mahayana de l'amour et par de nombreuses techniques du yoga indien.",0.973661482334137,0.9665849804878235,0.9701103568077087,0.9738375544548035,0.9738374948501587,0.9738375544548035
541,"Le bouddhisme tibétain est très simple en principe: il consiste en Kundalini Yoga, en méditation et en la voie de l'amour universel.","En principe, le bouddhisme tibétain est très simple. Il se compose du Kundalini Yoga, de la méditation et de la voie de l'amour universel.","En principe, le bouddhisme tibétain est très simple. Il se compose du yoga kundalini, de la méditation et du chemin de l'amour universel.",0.9501335620880127,0.9409440755844116,0.9455164670944214,0.9249407052993774,0.9152868390083313,0.9200884103775024
542,"Avec le Kundalini Yoga, l'énergie Kundalini (énergie de l'illumination) est éveillée par des postures de yoga, des exercices de respiration, des mantras et des visualisations.","Avec le Kundalini Yoga, l’énergie Kundalini (énergie d’illumination) est éveillée par des postures de yoga, des exercices de respiration, des mantras et des visualisations.","Avec le Kundalini Yoga, l'énergie Kundalini (énergie d'éveil) est éveillée grâce à des postures de yoga, des exercices de respiration, des mantras et des visualisations.",0.9735723733901978,0.9713073968887329,0.9724385738372803,0.9663125872612,0.9712501168251038,0.9687750935554504
543,Le centre de la méditation tibétaine est le Yoga de la divinité.,"Le centre de la méditation tibétaine est le yoga de la déité. C'est grâce à la visualisation de différentes déités que les canaux d'énergie sont nettoyés, les chakras activés, et la conscience d'éveil créée.","Le centre de la méditation tibétaine est le Yoga des Déités. Grâce à la visualisation de différentes déités, les canaux d'énergie sont purifiés, les chakras sont activés et la conscience d'illumination est créée.",0.9059364199638367,0.7215085625648499,0.8032724857330322,0.9047949314117432,0.7307475805282593,0.8085105419158936
544,"L'Allemagne est un ennemi commun de la Seconde Guerre mondiale, ce qui a conduit à une coopération entre l'URSS et les États-Unis.","L'Allemagne était un ennemi commun pendant la Seconde Guerre mondiale, ce qui a conduit à la coopération entre l'URSS et les États-Unis. À la fin de la guerre, les conflits profonds entre leurs différents systèmes, méthodes et cultures ont mis fin à l'entente entre ces deux pays.","L'Allemagne était un ennemi commun pendant la Seconde Guerre mondiale, ce qui a conduit à une coopération entre l'URSS et les États-Unis. Avec la fin de la guerre, les conflits de systèmes, de processus et de cultures ont conduit à une rupture entre les pays.",0.9438105225563049,0.8105080127716064,0.8720948100090027,0.9475281238555908,0.8427274823188782,0.8920603394508362
545,"Deux ans après la fin de la guerre, les anciens alliés sont devenus ennemis et la guerre froide a commencé.","Deux ans après la fin de la guerre, les anciens alliés sont devenus des ennemis et la guerre froide a commencé.","Avec deux ans après la fin de la guerre, les anciens alliés étaient maintenant des ennemis et la Guerre froide a commencé.",0.9956157803535461,0.9896214604377747,0.9926095604896545,0.9576735496520996,0.9492200016975403,0.9534280896186829
546,"Elle devait durer les 40 prochaines années et se livrer à la réalité, par des armées de proxy, sur des champs de bataille de l'Afrique à l'Asie, en Afghanistan, à Cuba et dans de nombreux autres endroits.","Elle allait durer pendant les 40 années suivantes et verrait des affrontements réels, par le biais d'armées de substitution, sur des champs de bataille aussi bien en Afrique qu'en Asie, en Afghanistan, à Cuba et dans bien d'autres endroits.","Cela devait durer pendant les 40 prochaines années et serait mené pour de bon, par des armées par procuration, sur des champs de bataille d'Afrique à l'Asie, en Afghanistan, à Cuba et dans de nombreux autres endroits.",0.867267370223999,0.8571125864982605,0.8621600866317749,0.922317385673523,0.9200618863105774,0.921188235282898
547,"Le 17 septembre 1939, la défense polonaise était déjà brisée, et le seul espoir était de se retirer et de se réorganiser le long de la tête du pont roumain.","Le 17 septembre 1939, la défense polonaise était déjà brisée, et le seul espoir était de battre en retraite et de se réorganiser le long de la tête de pont roumaine.","D'ici le 17 septembre 1939, la défense polonaise était déjà brisée, et le seul espoir était de se retirer et de se réorganiser le long du pont de tête roumain.",0.9684938192367554,0.9563493728637695,0.9623832702636719,0.9735807180404663,0.9518420696258545,0.9625887274742126
548,"Cependant, ces plans ont été rendus obsolètes presque du jour au lendemain, lorsque plus de 800 000 soldats de l'Armée rouge de l'Union soviétique sont entrés et ont créé les fronts biélorusses et ukrainiens après avoir envahi les régions orientales de la Pologne en violation du Traité de paix de Riga, du Pacte de non-agression soviétique-polonais et d'autres traités internationaux, bilatéraux et multilatéraux.","Mais ces plans sont devenus obsolètes presque du jour au lendemain, quand plus de 800 000 soldats de l’Armée rouge de l’Union soviétique sont arrivés et ont créé le front biélorusse et ukrainien après avoir envahi les régions est de la Pologne, violant ainsi le Traité de Paix de Riga, le pacte de non-agression soviéto-polonais, ainsi que d’autres traités internationaux, qu’ils soient bilatéraux ou multilatéraux.","Cependant, ces plans ont été rendus obsolètes presque du jour au lendemain, lorsque plus de 800 000 soldats de l'Armée rouge de l'Union soviétique sont entrés et ont créé les fronts biélorusse et ukrainien après avoir envahi les régions orientales de la Pologne en violation du Traité de paix de Riga, du Pacte de non-agression soviético-polonais et d'autres traités internationaux, tant bilatéraux que multilatéraux.",0.9337052702903748,0.8989074230194092,0.9159759283065796,0.9887235760688782,0.986056923866272,0.9873884320259094
549,L'utilisation de navires pour transporter des marchandises est de loin le moyen le plus efficace de transporter de grandes quantités de personnes et de marchandises à travers les océans.,L'utilisation de navires pour le transport de marchandises est de loin le moyen le plus efficace pour déplacer de grandes quantités de personnes et de biens à travers les océans.,Utiliser des navires pour transporter des marchandises est de loin le moyen le plus efficace de déplacer de grandes quantités de personnes et de biens à travers les océans.,0.9595712423324585,0.9575130343437195,0.9585410356521606,0.9447739720344543,0.9448328614234924,0.9448034763336182
550,"Le travail des marines a traditionnellement été de veiller à ce que votre pays maintienne la capacité de déplacer votre peuple et vos marchandises, tout en interférant avec la capacité de votre ennemi de déplacer son peuple et ses marchandises.","Le travail des marines a traditionnellement été de s'assurer que votre pays conserve la capacité de déplacer vos personnes et vos biens, tout en interférant avec la capacité de votre ennemi à déplacer ses personnes et ses biens.","Le travail des marines a traditionnellement été d'assurer que votre pays maintienne la capacité de déplacer vos personnes et vos biens, tout en interférant avec la capacité de votre ennemi à déplacer ses personnes et ses biens.",0.9143477082252502,0.9382492303848267,0.9261442422866821,0.9249833822250366,0.9478247165679932,0.9362647533416748
551,L'un des exemples les plus remarquables de cela a été la campagne de la Seconde Guerre mondiale dans l'Atlantique Nord.,L'un des exemples récents les plus remarquables de cette situation a été la campagne North Atlantic pendant la Seconde Guerre mondiale. Les Américains tentaient de faire traverser l'océan Atlantique à des soldats et du matériel pour aider la Grande-Bretagne.,Un des exemples récents les plus remarquables de cela a été la campagne de l'Atlantique Nord pendant la Seconde Guerre mondiale. Les Américains essayaient de faire traverser des hommes et des matériaux à travers l'océan Atlantique pour aider la Grande-Bretagne.,0.9057344198226929,0.7866905331611633,0.8420256972312927,0.923030436038971,0.7997347116470337,0.8569705486297607
552,"Dans le même temps, la marine allemande, utilisant principalement des sous-marins, tentait d'arrêter ce trafic.","Au même moment, la marine allemande, utilisant principalement des U-Boots, tentait d'arrêter ce trafic.","En même temps, la marine allemande, utilisant principalement des sous-marins, tentait d'arrêter ce trafic.",0.964491069316864,0.9694392681121826,0.9669588208198547,0.9864715337753296,0.9924590587615967,0.9894562363624573
553,"Si les Alliés avaient échoué, l'Allemagne aurait probablement pu conquérir la Grande-Bretagne comme le reste de l'Europe.","Si les Alliés avaient échoué, l'Allemagne aurait probablement pu conquérir la Grande-Bretagne comme elle l'a fait pour le reste de l'Europe.","Si les Alliés avaient échoué, l'Allemagne aurait probablement pu conquérir la Grande-Bretagne comme elle l'avait fait avec le reste de l'Europe.",0.9812390804290771,0.9264394044876099,0.9530521631240845,0.9820935726165771,0.9296019673347473,0.9551271200180054
554,Il semble que les chèvres aient été domestiquées pour la première fois il y a environ 10 000 ans dans les montagnes de Zagros en Iran.,Il semble que les chèvres aient été domestiquées pour la première fois il y a environ 10 000 ans dans les monts Zagros en Iran.,Les chèvres semblent avoir été domestiquées pour la première fois il y a environ 10 000 ans dans les montagnes du Zagros en Iran.,0.9876607656478882,0.9876607656478882,0.9876607656478882,0.9578540921211243,0.9784055352210999,0.9680207371711731
555,"Les cultures et les tribus anciennes ont commencé à les conserver pour avoir un accès facile au lait, aux cheveux, à la viande et aux peaux.","Les cultures et les tribus anciennes ont commencé à les garder près d'elles pour avoir facilement accès au lait, aux poils, à la viande et aux peaux.","Les anciennes cultures et tribus ont commencé à les garder pour un accès facile au lait, aux poils, à la viande et aux peaux.",0.9592790603637695,0.9344839453697205,0.9467191696166992,0.9558483362197876,0.9639431238174438,0.95987868309021
