id,translated_arabian,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
492,ذروة النمط الجوطي في الفترة بين القرن العاشر - الحادي عشر والقرن الرابع عشر.,بلغ الطراز القوطي ذروته في فترة ما بين القرنين العاشر أو الحادي عشر إلى القرن الرابع عشر.,بلغت ذروة الطراز القوطي في الفترة ما بين القرنين العاشر والحادي عشر والقرن الرابع عشر.,0.8537694215774536,0.8543793559074402,0.8540742993354797,0.9076353311538696,0.8970359563827515,0.902304470539093
493,في البداية كان الملابس تأثيراً كبيراً من الثقافة البيزنطية في الشرق.,في البداية، أثرت الثقافة البيزنطية في الشرق على الملابس تأثيرًا شديدًا.,في البداية، تأثرت الموضة بشكل كبير بالثقافة البيزنطية في الشرق.,0.9105312824249268,0.8846838474273682,0.8974215388298035,0.872146487236023,0.8745096921920776,0.8733264803886414
494,ومع ذلك، بسبب قنوات الاتصال البطيئة، يمكن أن تتخلف الأساليب في الغرب عن 25 إلى 30 عاما.,وعلى الرغم من ذلك، فنظرا لبطء قنوات التواصل، قد تتأخر الأنماط في الغرب قدر ما يقارب 25 إلى 30 سنة.,ومع ذلك، بسبب بطء قنوات الاتصال، قد تتخلف الأنماط في الغرب بمقدار 25 إلى 30 سنة.,0.8600361347198486,0.8277604579925537,0.843589723110199,0.9018933773040771,0.8775995373725891,0.8895806670188904
495,في نهاية العصور الوسطى بدأ غرب أوروبا في تطوير أسلوبهم الخاص. أحد أكبر التطورات في ذلك الوقت نتيجة للصليبيات بدأ الناس في استخدام الأزرار لربط الملابس.,في نهاية العصور الوسطى، بدأت أوروبا الغربية في تطوير أسلوبها الخاص. واحدة من أكبر التطورات في ذلك الوقت نتيجة للحروب الصليبية بدأ الناس في استخدام الأزرار لربط الملابس.,نحو نهاية العصور الوسطى، بدأ غرب أوروبا في تطوير أسلوبه الخاص. واحدة من أكبر التطورات في ذلك الوقت نتيجة للحملات الصليبية هي أن الناس بدأوا في استخدام الأزرار لتثبيت الملابس.,0.9691234230995178,0.9494180083274841,0.9591695666313171,0.942494809627533,0.9090407490730286,0.9254655241966248
496,زراعة البقاء هي الزراعة التي يتم تنفيذها لإنتاج ما يكفي من الغذاء لتلبية احتياجات المزارع وعائلته فقط.,زراعةُ الكِفافِ هي الزّراعة التي يتمّ إجراؤها لإنتاجِ ما يكفي من الغذاء لتلبيةِ ما يحتاجه المزارعُ وعائلته فقط.,الزراعة المعاشية هي الزراعة التي تُمارس لإنتاج ما يكفي من الغذاء لتلبية احتياجات المزارع وعائلته فقط.,0.9043111801147461,0.8417832851409912,0.8719276785850525,0.9423149824142456,0.9405887126922607,0.9414510726928711
497,زراعة البقاء على قيد الحياة هي نظام بسيط، غالباً عضوي، يستخدم بذور محفظة أصلية للمناطق البيئية جنباً إلى جنب مع دوران المحاصيل أو تقنيات بسيطة نسبياً لتحقيق أقصى قدر من الإستحداث.,يستخدم نظام زراعة الكفاف البذور المحفوظة الأصلية في المنطقة البيئية جنباً إلى جنب مع تناوب المحاصيل أو غيرها من التقنيات البسيطة نسبياً لزيادة الغلة، فهو نظام بسيط، وغالباً ما يكون عضوياً.,الزراعة المعاشية هي نظام بسيط، وغالبًا ما يكون عضويًا، يستخدم البذور المحلية المحفوظة المناسبة للمنطقة البيئية، مع تطبيق دوران المحاصيل أو تقنيات أخرى بسيطة نسبيًا لزيادة الإنتاج.,0.8074946403503418,0.8073021769523621,0.8073983788490295,0.8117579221725464,0.8309950232505798,0.8212639093399048
498,تاريخياً، كان معظم المزارعين يعملون في الزراعة العيشية، وهذا ما زال الحال في العديد من البلدان النامية.,عمل معظم المزارعين، تاريخياً، في زراعة الكفاف، ولا تزال هذه هي الحال قائمة في العديد من الدول النامية.,تاريخياً، كان معظم المزارعين يعملون في الزراعة الكفاف ولا يزال هذا هو الحال في العديد من الدول النامية.,0.8744487166404724,0.8635802268981934,0.8689804673194885,0.938395082950592,0.938317060470581,0.9383561015129089
499,وتجمع الثقافات الفرعية الأفراد ذوي الأفكار المماثلة الذين يشعرون بالاهتمام من قبل المعايير الاجتماعية وتسمح لهم بتطوير شعور بالهوية.,تقوم الثّقافات الفرعيّة بالتّوفيق بين الأفراد المتشابهين في التفكير والذين يشعرون بالإهمال من قِبل المعايير المجتمعيّة وتسمح لهم بتطوير شعور بالهويّة.,تجمع الثقافات الفرعية أفرادًا ذوي أفكار متشابهة يشعرون بأنهم مهملون من قبل معايير المجتمع، مما يسمح لهم بتطوير شعور بالهوية.,0.8729996681213379,0.8269709348678589,0.8493621349334717,0.8695081472396851,0.8647766709327698,0.8671359419822693
500,يمكن أن تكون الثقافات الفرعية مميزة بسبب عمر العضو، والعرقية، والطبقة، والموقع، و/أو الجنس.,يحتمل أن تكون الثقافات الفرعية مُمَيِّزة بسبب العمر والعِرق والطبقة والموقع و/أو جنس الأعضاء.,يمكن أن تكون الثقافات الفرعية مميزة بسبب عمر الأعضاء أو عرقهم أو طبقتهم أو موقعهم أو جنسهم.,0.8723956346511841,0.8501386642456055,0.8611233830451965,0.8071050047874451,0.8555065393447876,0.8306012749671936
501,الصفات التي تحدد ثقافة فرعية على أنها متميزة قد تكون لغوية أو جمالية أو دينية أو سياسية أو جنسية أو جغرافية أو مزيج من العوامل.,ربما تكون الصفات التي تحدد تميز ثقافة فرعية هي لغوية، أو جمالية، أو دينية، أو سياسية، أو جنسية، أو جغرافية، أو مجموعة من العوامل.,الصفات التي تحدد ثقافة فرعية كفريدة قد تكون لغوية أو جمالية أو دينية أو سياسية أو جنسية أو جغرافية، أو مزيجًا من عدة عوامل.,0.8988635540008545,0.8902899026870728,0.8945562243461609,0.933647632598877,0.935912013053894,0.9347784519195557
502,غالباً ما يُشير أعضاء ثقافة فرعية إلى عضويتها من خلال استخدام مميز ومعنى للنموذج، والذي يشمل الأزياء والإجراءات والقواعد.,يشير أعضاء الثقافات الفرعية إلى عضويتهم من خلال استخدام مختلف ورمزي للأسلوب الذي يتضمن الملابس، والتكلف، والاصطلاح.,أعضاء ثقافة فرعية غالبًا ما يشيرون إلى عضويتهم من خلال استخدام مميز ورمزي للأسلوب، والذي يشمل الموضات، والحركات، واللغة الخاصة.,0.7962831258773804,0.8018515706062317,0.7990576028823853,0.888338565826416,0.8747068643569946,0.8814700245857239
503,واحدة من أكثر الطرق شيوعا تستخدم لتوضيح أهمية التواصل الاجتماعي هو الاستفادة من القليل من الحالات المؤسفة للأطفال الذين، بسبب الإهمال، الحظ، أو الإساءة المتعمدة، لم يتم التواصل الاجتماعي من قبل البالغين أثناء نشأهم.,ومن بين أكثر الطرق شيوعاً التي تستخدم لتوضيح أهمية التنشئة الاجتماعية، الاعتماد على الحالات القليلة المؤسفة للأطفال الذين عانوا، من خلال الإهمال أو سوء الحظ أو الإيذاء المتعمد، غير مرتبطين اجتماعياً من جانب البالغين أثناء نشأتهم.,إحدى الطرق الأكثر شيوعًا المستخدمة لتوضيح أهمية الاجتماع الاجتماعي هي الاستناد إلى بعض الحالات المؤسفة القليلة للأطفال الذين لم يتفاعلوا اجتماعيًا مع البالغين أثناء نشأتهم بسبب الإهمال أو سوء الحظ أو الإساءة المتعمدة.,0.8800966739654541,0.8537555932998657,0.8667260408401489,0.8871237635612488,0.869830846786499,0.878392219543457
504,"يطلق على هؤلاء الأطفال اسم ""وحشية"" أو وحشية. تم حجز بعض الأطفال البرية من قبل الناس (عادةً والديهما) ؛ في بعض الحالات كان هذا التخلي عن الطفل بسبب رفض الوالدين للإعاقة الفكرية أو البدنية الشديدة للطفل.","تمّ حبسُ بعضِ الأطفال الضّالين من قبل أشخاصٍ (عادةً والديهم)؛ في بعضِ الحالات، كان هذا التّخلي عن الطّفل بسبب رفض الوالدين لإعاقة الطّفل العقليّة أو الجسديّة الشديدة، ويطلق على هؤلاء الأطفال اسم ""الوحشي"" أو البريّ.","يُطلق على مثل هؤلاء الأطفال اسم ""برية"" أو ""متوحشة"". تم حجز بعض الأطفال المتوحشين بواسطة الناس (عادةً من قبل والديهم). في بعض الحالات، كان هذا التخلي عن الأطفال ناتجًا عن رفض الوالدين للإعاقات الفكرية أو الجسدية الشديدة لدى الطفل.",0.8576230406761169,0.8216140270233154,0.8392324447631836,0.9138668775558472,0.8951082825660706,0.904390275478363
505,الأطفال البرية قد تعرضوا للاعتداء على الأطفال أو لحوادث صدمة شديدة قبل أن يتم تركهم أو الفرار.,ربما تعرض الأطفال المتوحشون إلى إساءة معاملة أثناء الطفولة أو صدمات شديدة قبل التخلي عنهم أو هروبهم.,قد يكون الأطفال المتوحشون قد تعرّضوا لسوء معاملة شديد أو صدمة قبل أن يُهجروا أو يفروا.,0.8020353317260742,0.7793490886688232,0.7905294895172119,0.8061710596084595,0.7967928051948547,0.801454484462738
506,يُزعم أن البعض الآخر تربيت من قبل الحيوانات؛ ويقال البعض أن البعض عاش في البرية بمفرده.,وآخرون يُزعم أنه تمت تربيتهم من قبل الحيوانات؛ فيما يقال أن البعض عاش في البرية بمفرده.,يُزعم أن آخرين قد تربوا على يد الحيوانات؛ ويُقال إن بعضهم عاش في البرية بمفردهم.,0.9196703433990479,0.9108951091766357,0.9152616858482361,0.9177567958831787,0.9111562967300415,0.9144446849822998
507,عندما يتم تربيتها بالكامل من قبل الحيوانات غير البشرية، يظهر الطفل البري سلوكيات (في حدود جسدية) تقريبا تماما مثل تلك للحيوانات المعنية بالتحديد، مثل خوفها من أو عدم اهتمامه بالبشر.,عندما تتم تربيته من قبل حيوانات غير بشرية، يظهر الطفل الوحشي سلوكيات (ضمن الحدود المادية) تشبه تماماً سلوكيات حيوان الرعاية الخاصة، مثل الخوف من البشر أو عدم الاكتراث بهم.,عندما تتم تربيته من قبل حيوانات غير بشرية، يظهر الطفل الوحشي سلوكيات (ضمن الحدود المادية) تشبه تماماً سلوكيات حيوان الرعاية الخاصة، مثل الخوف من البشر أو عدم الاكتراث بهم.,0.8114983439445496,0.8318380117416382,0.8215423226356506,0.8114982843399048,0.8318380117416382,0.8215422630310059
508,في حين أن التعلم القائم على المشاريع يجب أن يجعل التعلم أسهل وأكثر إثارة للاهتمام، فإن الإرصفة تذهب إلى أبعد من ذلك.,بينما يجب أن يجعل التعلم القائم على المشروع عملية التعلم أسهل وأكثر إثارة للاهتمام، فإن المساندة تتجاوز ذلك.,بينما ينبغي أن تجعل التعلم القائم على المشاريع التعلم أسهل وأكثر إثارة، فإن الدعم التعليمي يتخطى ذلك خطوة أخرى.,0.8772959113121033,0.9008023738861084,0.8888937830924988,0.832170844078064,0.8406686186790466,0.8363981246948242
509,إنّ التدريب ليس طريقة للتعلم، بل هو مساعدة توفر الدعم للأفراد الذين يخضعون لتجربة جديدة للتعلم مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد.,التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد.,السقالات ليست طريقة للتعلم، بل هي مساعدة توفر الدعم للأفراد الذين يمرون بتجربة تعلم جديدة مثل استخدام برنامج كمبيوتر جديد أو البدء في مشروع جديد.,0.9048874974250793,0.873000979423523,0.8886582255363464,0.9128197431564331,0.9298934936523438,0.9212775230407715
510,يمكن أن تكون الرفوف افتراضية وواقعية، وبعبارة أخرى، المعلم هو شكل من أشكال الرفوف ولكن كذلك هو رجل المقطع الورق الصغير في مايكروسوفت أوفيس.,يمكن أن يكون التعلم التفاعلي افتراضياً وعلى أرض الواقع، وبصياغةٍ أخرى، المعلم هو شكل من أشكال التعلم التفاعلي، وكذلك رجل مشبك الورق في مايكروسوفت أوفيس.,يمكن أن تكون الهياكل الداعمة (السقالات) افتراضية وواقعية، بمعنى آخر، المعلم هو شكل من أشكال السقالات، ولكن أيضا الرجل الصغير ذو المشبك الورقي في Microsoft Office.,0.8793363571166992,0.8587543964385986,0.868923544883728,0.8583165407180786,0.8504441976547241,0.8543622493743896
511,يتم دمج المرافق الافتراضية في البرنامج ويهدف إلى استجوابها، وإجراءها، وتفسير الإجراءات التي قد تكون صعبة على الطالب التعامل معها بمفرده.,يتمُّ دعْم التعلُّم التفاعليّ في البرنامج داخليًا ويهدف إلى طرح الأسئلة والتحفيز وشرح الإجراءاتِ التي قد يكون من الصعب على الطالب التعامل معها بمفرده.,تُعيد الهياكل الافتراضية تنسيقها داخل البرنامج وتهدف إلى تقديم تساؤلات، وتحفيز، وشرح الإجراءات التي قد تكون صعبة على الطالب التعامل معها بمفرده.,0.8573091626167297,0.8173386454582214,0.8368468880653381,0.8983097672462463,0.8766448497772217,0.8873451352119446
512,يتم وضع الأطفال في الرعاية التربوية لعدد كبير من الأسباب التي تتراوح من الإهمال، إلى الإساءة، وحتى التنكر.,ويوضع الأطفال في إطار الرعاية الحاضنة لأسباب متنوعة تتراوح بين الإهمال والإيذاء وحتى الابتزاز.,يتم وضع الأطفال في دور الرعاية البديلة لأسباب متنوعة تتراوح بين الإهمال والسوء المعاملة وحتى الابتزاز.,0.8587067723274231,0.8473794460296631,0.8530055284500122,0.872122049331665,0.8677681088447571,0.8699396848678589
513,لا ينبغي لأي طفل أن يكبر في بيئة لا ترعيه، ولا تهتم به، ولا تعلمه، ولكنه يفعل ذلك.,لا ينبغي لأي طفل أبداً أن ينمو في بيئة لا تقوم على التنشئة والرعاية والتعليم، ولكنهم يفعلون ذلك.,لا ينبغي لأية طفل أن ينشأ في بيئة ليست حاضنة، وراعٍ، وتعليمية، ولكنهم ينشؤون كذلك.,0.8510973453521729,0.826570451259613,0.8386545777320862,0.8264631032943726,0.8264366984367371,0.8264499306678772
514,نرى أن نظام رعاية الوصف هو منطقة آمنة لهؤلاء الأطفال,ندرك أن نظام الرعاية البديلة يعد منطقة الأمان لهؤلاء الأطفال.,نعتبر نظام رعاية التبني منطقة آمنة لهؤلاء الأطفال.,0.8382936716079712,0.8412706851959229,0.8397795557975769,0.8963242769241333,0.9096670150756836,0.9029463529586792
515,نظامنا الرعاية الراعية يفترض أن يوفر منازل آمنة، ومراقبين محببين، وتعليم مستقر، ورعاية صحية موثوقة.,يُفترض نظامنا للرعاية بالتبني أن يوفر منازل آمنة، ومقدمي رعاية محبين، وتعليمًا مستقرًا، ورعاية صحية يمكن الاعتماد عليها.,يجب أن يوفر نظام رعاية الأطفال لدينا منازل آمنة، ومقدمي رعاية محبين، وتعليم مستقر، ورعاية صحية موثوقة.,0.8960477113723755,0.8498241901397705,0.8723240494728088,0.8902088403701782,0.8849138021469116,0.8875534534454346
516,من المفترض أن توفر الرعاية الراعية كل الاحتياجات التي كانت تفتقر إلى المنزل الذي تم أخذها منه سابقاً.,يجب على الرعاية البديلة توفير كل الضروريّات التي افتقدوها في البيوت التي خرجوا منها سابقاً.,من المفترض أن توفر رعاية التبني جميع اللوازم التي كانت مفقودة في المنزل الذي أخذوا منه سابقًا.,0.8171080946922302,0.8237093687057495,0.8203954696655273,0.88409423828125,0.8837889432907104,0.8839415311813354
517,إن الإنترنت يجمع بين عناصر التواصل الجماعي والشخصي.,يجمع الإنترنت بين عناصر كلٍّ من التواصل الجماهيري والشخصي.,الإنترنت يجمع بين عناصر الاتصال الجماهيري والاتصال الشخصي.,0.946610689163208,0.8897024393081665,0.9172747731208801,0.8898476362228394,0.8991372585296631,0.8944683074951172
518,الخصائص المميزة للإنترنت تؤدي إلى أبعاد إضافية من حيث استخدامات وتلبية النهج.,تؤدي الخصائص المميزة للإنترنت إلى أبعاد إضافية من حيث نهج الاستخدامات وطرق الإشباع.,تؤدي الخصائص المميزة للإنترنت إلى أبعاد إضافية من حيث مقاربة الاستخدامات والإشباعات.,0.9383397698402405,0.9060050249099731,0.9218889474868774,0.9297595620155334,0.9013835787773132,0.9153516888618469
519,على سبيل المثال، يُقترح أن التعلم والاجتماع هي دوافع مهمة لاستخدام الإنترنت (جيمس وزملاءه، 1995).,"فعلى سبيل المثال، يقترح البعض ""التعلم"" و""التنشئة الاجتماعية"" كدوافع مهمّة لاستخدام شبكة الإنترنت (جيمس وغيره، 1995).","على سبيل المثال، تم اقتراح أن ""التعلم"" و""الاجتماعية"" هما دافعان مهمان لاستخدام الإنترنت (جيمس وآخرون، 1995).",0.8882049322128296,0.8605773448944092,0.8741729259490967,0.8754221200942993,0.8582344651222229,0.8667430877685547
520,تم تحديد مشاركة الشخصية و علاقات مستمرة كجوانب جديدة من الدافع من قبل Eighmey و McCord (1998) عندما بحثوا عن ردود الفعل الجمهورية على مواقع الويب.,"تم التعرف على ""المشاركة الشخصية"" و ""العلاقات المستمرة"" كجوانب تحفيزية جديدة بواسطة إيمي ومكورد (1998) عندما درسوا رد فعل الجمهور على مواقع الويب.","تم تحديد ""المشاركة الشخصية"" و""العلاقات المستمرة"" كعوامل تحفيزية جديدة من قبل إيغمى وماكورد (1998) عندما قاما بدراسة ردود فعل الجمهور تجاه المواقع الإلكترونية.",0.832909107208252,0.8261501789093018,0.8295158743858337,0.8108175992965698,0.7965280413627625,0.8036093711853027
521,أدى استخدام تسجيل الفيديو إلى اكتشافات مهمة في تفسير التعبيرات الصغيرة، حركات الوجه التي تستمر بضع ملثانيات.,أدى استخدام تسجيلات الفيديو إلى اكتشافات هامة في مجال تفسير التعابير الدقيقة للوجه، وهي حركات للوجه تستمر لبضع أجزاء من الثانية الواحدة.,استخدام تسجيل الفيديو أدى إلى اكتشافات هامة في تفسير التعبيرات الدقيقة، وهي حركات الوجه التي تستمر لبضع ميللي ثوان.,0.8737509250640869,0.8295508623123169,0.8510774374008179,0.9233849048614502,0.9062255024909973,0.9147247672080994
522,وخاصةً، يُزعم أنّه يمكن أن يُكتشف ما إذا كان الشخص يكذب من خلال تفسير تعبيرات صغيرة بشكل صحيح.,ويُدّعى على وجه الخصوص أن المرء يستطيع أن يكتشف ما إذا كان الشخص يكذبمن خلال تفسير التعبيرات الدقيقة بشكل صحيح.,على وجه الخصوص، يُزعم أنه يمكن اكتشاف ما إذا كان الشخص يكذب من خلال تفسير التعابير الدقيقة بشكل صحيح.,0.8839781880378723,0.8596282005310059,0.8716331720352173,0.9012218713760376,0.8780380487442017,0.8894789218902588
523,أوليفر ساكس، في ورقته خطاب الرئيس، أشار إلى كيف أن الناس الذين لا يستطيعون فهم الكلام بسبب تلفات الدماغ قادرون على تقييم الصدق بدقة.,وقد أشارَ أوليفر ساكس في ورقته إلى أنّ خطاب الرّئيس يشير إلى أنّ الأشخاص غير القادرين على فهم الكلام بسبب تلفِ الدّماغ يكونون قادرين على تقييم الصّدق بدقةٍ.,"أشار أوليفر ساكس في ورقته ""خطاب الرئيس"" إلى كيف أن الأشخاص الذين لا يستطيعون فهم الكلام بسبب تلف في الدماغ قادرون على تقييم الصدق بدقة.",0.8620803952217102,0.815661609172821,0.8382288813591003,0.9533183574676514,0.9486130475997925,0.9509599208831787
524,حتى أنه يقترح أن هذه القدرات في تفسير سلوك الإنسان قد تشارك الحيوانات مثل الكلاب المنزلية.,بل إنه يطرح فكرة أن تكون هذه القدرات في تحليل السلوك البشري مشتركة مع بعض الحيوانات، مثل الكلاب الأليفة.,إنه يقترح حتى أن مثل هذه القدرة على تفسير سلوك الإنسان قد تشترك فيها الحيوانات مثل الكلاب المنزلية.,0.8662691116333008,0.8482916355133057,0.8571861386299133,0.9330986738204956,0.9273242950439453,0.9302025437355042
525,أظهرت الأبحاث في القرن العشرين أن هناك مجموعتين من التنوع الوراثي: المخفي والمتعبير.,أوضحت أبحاث القرن العشرين وجود مجموعتين من التنوعات الچينية:- مجموعة مستترة وأخرى معبرة جينياً.,أظهرت أبحاث القرن العشرين أن هناك نوعين من التنوع الجيني: المخفي والمُعبر عنه.,0.8231005668640137,0.7885339856147766,0.8054466247558594,0.916485607624054,0.9103235006332397,0.9133940935134888
526,يضيف الطفرة التنوع الوراثي الجديد، والانتخاب يزيل من حوض التنوع المبرر.,تضيف الطفرة اختلافات وراثيّة جديدة، ويزيلها الانتقاء من تجميعة الاختلافات التعبيريّة.,الطفرات تضيف تنوعًا جينيًا جديدًا، والاختيار يزيله من مجموعة التنوع المعبر عنه.,0.7875458002090454,0.7691978216171265,0.7782636880874634,0.8348364233970642,0.8399500846862793,0.8373854160308838
527,الفصل والإعادة التجميع يضربون التباين ذهابا وإيابا بين السباحتين مع كل جيل,تعمل عمليتا الفصل وإعادة التركيب على جعل التباين عشوائياً ذهاباً وإياباً بين المجموعتين مع كل جيل.,الفصل وإعادة التركيب يعيدان ترتيب التvariation ذهابًا وإيابًا بين الحوضين مع كل جيل.,0.8365069627761841,0.8080203533172607,0.8220169544219971,0.8357263803482056,0.8361756801605225,0.8359509706497192
528,في السافانا، من الصعب على الرئيسية التي لديها نظام هضم مثل نظام البشر أن تلبي متطلباتها من الأحماض الأمينية من الموارد النباتية المتاحة.,في السافانا، يصعب على الرئيسيات التي لديها جهاز هضمي مشابه للبشر تلبية متطلباتها من الأحماض الأمينية من الموارد النباتية المتاحة.,في السافانا، من الصعب على القردة التي تمتلك جهاز هضمي مشابه لجهاز الهضم البشري أن تلبي احتياجاتها من الأحماض الأمينية من الموارد النباتية المتاحة.,0.9188991785049438,0.9128787517547607,0.9158790707588196,0.9226968288421631,0.8897189497947693,0.9059078097343445
529,وبالإضافة إلى ذلك، فإن عدم القيام بذلك يؤدي إلى عواقب خطيرة: اكتئاب النمو، سوء التغذية، وفي النهاية الموت.,كما أن الفشل في فعل ذلك سيؤدي إلى عواقب وخيمة: اكتئاب النمو، ونقص التغذية، وفي النهاية الموت.,علاوة على ذلك، فإن عدم القيام بذلك له عواقب وخيمة: كآبة النمو، وسوء التغذية، وفي النهاية الموت.,0.8768038749694824,0.8918833136558533,0.8842792510986328,0.8849579095840454,0.8929817080497742,0.8889517784118652
530,إن أكثر الموارد النباتية سهولة الوصول كانت البروتينات المتاحة في الأوراق والفاكهة، لكن هذه صعبة على الأحياء الرئيسية مثلنا الهضم ما لم يتم طهيها.,وكانت الموارد النباتية الأكثر سهولة في الوصول إليها حيث البروتينات التي يمكن الحصول عليها من الأوراق والبقول، ولكن هذه البروتينات يصعب على الرئيسيات هضمها ما لم يتم طهيها مثلنا.,ستكون الموارد النباتية الأكثر سهولة في الوصول إليها هي البروتينات المتاحة في الأوراق والبقوليات، لكن من الصعب على الرئيسيات مثلنا هضمها إلا إذا تم طهيها.,0.8690603375434875,0.8633955717086792,0.8662186861038208,0.8786412477493286,0.8714144825935364,0.8750129342079163
531,على النقيض من ذلك، فإن الأطعمة الحيوانية (الفراشات والحملات والبيض) ليست سهلة الهضم فحسب، بل توفر بروتينات عالية الكمية تحتوي على جميع الأحماض الأمينية الأساسية.,وعلى النقيض، فإن الأطعمة الحيوانية (النمل والنمل الأبيض والبيض) ليست فقط سهلة الهضم، بل توفر بروتيناتٍ بكميات عالية وتحتوي على جميع الأحماض الأمينية الأساسية.,بالمقابل، فإن الأطعمة الحيوانية (مثل النمل، والنمل الأبيض، والبيض) لا تسهل عملية الهضم فحسب، بل تقدم أيضًا بروتينات بكميات عالية تحتوي على جميع الأحماض الأمينية الأساسية.,0.911580502986908,0.9111249446868896,0.9113526344299316,0.8962900042533875,0.895432710647583,0.8958610892295837
533,انقطاع النوم هو عملية الاستيقاظ بشكل متعمد خلال فترة نومك الطبيعية والنوم بعد فترة قصيرة (1060 دقيقة).,انقطاع النوم هو عملية الاستيقاظ عن عمد خلال فترة نومك الطبيعية والنوم بعد فترة قصيرة (من 10 إلى 60 دقيقة).,انقطاع النوم هو عملية الاستيقاظ عن عمد خلال فترة نومك الطبيعية والعودة إلى النوم بعد فترة قصيرة (10-60 دقيقة).,0.9364156723022461,0.9298200607299805,0.9331062436103821,0.9194996356964111,0.9083997011184692,0.9139159917831421
534,يمكن القيام بذلك بسهولة باستخدام ساعة استيقظ هادئة نسبياً لتحضيرك إلى الوعي دون أن تستيقظ بالكامل.,ويمكن القيام بذلك بسهولة باستخدام منبه هادئة نسبياً ليُعيدك إلى وعيك دون إيقاظك كلياً.,يمكن القيام بذلك بسهولة من خلال استخدام منبه هادئ نسبياً لإيقاظك دون أن توقظك بالكامل.,0.8211407661437988,0.8540709018707275,0.8372821807861328,0.854537844657898,0.8890398144721985,0.8714474439620972
535,إذا وجدت نفسك تعيد إعادة تشغيل الساعة أثناء نومك، يمكن وضعها على الجانب الآخر من الغرفة، مما يضطرك إلى الخروج من السرير لإيقافها.,إذا وجدت نفسك تعيد ضبط الساعة خلال نومك، فيمكنك وضعها على الناحية الأخرى من الغرفة، مما يُجبرك على النهوض من السرير لإيقافها.,إذا كنت تجد نفسك تعيد ضبط الساعة أثناء نومك، يمكن وضعها في الجانب الآخر من الغرفة، مما يجبرك على النهوض من السرير لإيقافها.,0.9229651689529419,0.9162377119064331,0.9195891618728638,0.9233416318893433,0.9311767220497131,0.927242636680603
536,الخيارات الأخرى القائمة على النظام الحيوي تتضمن شرب الكثير من السوائل (خاصة الماء أو الشاي، وهو مضاد ثقيل معروف) قبل النوم، مما يضطر المرء إلى الاستيقاظ للتبول.,تتضمن الخيارات الأخرى، المبنية على النظم الحيوية، شرب الكثير من السوائل (خاصة الماء أو الشاي، إحدى مُدرّات البول المعروفة) قبل النوم، مما يجبر الشخص على النهوض للتبول.,خيارات أخرى تعتمد على الإيقاع البيولوجي تتضمن شرب الكثير من السوائل (لا سيما الماء أو الشاي، المعروف بأنه مدر للبول) قبل النوم، مما يجبر الشخص على النهوض للتبول.,0.8875834941864014,0.8798174262046814,0.8836833834648132,0.877097487449646,0.8790410757064819,0.878068208694458
537,كمية السلام الداخلي الذي يمتلكه الشخص تتوافق مع المقدار التوتر في جسمك وروحك.,يرتبط مقدارُ السلام الداخلي الذي يملكه الشخص بشكل عكسي بمقدار التوتر في جسده وروحه.,تتعارض كمية السلام الداخلي التي يمتلكها الشخص بشكل عكسي مع مقدار التوتر في جسمه وروحه.,0.8821513056755066,0.8649308681488037,0.8734561800956726,0.8957340717315674,0.8836753964424133,0.8896639347076416
538,كلما انخفض التوتر، كلما زادت قوة الحياة المتاحة. كل شخص لديه القدرة على العثور على السلام والرضا المطلق.,كلما قل التوتر، كلما زادت الإيجابيّة التي تمنحها قوة الحياة. كل شخص لديه القدرة الكامنة على إيجاد السلام والرضا التامين.,كلما انخفض التوتر، زادت القوة الحياتية الإيجابية الموجودة. لدى كل شخص القدرة على العثور على السلام المطلق والرضا.,0.8885711431503296,0.8451400995254517,0.8663116097450256,0.9131338596343994,0.8972586393356323,0.9051266312599182
539,يمكن للجميع تحقيق التنوير، الشيء الوحيد الذي يقف في طريق هذا الهدف هو التوتر والسلبية الخاصة بنا.,يستطيع أن يصل الجميع إلى التنوير. الشيء الوحيد الذي يعيقنا في الطريق إلى هذا الهدف هو توترنا وسلبيتنا.,يمكن للجميع تحقيق التنوير. الشيء الوحيد الذي يقف في طريق تحقيق هذا الهدف هو توترنا وسلبيتنا.,0.8502695560455322,0.8380274772644043,0.8441041707992554,0.902915358543396,0.911208987236023,0.9070432186126709
540,تعتمد البوذية التبتية على تعاليم بوذا، لكنها تمتد من خلال طريق المحبة المهايانا و العديد من التقنيات من اليوغا الهندية.,تستند البوذية التبتية على تعاليم بوذا، لكنها امتدت من خلال طريق ماهايا للحب وتقنيات أخرى من اليوغا الهندية.,يشترك البوذية التبتية في تعاليم بوذا، لكنها توسعت من خلال طريق الماهايانا المليء بالحب والعديد من التقنيات المستمدة من اليوغا الهندية.,0.9146349430084229,0.9240769147872925,0.9193316698074341,0.919563889503479,0.8792376518249512,0.8989487290382385
