id,translated_russian,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
446,"В 1920-х годах, господствующие отношения большинства граждан и народов были пацифизмом и изоляцией.","Среди большинства граждан и народов в 1920-е годы преобладали такие настроения, как пацифизм и изоляция.",В 1920-х годах преобладающими настроениями большинства граждан и наций были пацифизм и изоляция.,0.8271941542625427,0.8203158974647522,0.8237406611442566,0.8462635278701782,0.8459516763687134,0.846107542514801
447,"Увидев ужасы и жестокости войны во время Первой мировой войны, народы хотели избежать подобной ситуации в будущем.","Познав ужасы и зверства Первой мировой войны, государства хотели избежать подобной ситуации в будущем.","После того как во время Первой мировой войны люди увидели ужасы и зверства войны, нации стремились избежать повторения такой ситуации в будущем.",0.9198211431503296,0.9415854215621948,0.9305760264396667,0.8884378671646118,0.8651870489120483,0.8766583204269409
448,"В 1884 году Тесла переехал в Соединенные Штаты Америки, чтобы принять работу в компании Эдисон в Нью-Йорке.","В 1884 году Тесла перебрался в Соединенные Штаты Америки, и принял предложение работать в компании Edison в городе Нью-Йорке.","В 1884 году Тесла переехал в Соединенные Штаты Америки, чтобы устроиться на работу в компанию Эдисона в Нью-Йорке.",0.9232627153396606,0.9144817590713501,0.9188512563705444,0.9752642512321472,0.9442025423049927,0.9594821333885193
449,"Он прибыл в США с 4 центами на имя, книгой поэзии и рекомендательным письмом Чарльза Батчелора (его менеджера в своей предыдущей работе) Томасу Эдисону.","Он приехал в США с четырьмя центами в кармане, книгой стихов и рекомендательным письмом от Чарльза Бэтчелора, который был его начальником на предыдущей работе, к Томасу Эдисону.","Он приехал в США с 4 центами в кармане, книгой стихов и рекомендательным письмом от Чарльза Бэтчелора (его управляющего на предыдущей работе) к Томасу Эдисону.",0.8879344463348389,0.8647313117980957,0.8761792778968811,0.9128717184066772,0.890846848487854,0.9017248153686523
450,"Древний Китай имел уникальный способ показать различные периоды времени; каждая стадия Китая или каждая семья, которая была у власти, была отличительной династией.","В древнем Китае использовали уникальный способ обозначения периодов времени; каждый этап Китая или каждая семья, находившаяся у власти, были особой династией.",Древний Китай имел уникальный способ обозначения различных исторических периодов; каждая эпоха Китая или каждая правящая династия была отличительной династией.,0.8833982348442078,0.8945598006248474,0.8889440298080444,0.8906075954437256,0.913597047328949,0.901955783367157
451,Также между каждой династией был нестабильный период разделённых провинций.,"Кроме того между правлениями каждой династии царила раздробленность и нестабильность. Самой известной была эпоха Троецарствия, которая длилась 60 лет во время династий Хань и Цзинь.","Также между каждой династией существовала нестабильная эпоха разделенных провинций. Наиболее известным из этих периодов была эпоха Трех царств, продолжавшаяся 60 лет между династиями Хань и Цзинь.",0.7704625129699707,0.6957443356513977,0.7311996817588806,0.9229077696800232,0.7536413073539734,0.8297299146652222
452,"В эти периоды между многими дворянами, борющимися за трон, велись жестокая война.","В течение этого периода имели место ожесточенные военные действия между многими знатными людьми, борющимися за трон.","В течение этих периодов происходили ожесточенные сражения между многими дворянами, сражающимися за трон.",0.8765937089920044,0.8702590465545654,0.8734148740768433,0.8844738006591797,0.8695372343063354,0.8769419193267822
453,"Три царства были одной из самых кровавых эпох в истории Древнего Китая. Тысячи людей погибли, пытаясь занять самое высокое место в великом дворце Сиань.","Эпоха Троецарствия была одним из самых кровавых периодов в истории древнего Китая. Тысячи людей погибли, сражаясь за место на троне в большом дворце в Сиане.","Три царства были одной из самых кровопролитных эпох в истории Древнего Китая, тысячи людей погибли в борьбе за право сидеть на высшем троне в великом дворце в Сиане.",0.870019793510437,0.8591791987419128,0.8645655512809753,0.8759127259254456,0.8720211982727051,0.8739626407623291
454,"Есть много социальных и политических последствий, таких как использование метрической системы, переход от абсолютизма к республиканству, национализм и вера в то, что страна принадлежит народу, а не одному правителю.","Существует множество таких социальных и политических эффектов, как использование метрической системы, переход от абсолютизма к республиканизму, национализм и вера в то, что страна принадлежит народу, а не единоличному правителю.","Существует множество социальных и политических последствий, таких как использование метрической системы, переход от абсолютизма к республиканству, национализм и вера в то, что страна принадлежит народу, а не одному единственному правителю.",0.9447035193443298,0.942337691783905,0.9435191750526428,0.988183856010437,0.9778825044631958,0.9830062389373779
455,"Также после революции занятия были открыты для всех мужских заявителей, позволяя самым амбициозным и успешным добиться успеха.","Также после Революции открылись возможности работы открылись всем мужчинам, что позволило самым амбициозным и талантливым добиться успеха.","Также после революции вакансии были открыты для всех мужчин, что позволило наиболее амбициозным и успешным добиться успеха.",0.8297426104545593,0.8404526710510254,0.8350632786750793,0.8861923217773438,0.9107543230056763,0.8983054757118225
456,"То же самое касается военных, потому что вместо того, чтобы ранжирование армии было основано на классе, они теперь основывались на каилабере.","То же самое относится и к армии, потому что звания стали основываться на качествах, а не в зависимости от происхождения.","То же самое относится и к армии, потому что вместо того, чтобы звания в армии определялись классом, теперь они определялись калибром.",0.7696095705032349,0.792635977268219,0.780953049659729,0.8169885873794556,0.8234038352966309,0.8201836943626404
457,Французская революция также вдохновила многих других репрессированных рабочих из других стран начать собственные революции.,Французская революция также вдохновила многих других репрессированных представителей рабочего класса в других странах начать свои собственные революции.,Французская революция также вдохновила многих других угнетенных представителей рабочего класса в других странах на начало собственных революций.,0.9742739796638489,0.9365841746330261,0.9550573825836182,0.907386302947998,0.8756552934646606,0.8912384510040283
458,"Мухаммад был глубоко заинтересован в вопросах, выходящих за рамки этой мирской жизни.","Мухаммед очень интересовался темами, не связанными с мирской жизнью. Он часто посещал пещеру, которая стала известна как ""Хира"" на горе ""Нур"" (свет) для размышлений.","Мухаммад был глубоко заинтересован вопросами, выходящими за пределы этой мирской жизни. Он часто посещал пещеру, ставшую известной как ""Хира'"" на горе ""Нур"" (свет) для размышлений.",0.7736402153968811,0.6884630918502808,0.7285705804824829,0.9061541557312012,0.7469826936721802,0.8189055919647217
459,"Сама пещера, которая выжила в те времена, дает очень яркий образ духовных склонностей Мухаммада.","Ну а пещера, которая сохранилась до наших дней, очень ярко даёт нам представление о духовных стремлениях Мухаммеда.","Пещера сама по себе, пережившая времена, дает очень яркий образ духовных наклонностей Мухаммада.",0.8395670056343079,0.8172903060913086,0.8282789587974548,0.9113799333572388,0.9057149887084961,0.9085386395454407
460,"Находясь на вершине одной из гор к северу от Мекки, пещера полностью изолирована от остального мира.",Пещера располагается на вершине горы к северу от Мекки и полностью изолирована от остального мира.,"Отдыхающая на вершине одной из гор к северу от Мекки, пещера полностью изолирована от остального мира.",0.913353443145752,0.9405533075332642,0.9267538189888,0.9580342769622803,0.9444148540496826,0.9511758089065552
461,"На самом деле, даже если бы кто-то знал, что она существует, ее нелегко найти.","Ее очень нелегко обнаружить даже тому, кто знает о ее существовании. В пещере человек оказывается в полной изоляции.","На самом деле, найти это вовсе не просто, даже если знать, что оно существует. Оказавшись внутри пещеры, вы оказываетесь в полной изоляции.",0.7511655688285828,0.7204000949859619,0.7354611754417419,0.7804673910140991,0.7299528121948242,0.7543653845787048
462,"Только чистое, красивое небо и многочисленные окружающие горы можно увидеть.",Не видно ничего кроме чистого прекрасного неба над головой и множества окружающих гор. Из глубины пещеры можно видеть и слышать лишь очень малую часть этого мира.,"Ничего не видно, кроме ясного, красивого неба над головой и множества окружающих гор. Очень мало этого мира можно увидеть или услышать изнутри пещеры.",0.7981458306312561,0.7288028001785278,0.7618997693061829,0.8404014706611633,0.7430709600448608,0.7887449264526367
463,"Великая пирамида в Гизе - единственное из семи чудес, которое до сих пор стоит.","Великая Пирамида в Гизе это единственное из семи чудес света, которое существует сегодня.","Великая пирамида в Гизе является единственным из семи чудес, который до сих пор стоит.",0.9396024942398071,0.9399656057357788,0.9397839903831482,0.9688966870307922,0.9763728380203247,0.9726203680038452
464,"Построенная египтянами в третьем веке до н. э., Великая пирамида является одной из многих больших пирамидных сооружений, построенных в честь умершего фараона.","Великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений, построенных, чтобы почтить память фараона.","Построенная египтянами в третьем веке до нашей эры, Великая пирамида является одной из многих крупных пирамидальных структур, возведенных в честь умерших фараонов.",0.9008661508560181,0.8908506631851196,0.8958303928375244,0.955768346786499,0.9441869854927063,0.949942409992218
465,"Гизаское плато или ""Гиза Некрополис"" в Египте в долине мертвых содержит несколько пирамид (из которых великая пирамида является самой большой), несколько небольших гробниц, несколько храмов и великий Сфинкс.","Плато Гиза, или же Некрополь Гизы, в египетской Долине Мёртвых, включает несколько пирамид (из которых Великая пирамида Гизы — самая большая), несколько небольших гробниц, несколько храмов и Большой сфинкс.","Плато Гиза, или ""Гизийская некрополь"" в Египетской долине мертвых, содержит несколько пирамид (из которых Великая пирамида является наибольшей), несколько маленьких гробниц, несколько храмов и великого Сфинкса.",0.8823652267456055,0.8706725835800171,0.8764799237251282,0.907078742980957,0.8999848961830139,0.9035179615020752
466,"Великая пирамида была создана в честь фараона Хуфу, а многие из меньших пирамид, гробниц и храмов были построены в честь жен и членов семьи Хуфу.","Великая Пирамида была создана в честь фараона Хеопса, а много меньших пирамид, гробниц и храмов были построены в честь жён Хеопаса и его родственников.","Великая пирамида была создана в честь фараона Хуфу, а многие из меньших пирамид, гробниц и храмов были построены в честь жен и членов семьи Хуфу.",0.9305983781814575,0.9142048358917236,0.922328770160675,1.0000001192092896,1.0000001192092896,1.0000001192092896
467,"Знак ""высокая лука"" выглядит как V, а ""низшая лука"" как штипль или квадрат, не имеющий нижней стороны.","Знак движения смычка вверх выглядит как V, а движение смычка вниз — как скоба или квадрат без нижней стороны.","Знак ""вверхняя дуга"" выглядит как буква V, а знак ""низкая дуга"" напоминает скобу или квадрат без нижней стороны.",0.7997498512268066,0.8167977333068848,0.8081839084625244,0.8712565898895264,0.8691444396972656,0.8701992034912109
468,"Вверх означает, что вы должны начать с конца и толкать лук, а вниз означает, что вы должны начать с лягушки (которая находится там, где ваша рука держит лук) и тянуть лук.","""Вверх"" означает, что вы должны начать с кончика и отвести смычок вперёд, а ""вниз"" означает, что вы должны начать с места, где ваша рука держит смычок и отвести его назад.","Вверх означает, что вы должны начинать с кончика и толкать смычок, а вниз означает, что вы должны начинать с лягушки (где ваша рука держит смычок) и тянуть смычок.",0.8487919569015503,0.8444152474403381,0.8465979099273682,0.9285165071487427,0.927720308303833,0.9281182885169983
469,"Вверхняя лука обычно создает более мягкий звук, а внизняя - более сильный и более твердый.","Движение смычка вверх обычно издает более мягкий звук, в то время как движение смычка вниз – более сильный и напористый.","Восходящая смычок обычно создает более мягкий звук, в то время как нисходящая смычок звучит сильнее и более настойчиво.",0.8166009187698364,0.7768459916114807,0.7962274551391602,0.8365355730056763,0.7752617001533508,0.80473393201828
470,"Не стесняйтесь написать свои собственные знаки, но помните, что напечатанные знаки кланяются по музыкальной причине, поэтому их обычно следует уважать.","Вы можете рисовать свою собственную штриховку, но помните, что штриховка напечатана по музыкальным причинам, и ей обычно стоит следовать.","Не стесняйтесь делать свои собственные пометки, но помните, что напечатанные знаки для смычка существуют по музыкальным причинам, поэтому их обычно следует уважать.",0.8207213878631592,0.8260806798934937,0.8233923316001892,0.9431072473526001,0.9141874313354492,0.9284221529960632
471,"Ужасный король Людовик XVI, королева Мария Антуанетта, их два маленьких ребенка (11 лет Марии Терезы и четырех лет Людовика-Чарла) и сестра короля, мадам Елизавета, 6 октября 1789 года были вынуждены вернуться в Париж из Версаля толпой рыночных женщин.","6-го октября 1789-го года разозлённая толпа женщин с рынка заставила  вернуться в Париж из Версаля пришедших в ужас короля Людовика XVI, королеву Марию-Антуаннету, их двух маленьких детей (11-ти летнюю Марию-Терезу и 4-х летнего Луи-Чарлза) и сестру короля мадам Элизабет.","В ужасе король Людовик XVI, королева Мария Антуанетта, их двое маленьких детей (11-летняя Мария Тереза и 4-летний Людовик-Шарль), а также сестра короля, мадам Элизабета, 6 октября 1789 года были вынуждены вернуться в Париж из Версаля под натиском толпы рыночных женщин.",0.8076277375221252,0.771263599395752,0.7890269160270691,0.9246176481246948,0.9112597703933716,0.9178900718688965
472,"В колеснице они отправились обратно в Париж, окруженные толпой людей, кричащих и угрожающих королю и королеве.","Они вернулись в Париж в карете, окружённые толпой людей, которые выкрикивали угрозы королю и королеве.","В карете они вернулись в Париж, окруженные толпой людей, которые кричали и угрожали королю и королеве.",0.8564114570617676,0.8732032179832458,0.8647257685661316,0.9154592156410217,0.9286493062973022,0.9220070838928223
473,Толпа людей заставила короля и королеву открыть окна колесницы.,Толпа людей заставила Короля и Королеву широко открыть окна.,Толпа людей заставила короля и королеву держать окна их кареты широко открытыми.,0.8905287981033325,0.8966466784477234,0.8935772776603699,0.918148398399353,0.8824681043624878,0.8999547362327576
474,"В один момент член толпы размахивал головой королевской охраны, убитой в Версале перед напуганной королевой.","В какой-то момент один участник этой толпы помахал головой королевского гвардейца, убитого в Версале на глазах у испуганной королевы.","В какой-то момент один из членов толпы размахивал головой королевского гвардейца, убитого в Версале, перед испуганной королевой.",0.8806127905845642,0.842384934425354,0.8610748648643494,0.9244630336761475,0.8887890577316284,0.9062751531600952
475,Военные расходы американского империализма на завоевание Филиппин оплачивались самими филиппинцами.,Военные расходы американского империализма на завоевание Филиппин оплатили сами филиппинцы.,Военные расходы империализма США на завоевание Филиппин были оплачены самим филиппинским народом.,0.9327089190483093,0.9575232267379761,0.944953203201294,0.9410717487335205,0.9436989426612854,0.9423835277557373
476,"Они были вынуждены платить налоги американскому колониальному режиму, чтобы оплатить большую часть расходов и проценты от облигаций, которые перемещались от имени правительства Филиппин через банки Уолл-стрит.","Они были вынуждены платить налоги американскому колониальному режиму, чтобы оплатить большую часть расходов и процент по облигационным займам, перемещаемым от имени филиппинского правительства через банкирские конторы Уолл-стрит.","Им приходилось платить налоги колониальному режиму США, чтобы покрыть значительную часть расходов и процентные платежи по облигациям, выпущенным от имени правительства Филиппин через банки Уолл-стрит.",0.9392217993736267,0.9094357490539551,0.9240887761116028,0.8906643390655518,0.896447479724884,0.8935465812683105
477,"Конечно, сверхприбыль, полученная от длительного эксплуатации филиппинского народа, будет составлять основные выгоды империализма США.","Конечно, сверхприбыли, принесенные долгой эксплуатацией филиппинцев, составляли основной доход американского империализма.","Конечно, суперприбыль, полученная в результате продолжительной эксплуатации филиппинского народа, составит основные выгоды amerikanского империализма.",0.870229184627533,0.8981505632400513,0.8839694857597351,0.9353255033493042,0.9145681262016296,0.924830436706543
478,"Чтобы понять Темплер, нужно понять контекст, который побудил к созданию ордена.","Чтобы понять тамплиеров, нужно понять контекст, побудивший их к созданию ордена.","Чтобы понять тамплиеров, необходимо понять контекст, который побудил к созданию ордена.",0.9307646751403809,0.9126670360565186,0.9216270446777344,0.9590977430343628,0.9479358196258545,0.9534841179847717
479,"Возраст, в котором происходили события, обычно называют Высоким Средневековьем - периодом европейской истории в XI, XII и XIII веках (AD 10001300).","Эпоху, в которой происходили данные события, принято называть Высоким Средневековьем, периодом европейской истории, затрагивающим XI, XII и XIII века (1000–1300 гг. н. э.).","Эпоха, в которой произошли эти события, обычно называется Высоким Средневековьем, это период европейской истории в 11-м, 12-м и 13-м веках (с 1000 по 1300 год нашей эры).",0.882754385471344,0.8321294784545898,0.856694757938385,0.8767017126083374,0.8375651836395264,0.8566867113113403
480,"Высокий средневековь был предшественником раннего средневековья, а затем позднего средневековья, который, по конвенции, заканчивается около 1500 года.","Высокое Средневековье сменило ранее Средневековье и предшествовало позднему Средневековью, которое, согласно принятой точке зрения, завершилось около 1500 г.","Высокое Средневековье предшествовало Раннему Средневековью и последовало за Поздним Средневековьем, которое по конвенции заканчивается примерно в 1500 году.",0.8184070587158203,0.800206184387207,0.8092043399810791,0.864372193813324,0.8593189716339111,0.861838161945343
481,"Технологический детерминизм - это термин, который охватывает широкий спектр идей в практике, от технологического толкания или технологического императива до строгого смысла, что судьба человека управляется основной логикой, связанной с научными законами и их проявлением в технологиях.","Технологический детерминизм — это термин, охватывающий широкий спектр практических идей, от технического прогресса или технологического императива до строгой точки зрения, что судьбами людей движет основополагающая логика, связанная с законами науки и их проявлением в технологиях.","Технологический детерминизм — это термин, охватывающий широкий спектр идей на практике, от технологического толчка или технологического императива до строгого понимания того, что человеческая судьба определяется основной логикой, связанной с научными законами и их проявлением в технологии.",0.9094572067260742,0.9002088308334351,0.9048093557357788,0.9452511072158813,0.935611367225647,0.9404065012931824
482,"Большинство интерпретаций технологического детерминизма разделяют две общие идеи: что развитие технологии само по себе следует путем, в значительной степени выходящим за рамки культурного или политического влияния, и что технология в свою очередь имеет ""эффекты"" на общества, которые являются неотъемлемыми, а не социально обусловленными.","Большинство воззрений на технологический детерминизм разделяют две общие идеи: что направление развития технологий практически неподвластно культурному или политическому влиянию и что, в свою очередь, ""воздействие"" технологий на общество обусловлено их собственными свойствами, а не обществом.","Большинство интерпретаций технологического детерминизма разделяют две общие идеи: что развитие технологий само по себе следует пути, в значительной степени выходящему за рамки культурного или политического влияния, и что технологии, в свою очередь, имеют «эффекты» на общества, которые являются врожденными, а не социально обусловленными.",0.8036091327667236,0.8234041929244995,0.8133862614631653,0.9602403044700623,0.9608200192451477,0.9605300426483154
483,"Например, можно сказать, что автотранспорт обязательно ведет к развитию дорог.","Например, можно было бы сказать, что автомобиль является обязательной причиной развития дорог.","Например, можно сказать, что автомобиль неизбежно приводит к развитию дорог.",0.8495113849639893,0.8961818218231201,0.8722227215766907,0.8569460511207581,0.9101999998092651,0.8827705383300781
484,"Однако для небольшого количества автомобилей не экономически выгодно строить дорожную сеть по всей стране, поэтому разработаны новые методы производства, чтобы снизить стоимость владения автомобилями.","Однако общенациональная дорожная сеть экономически невыгодна лишь для небольшой группы автомобилей, поэтому разрабатываются новые методы производства, позволяющие снизить стоимость владения автомобилем.","Однако национальная дорожная сеть не является экономически целесообразной для всего лишь нескольких автомобилей, поэтому разрабатываются новые методы производства, чтобы снизить стоимость владения автомобилем.",0.8838858604431152,0.8863186836242676,0.8851006031036377,0.8824250102043152,0.8816574811935425,0.8820410966873169
485,"Массовое владение автомобилями также приводит к увеличению числа аварий на дорогах, что приводит к изобретению новых методов в здравоохранении для ремонта поврежденных тел.","Массовое владение автомобилями также приводит к увеличению числа ДТП на дорогах, что приводит к изобретению в здравоохранении новых методов лечения полученных травм.","Массовое владение автомобилями также приводит к увеличению числа аварий на дорогах, что приводит к разработке новых методов в здравоохранении для восстановления поврежденных тел.",0.9082558155059814,0.9187703132629395,0.9134828448295593,0.9744787812232971,0.9751202464103699,0.974799394607544
486,"Романтизм имел большой элемент культурного детерминизма, извлеченный из таких писателей, как Гете, Фихте и Шлегель.","Романтизм во многом включал в себя культурный детерминизм, почерпнутый у таких писателей, как Гёте, Фихте и Шлегель.","Романтизм имел значительный элемент культурного детерминизма, заимствованный у таких писателей, как Гёте, Фихте и Шлегель.",0.9097142219543457,0.8578850626945496,0.8830397725105286,0.941786527633667,0.9358803629875183,0.9388241171836853
487,"В контексте романтизма география формировала индивидуумов, и со временем возникли обычаи и культура, связанные с этой географией, и эти, будучи в гармонии с местом общества, были лучше, чем произвольно навязанные законы.","В контексте романтизма, география формировала людей, а с течением времени возникали связанные с ней обычаи и культура, которые, находясь в гармонии с местом проживания данного общества, были лучше, чем произвольно навязанные законы.","В контексте романтизма география формировала людей, и со временем возникли обычаи и культура, связанные с этой географией, которые, находясь в гармонии с местом общества, были лучше произвольно навязанных законов.",0.89921635389328,0.9065728187561035,0.902879536151886,0.9313936233520508,0.9509519934654236,0.9410711526870728
488,"В том виде, в котором Париж известен как столица моды современного мира, Константинополь считался столицей моды феодальной Европы.","Подобно тому, как Париж называют столицей моды современного мира, так и Константинополь считался столицей моды во времена феодальной Европы.","В том же духе, в каком Париж известен как столица моды современного мира, Константинополь считался столицей моды феодальной Европы.",0.8751366138458252,0.869714617729187,0.8724172115325928,0.9576221704483032,0.9371722340583801,0.9472867846488953
489,Его известность как эпицентра роскоши началась около 400 года н. э. и продолжалась до 1100 года н. э.,Слава о нем как о центре роскоши пошла около 400 г. н. э. и продолжалась примерно до 1100 г. н. э.,Её известность как эпицентра роскоши началась примерно в 400 году нашей эры и продолжалась до около 1100 года нашей эры.,0.8883528709411621,0.8742142915725708,0.8812268972396851,0.9226039052009583,0.927583634853363,0.9250870943069458
490,"Его статус снизился в течение XII века, главным образом из-за того, что крестоносцы вернулись с подарками, такими как шелки и специи, которые ценились больше, чем предлагали византийские рынки.","Его статус снижался на протяжении двенадцатого века главным образом из-за того, что крестоносцы возвращались с такими дарами, как шелк и пряности, ценившимися выше, чем предлагаемые на византийских рынках товары.","Его статус снизился в течение двенадцатого века прежде всего из-за того, что крестьяне вернулись, принося дары, такие как шелка и специи, которые ценились выше, чем то, что предлагали византийские рынки.",0.8854866027832031,0.8666880130767822,0.8759864568710327,0.9154746532440186,0.8939229846000671,0.904570460319519
491,Именно в это время было перенесено звание столицы моды из Константинополя в Париж.,В этот момент и произошел переход титула Столицы Моды от Константинополя к Парижу.,В это время произошло передача титула Столицы Моды от Константинополя к Парижу.,0.8485470414161682,0.8053884506225586,0.8264046907424927,0.8600274324417114,0.8422591686248779,0.851050615310669
492,Готический стиль достиг своего пика в период между 10 - 11 веками и 14 веком.,Готический стиль достиг расцвета в период между X–XI вв. и XIV в.,Готический стиль достиг своего пика в период между 10-11 веками и 14 веком.,0.8649111986160278,0.8625242114067078,0.8637160658836365,1.0,1.0,1.0
493,В начале одежда сильно повлияла на византийскую культуру на востоке.,Сначала одежда находилась под сильным влиянием византийской культуры на востоке.,В начале одежда была сильно под влиянием византийской культуры на востоке.,0.8799000978469849,0.8785290718078613,0.8792140483856201,0.9141112565994263,0.9317184090614319,0.9228308200836182
494,"Однако из-за медленного общения, стили на западе могут отстать на 25-30 лет.",Однако из-за медленных каналов связи стили на западе могут отставать на 25-30 лет.,"Однако, из-за медленных коммуникационных каналов, стили на Западе могут отставать на 25-30 лет.",0.917162299156189,0.9150606393814087,0.9161102771759033,0.9175381660461426,0.8637205958366394,0.8898163437843323
495,В конце Средневековья западная Европа начала развивать свой собственный стиль.,"Собственные стили начали развиваться в Западной Европе к концу Средневековья. Одним из самых больших достижений того времени, благодаря крестовым походам, стало использование пуговиц для застегивания одежды.","К концу Средневековья Западная Европа начала развивать собственный стиль. Одним из крупнейших достижений того времени, вследствие крестовых походов, стало то, что люди начали использовать пуговицы для застегивания одежды.",0.854336142539978,0.7248967885971069,0.784311830997467,0.9230828285217285,0.7502162456512451,0.8277202248573303
