id,translated_portu,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
477,É claro que os super-profitos derivados da prolongada exploração do povo filipino constituiriam os ganhos básicos do imperialismo dos EUA.,É claro que os superlucros originados da exploração prolongada do povo filipino constituiria os ganhos básicos do imperialismo norte-americano.,"Claro, os superlucros decorrentes da exploração prolongada do povo filipino constituiriam os ganhos básicos do imperialismo dos EUA.",0.9320552349090576,0.924911379814148,0.9284695386886597,0.9258664846420288,0.9183753728866577,0.9221057295799255
478,"Para entender os Templários, é preciso entender o contexto que levou à criação da ordem.","Para compreender os Templários, é necessário compreender o contexto que levou à criação da ordem.","Para entender os Templários, é preciso compreender o contexto que levou à criação da ordem.",0.9688992500305176,0.9434899687767029,0.9560257792472839,0.9860121011734009,0.9708969593048096,0.9783961772918701
479,"A idade em que os eventos ocorreram é comumente referida como a Alta Idade Média, o período da história europeia nos séculos 11, 12 e 13 (AD 10001300).","A época em que tais eventos ocorreram é comumente denominada Alta Idade Média, período da história europeia entre os séculos XI, XII e XIII (1000–1300 d.C.).","A época em que os eventos ocorreram é comumente chamada de Alta Idade Média, o período da história europeia nos séculos 11, 12 e 13 (d.C. 1000–1300).",0.8881863951683044,0.874161958694458,0.8811183571815491,0.9427722692489624,0.9255920648574829,0.9341031908988953
480,"A Alta Idade Média foi precedida pela Idade Média inicial e seguida pela Idade Média tardia, que por convenção termina em torno de 1500.","A Alta Idade Média foi precedida pela Baixa Idade Média e seguida pela Tardia Idade Média, que, por convenção, termina por volta de 1500.","A Alta Idade Média foi precedida pela Baixa Idade Média e seguida pela Idade Média Tardia, que por convenção termina por volta de 1500.",0.9385448694229126,0.9284001588821411,0.9334449768066406,0.9448314309120178,0.9432865381240845,0.944058358669281
481,"O determinismo tecnológico é um termo que engloba uma ampla gama de ideias na prática, desde o impulso tecnológico ou o imperativo tecnológico até um sentido estritamente que o destino humano é impulsionado por uma lógica subjacente associada às leis científicas e sua manifestação na tecnologia.","Determinismo tecnológico é um termo que engloba uma série de ideias na prática, da oferta de tecnologia ou do imperativo tecnológico a uma noção estrita de que o destino humano é determinado por uma lógica subjacente associada às leis científicas e à manifestação delas na tecnologia.","O determinismo tecnológico é um termo que abrange uma ampla gama de ideias na prática, desde o impulso tecnológico ou o imperativo tecnológico até um sentido estrito de que o destino humano é impulsionado por uma lógica subjacente associada às leis científicas e suas manifestações na tecnologia.",0.9066305160522461,0.9072754383087158,0.9069528579711914,0.9812292456626892,0.9797260761260986,0.9804770946502686
482,"A maioria das interpretações do determinismo tecnológico compartilha duas idéias gerais: que o desenvolvimento da própria tecnologia segue um caminho que ultrapassa amplamente a influência cultural ou política, e que a tecnologia por sua vez tem ""efeitos"" em sociedades inerentes, em vez de socialmente condicionadas.","A maioria das interpretações do determinismo tecnológico compartilha 2 ideias gerais: a primeira, é que o próprio desenvolvimento tecnológico segue um caminho que vai além da influência cultural ou política; a segunda, é a ideia de que a tecnologia, por sua vez, tem ""efeitos"" nas sociedades que são inerentes, em vez de socialmente condicionados.","A maioria das interpretações do determinismo tecnológico compartilha duas ideias gerais: que o desenvolvimento da tecnologia em si segue um caminho em grande parte além da influência cultural ou política, e que a tecnologia, por sua vez, tem ""efeitos"" nas sociedades que são inerentes, em vez de condicionados socialmente.",0.9237651824951172,0.893713116645813,0.9084907174110413,0.9499117732048035,0.9421789050102234,0.9460294842720032
483,"Por exemplo, pode-se dizer que o automóvel leva necessariamente ao desenvolvimento de estradas.","Por exemplo, alguém pode falar que o automóvel necessariamente resulta no desenvolvimento de estradas.","Por exemplo, pode-se dizer que o automóvel leva necessariamente ao desenvolvimento de estradas.",0.9204176664352417,0.9098674654960632,0.9151121973991394,1.0000001192092896,1.0000001192092896,1.0000001192092896
484,"No entanto, uma rede rodoviária nacional não é economicamente viável para apenas um punhado de carros, por isso, novos métodos de produção são desenvolvidos para reduzir o custo de posse de carros.","Entretanto, um rede viária nacional não é economicamente viável para apenas alguns poucos carros, então novos métodos de produção são desenvolvidos para reduzir o custo de ter um automóvel.","No entanto, uma rede rodoviária nacional não é viável economicamente para apenas um punhado de carros, por isso novos métodos de produção estão sendo desenvolvidos para reduzir o custo da posse de automóveis.",0.9049988985061646,0.9195196628570557,0.9122015237808228,0.9768615961074829,0.9680540561676025,0.972437858581543
485,"A propriedade em massa de automóveis também leva a uma maior incidência de acidentes rodoviários, o que leva à invenção de novas técnicas no sector da saúde para a reparação de corpos danificados.","A posse de carros em massa leva a uma incidência maior de acidentes nas estradas, o que leva à invenção de novas técnicas no sistema de saúde para curarem os corpos feridos.","A posse em massa de carros também leva a uma maior incidência de acidentes nas estradas, o que gera a invenção de novas técnicas na área da saúde para reparar corpos danificados.",0.8985346555709839,0.9147717952728271,0.9065805077552795,0.9329795241355896,0.9456560611724854,0.9392749667167664
486,"O romanticismo tinha um grande elemento de determinismo cultural, extraído de escritores como Goethe, Fichte e Schlegel.","O romantismo tinha um grande elemento de determinismo cultural, extraído de escritores como Goethe, Fichte e Schlegel.","O Romantismo tinha um grande elemento de determinismo cultural, extraído de escritores como Goethe, Fichte e Schlegel.",0.9940688014030457,0.9940688014030457,0.9940688014030457,0.9899904727935791,0.9899904727935791,0.9899904727935791
487,"No contexto do Romanticismo, a geografia moldou os indivíduos, e com o tempo surgiram costumes e cultura relacionados com essa geografia, e estes, sendo em harmonia com o lugar da sociedade, eram melhores do que leis impostas arbitrariamente.","A geografia, no contexto do Romantismo, fez com que os cidadãos fossem moldados e que, com o passar do tempo, surgissem os costumes e a cultura ligadas a essa geografia, que, por estar em harmonia com o lugar da sociedade, tornaram-se melhores do que as leis eventualmente obrigatórias.","No contexto do Romantismo, a geografia moldava os indivíduos, e ao longo do tempo, costumes e cultura relacionados a essa geografia surgiram, e esses, estando em harmonia com o lugar da sociedade, eram melhores do que leis impostas arbitrariamente.",0.8731945157051086,0.8357787728309631,0.8540770411491394,0.9622308015823364,0.9536043405532837,0.9578981399536133
488,"Da mesma forma que Paris é conhecida como a capital da moda do mundo contemporâneo, Constantinopla foi considerada a capital da moda da Europa feudal.","Da mesma forma que Paris é conhecida como a capital da moda do mundo contemporâneo, Constantinopla era considerada a capital da moda da Europa feudal.","Da mesma forma que Paris é conhecida como a capital da moda do mundo contemporâneo, Constantinopla era considerada a capital da moda da Europa feudal.",0.9948669075965881,0.9948669075965881,0.9948669075965881,0.9948669075965881,0.9948669075965881,0.9948669075965881
489,Sua fama por ser um epicentro de luxo começou por volta de 400 d.C. e durou até cerca de 1100 d.C.,Sua fama de epicentro do luxo começou por volta de 400 d.C. e durou até cerca de 1100 d.C.,Sua renomeação como um epicentro de luxo começou por volta de 400 d.C. e durou até cerca de 1100 d.C.,0.9560998678207397,0.972804069519043,0.964379608631134,0.9550522565841675,0.9469165802001953,0.950967013835907
490,Seu status diminuiu durante o século XII principalmente devido ao fato de que os cruzados haviam retornado portando presentes como seda e especiarias que eram valorizadas mais do que o que os mercados bizantinos ofereciam.,"Seu status decaiu durante o século XII principalmente devido ao fato de os participantes da Cruzada terem voltado trazendo presentes como sedas e especiarias, que valiam mais do que o que os mercados bizantinos ofereciam.",Seu status declinou durante o século XII principalmente devido ao fato de que os cruzados haviam retornado trazendo presentes como sedas e especiarias que eram mais valorizados do que o que os mercados bizantinos ofereciam.,0.9194547533988953,0.907573938369751,0.9134756922721863,0.9701792001724243,0.959122359752655,0.9646191000938416
491,Foi nessa época que foi feita a transferência do título de Capital da Moda de Constantinopla para Paris.,Foi nessa época que ocorreu a transferência do título de Capital da Moda de Constantinopla para Paris.,Foi nesse momento que a transferência do título de Capital da Moda de Constantinopla para Paris foi realizada.,0.9808352589607239,0.9869250059127808,0.9838706851005554,0.9565497636795044,0.9565497636795044,0.9565497636795044
492,O estilo gótico atingiu seu auge no período entre os séculos 10 - 11 e o século 14.,A linguagem gótica chegou ao seu momento de ápice no período entre os séculos 10 e 11 e também no século 14.,O estilo gótico alcançou seu auge no período entre os séculos 10 e 11 e o século 14.,0.9028197526931763,0.8738508224487305,0.8880990743637085,0.9823735952377319,0.9862713813781738,0.9843186140060425
493,"No início, o vestido foi fortemente influenciado pela cultura bizantina no leste.","No começo, as vestimentas foram muito influenciadas pela cultura bizantina na região leste.","No início, a moda foi fortemente influenciada pela cultura bizantina no leste.",0.9515783190727234,0.9400487542152405,0.9457783699035645,0.9666468501091003,0.9760278463363647,0.9713147282600403
494,"No entanto, devido aos lentos canais de comunicação, os estilos no Ocidente poderiam ficar 25 a 30 anos atrás.","Contudo, devido a canais de comunicação lentos, os estilos no oeste podem ficar para trás por 25 a 30 anos.","No entanto, devido aos canais de comunicação lentos, os estilos no ocidente podem estar 25 a 30 anos atrás.",0.9056798219680786,0.8976322412490845,0.9016380906105042,0.9577287435531616,0.962813138961792,0.9602642059326172
495,"O que é mais importante, por exemplo, é que a Europa Ocidental começou a desenvolver o seu próprio estilo, um dos maiores desenvolvimentos da época, como resultado das cruzadas, a gente começou a usar botões para apertar roupas.","Pelo fim da Idade Média, a Europa Ocidental iniciou o desenvolvimento de seu próprio estilo. Um dos maiores avanços para a época foi que, como resultado das cruzadas, as pessoas passaram a utilizar botões para fechar suas vestimentas.","Perto do final da Idade Média, a Europa Ocidental começou a desenvolver seu próprio estilo. Um dos maiores avanços da época, resultado das cruzadas, foi que as pessoas começaram a usar botões para fechar as roupas.",0.8496845960617065,0.8459572792053223,0.8478168249130249,0.8639806509017944,0.8672303557395935,0.8656024932861328
496,A agricultura de subsistência é uma agricultura realizada para a produção de alimentos suficientes para satisfazer apenas as necessidades do agricultor e da sua família.,A agricultura de subsistência é a agricultura realizada para a produção de alimento suficiente para satisfazer apenas as necessidades dos agricultores e suas famílias.,A agricultura de subsistência é a agricultura realizada para a produção de alimentos suficientes para atender apenas as necessidades do agricultor e de sua família.,0.9647209644317627,0.9749823212623596,0.9698245525360107,0.9664456844329834,0.980768620967865,0.9735544323921204
497,"A agricultura de subsistência é um sistema simples, muitas vezes orgânico, que usa sementes salvas nativas da ecorregião combinadas com rotação de culturas ou outras técnicas relativamente simples para maximizar o rendimento.","A agricultura de subsistência é um sistema simples, geralmente orgânico, que usa sementes guardadas nativas da ecorregião, combinada com a rotação de culturas ou outras técnicas relativamente simples para maximizar a produção.","A agricultura de subsistência é um sistema simples, muitas vezes orgânico, que utiliza sementes armazenadas nativas da ecorregião, combinadas com rotação de culturas ou outras técnicas relativamente simples para maximizar a produtividade.",0.9596991539001465,0.958869218826294,0.9592840075492859,0.9758586883544922,0.9624642133712769,0.9691151976585388
498,"Historicamente, a maioria dos agricultores se dedicava à agricultura de subsistência e ainda é assim em muitos países em desenvolvimento.","Historicamente, a maioria dos agricultores esteve envolvida com agricultura de subsistência, e este ainda é o caso na maioria das nações em desenvolvimento.","Historicamente, a maioria dos agricultores estava envolvida na agricultura de subsistência e isso ainda é uma realidade em muitos países em desenvolvimento.",0.9315632581710815,0.9026744365692139,0.91689133644104,0.9500240087509155,0.9281708598136902,0.9389703273773193
499,As subculturas reúnem indivíduos com idéias semelhantes que se sentem negligenciados pelos padrões sociais e lhes permitem desenvolver um senso de identidade.,As subculturas reúnem indivíduos de mentalidade semelhante que se sentem negligenciados pelos padrões da sociedade e permitem que desenvolvam um senso de identidade.,Subculturas reúnem indivíduos com pensamentos semelhantes que se sentem negligenciados pelos padrões sociais e permitem que eles desenvolvam um sentido de identidade.,0.9363619685173035,0.928543210029602,0.9324362277984619,0.9533933997154236,0.9383578896522522,0.945815920829773
500,"As subculturas podem ser distintas por causa da idade, etnia, classe, localização e/ou gênero dos membros.","As subculturas podem ser distintas devido à idade, etnia, classe, localização e/ou sexo dos membros.","As subculturas podem ser distintas por causa da idade, etnia, classe, localização e/ou gênero dos membros.",0.983414888381958,0.9867504239082336,0.9850798845291138,1.0,1.0,1.0
501,"As qualidades que determinam uma subcultura como distinta podem ser linguística, estética, religiosa, política, sexual, geográfica ou uma combinação de fatores.","As qualidades que determinam uma subcultura como distinta podem ser linguísticas, estéticas, religiosas, políticas, sexuais, geográficas ou uma combinação de fatores.","As qualidades que determinam uma subcultura como distinta podem ser linguísticas, estéticas, religiosas, políticas, sexuais, geográficas ou uma combinação de fatores.",0.9821634292602539,0.9683262705802917,0.9751957058906555,0.9821634292602539,0.9683263301849365,0.9751957654953003
502,"Os membros de uma subcultura geralmente sinalizam sua adesão através de um uso distintivo e simbólico do estilo, que inclui moda, maneiras e argot.","Os membros de uma subcultura frequentemente sinalizam sua filiação por meio de um uso distinto e simbólico de estilo, que inclui modas, maneirismos e jargões.","Membros de uma subcultura frequentemente sinalizam sua afiliação por meio de um uso distinto e simbólico de estilo, que inclui modas, maneirismos e jargões.",0.915444552898407,0.9052794575691223,0.9103336334228516,0.9072473645210266,0.8938157558441162,0.9004815220832825
503,"Um dos métodos mais comuns utilizados para ilustrar a importância da socialização é basear-se nos poucos casos infelizes de crianças que, por negligência, infelicidade ou abuso intencional, não foram socializadas pelos adultos enquanto cresciam.","Um dos métodos mais comuns utilizados para ilustrar a importância da socialização é recorrer aos poucos casos lamentáveis de crianças que foram, através da negligência, infortúnio, ou do abuso intencional, não socializados por adultos enquanto estavam crescendo.","Um dos métodos mais comuns usados para ilustrar a importância da socialização é recorrer aos poucos casos infelizes de crianças que, por negligência, infortúnio ou abuso intencional, não foram socializadas por adultos enquanto cresciam.",0.9083774089813232,0.9052287340164185,0.9068003296852112,0.9515968561172485,0.9603078961372375,0.9559324979782104
504,"Tais crianças são chamadas de ""faroas"" ou selvagens. Algumas crianças selvagens foram confinadas por pessoas (geralmente seus próprios pais); em alguns casos, esse abandono infantil foi devido à rejeição dos pais da deficiência intelectual ou física grave de uma criança.","Essas crianças são chamadas de ""ferozes"" ou selvagens. Algumas dessas crianças foram confinadas por pessoas (normalmente pelos próprios pais); em alguns casos, o abandono dessa criança se deu à rejeição da criança por partes dos pais por causa de sua grave deficiência intelectual ou física.","Essas crianças são chamadas de ""selvagens"" ou ""ferais"". Algumas crianças ferais foram confinadas por pessoas (geralmente seus próprios pais); em alguns casos, esse abandono infantil ocorreu devido à rejeição dos pais em relação a uma grave deficiência intelectual ou física da criança.",0.8967665433883667,0.8904426097869873,0.8935933709144592,0.9459028244018555,0.9458861351013184,0.9458944797515869
505,As crianças selvagens podem ter sofrido abusos ou traumatismos graves antes de serem abandonadas ou fugirem.,"Crianças que são revoltadas podem ter sofrido sérios traumas ou abusos na infância, antes de serem abandonadas ou terem fugido de casa.",Crianças selvagens podem ter passado por abusos severos ou traumas antes de serem abandonadas ou fugirem.,0.8877272605895996,0.8323851823806763,0.8591659069061279,0.9359479546546936,0.930020809173584,0.9329749941825867
506,Outros são alegadamente criados por animais; outros são alegadamente criados por si mesmos na natureza.,Supõe-se que outras foram criadas por animais; dizem que algumas viveram por conta própria na selva.,Outros alegam ter sido criados por animais; alguns dizem ter vivido na selva sozinhos.,0.8090465068817139,0.7695668339729309,0.7888129949569702,0.7980959415435791,0.7807053327560425,0.7893048524856567
507,"Quando completamente criado por animais não humanos, a criança selvagem apresenta comportamentos (dentro dos limites físicos) quase inteiramente semelhantes aos dos animais particulares, como o seu medo ou indiferença para com os humanos.","Quando completamente criada por animais, a criança selvagem exibe comportamentos (dentro dos limites físicos) quase inteiramente semelhantes aos do animal de estimação particular, como seu medo ou indiferença para com os humanos.","Quando completamente criado por animais não humanos, a criança selvagem exibe comportamentos (dentro de limites físicos) quase inteiramente semelhantes aos do animal cuidador específico, como seu medo ou indiferença em relação aos humanos.",0.9588189721107483,0.9486008286476135,0.953682541847229,0.956993818283081,0.9442740082740784,0.9505914449691772
508,"Embora a aprendizagem baseada em projetos deva tornar a aprendizagem mais fácil e interessante, o andaime vai mais além.","Embora a aprendizagem baseada em projetos torne a aprendizagem mais fácil e interessante, o método de andaime vai um passo além.","Enquanto a aprendizagem baseada em projetos deve tornar o aprendizado mais fácil e interessante, o suporte vai um passo além.",0.9300225973129272,0.9238204956054688,0.9269111752510071,0.908374547958374,0.9086195230484009,0.9084970355033875
509,"O ""estafolding"" não é um método de aprendizagem, mas sim uma ajuda que fornece apoio a indivíduos que estão a passar por uma nova experiência de aprendizagem, como o uso de um novo programa de computador ou o início de um novo projeto.","O scaffolding não é um método de aprendizado, mas sim uma ajuda para alunos que estão passando por uma nova experiência de aprendizado, como usar um novo computador ou começar um novo projeto.","A estruturação não é um método de aprendizagem, mas sim um auxílio que oferece suporte a indivíduos que estão passando por uma nova experiência de aprendizado, como utilizar um novo programa de computador ou iniciar um novo projeto.",0.8883930444717407,0.9197453260421753,0.9037973284721375,0.9161892533302307,0.938137948513031,0.9270337224006653
510,"Os andaimes podem ser tanto virtuais como reais, em outras palavras, um professor é uma forma de andaime mas também é o pequeno homem de papel no Microsoft Office.","Os scaffolds podem ser virtuais ou presenciais, em outras palavras, um professor pode ser considerado um scaffold, assim como aquele clipezinho falante do Microsoft Office.","Os andaimes podem ser tanto virtuais quanto reais, em outras palavras, um professor é uma forma de andaime, mas também é o pequeno clip de papel no Microsoft Office.",0.8347556591033936,0.8073580265045166,0.8208282589912415,0.9713688492774963,0.967032790184021,0.9691959619522095
511,"Os Escafolds Virtuais são internalizados no software e são destinados a questionar, incitar e explicar procedimentos que podem ter sido desafiadores para o aluno lidar sozinho.","Os andaimes virtuais estão internalizados no software com o objetivo questionar, alertar e explicar procedimentos que podem ser desafiadores para o aluno lidar sozinho.","Os andaimes virtuais estão internalizados no software e têm como objetivo questionar, instigar e explicar procedimentos que podem ter sido desafiadores demais para o aluno lidar sozinho.",0.9056702852249146,0.9268397092819214,0.9161327481269836,0.921922504901886,0.9294164180755615,0.9256542921066284
512,"As crianças são colocadas em Cuidados de Foster por uma ampla variedade de razões que vão desde a negligência, ao abuso e até à extorsão.","As crianças são colocadas em casas de acolhimento por uma infinidade de razões, que vão desde negligência a abuso e até mesmo extorsão.","As crianças são colocadas em Adoção Temporária por uma ampla variedade de razões que vão desde negligência, abuso e até mesmo extorsão.",0.8818032741546631,0.881084680557251,0.8814438581466675,0.9113280773162842,0.9121819734573364,0.911754846572876
513,"Nenhum filho deve crescer num ambiente que não é nutritivo, cuidadoso e educativo, mas sim.","Nenhum criança deveria crescer em um ambiente que não nutre, cuida e educa, mas isso acontece.","Nenhuma criança deveria ter que crescer em um ambiente que não seja acolhedor, atencioso e educativo, mas muitas delas crescem.",0.8253466486930847,0.8188141584396362,0.8220674395561218,0.8728877305984497,0.8262984752655029,0.8489543795585632
514,Consideramos o sistema de acolhimento como uma zona de segurança para estas crianças.,Nós enxergamos o Sistema de Acolhimento Familiar como uma zona de segurança para essas crianças.,Nós percebemos o Sistema de Adoção como uma zona de segurança para essas crianças.,0.914107084274292,0.8857372999191284,0.8996986150741577,0.8908504843711853,0.8891014456748962,0.8899750709533691
515,"O nosso sistema de acolhimento deve fornecer casas seguras, cuidadores amorosos, educação estável e cuidados de saúde confiáveis.","A nossa plataforma de adoção tem o dever de providenciar lares seguros, cuidadores amorosos, educação regular e cuidados médicos garantidos.","Nosso sistema de acolhimento familiar deve fornecer lares seguros, cuidadores amorosos, educação estável e cuidados de saúde confiáveis.",0.8605169057846069,0.8579880595207214,0.8592506647109985,0.9605588316917419,0.9554157853126526,0.9579803943634033
516,Supõe-se que os cuidados de acolhimento forneçam todas as necessidades que faltavam na casa de onde foram retirados.,Supõe-se que os cuidados adotivos satisfaçam a todas as necessidades que faltavam na casa de onde foram tirados.,O acolhimento familiar deve fornecer todas as necessidades que estavam faltando no lar de onde foram retiradas anteriormente.,0.9129737615585327,0.9192138910293579,0.9160831570625305,0.8388768434524536,0.8792697191238403,0.8585984706878662
517,A Internet combina elementos de comunicação de massa e interpessoal.,A internet combina elementos de comunicação tanto interpessoais quanto de massa.,A internet combina elementos tanto da comunicação de massa quanto da comunicação interpessoal.,0.9339747428894043,0.9186808466911316,0.9262646436691284,0.944744348526001,0.9219836592674255,0.9332252144813538
518,As características distintas da Internet levam a dimensões adicionais em termos de utilização e de satisfação.,As características distintas da Internet levam a dimensões adicionais em termos de abordagem de usos e gratificações.,As características distintas da Internet levam a dimensões adicionais em termos da abordagem de usos e gratificações.,0.9355063438415527,0.9284626841545105,0.9319711923599243,0.928704559803009,0.9221559762954712,0.9254186153411865
519,"Por exemplo, learning e socialização são sugeridas como importantes motivações para o uso da Internet (James et al., 1995).","Por exemplo, ""aprendizado"" e ""socialização"" são indicados como motivações importantes para a utilização da internet  (James et al., 1995).","Por exemplo, ""aprendizado"" e ""socialização"" são sugeridos como motivações importantes para o uso da Internet (James et al., 1995).",0.9426298141479492,0.9034487009048462,0.9226234555244446,0.9643542766571045,0.9192063212394714,0.9412392377853394
520,Involvimento pessoal e continuando relacionamentos também foram identificados como novos aspectos de motivação por Eighmey e McCord (1998) quando investigaram as reações do público aos sites.,“Envolvimento pessoal” e “relacionamentos com continuidade” também foram identificados como novas características de motivação por Eighmey e McCord (1998) quando estudaram sobre as reações do público às páginas da web.,“Envolvimento pessoal” e “relacionamentos contínuos” também foram identificados como novos aspectos motivacionais por Eighmey e McCord (1998) quando investigaram as reações do público a sites.,0.9362890124320984,0.8966349363327026,0.9160330295562744,0.9400219917297363,0.9015865325927734,0.9204031825065613
521,"O uso da gravação de vídeo levou a importantes descobertas na interpretação de micro-expressões, movimentos faciais que duram alguns milissegundos.","O uso da gravação de vídeo levou a importantes descobertas na interpretação de microexpressões, movimentos faciais que duram alguns milissegundos.","O uso de gravação em vídeo levou a descobertas importantes na interpretação de microexpressões, movimentos faciais que duram apenas alguns milissegundos.",0.9839591979980469,0.9839591979980469,0.9839591979980469,0.9672752618789673,0.9612824320793152,0.9642695784568787
522,"Em particular, afirma-se que se pode detectar se uma pessoa está mentindo interpretando corretamente as micro-expressões.","Particularmente, alega-se que uma pessoa consegue detectar se outra pessoa está mentindo através da interpretação correta de microexpressões.","Em particular, afirma-se que é possível detectar se uma pessoa está mentindo interpretando corretamente micro-expressões.",0.8873893022537231,0.8749785423278809,0.8811402320861816,0.9681225419044495,0.9765679836273193,0.9723269939422607
523,"Oliver Sacks, em seu artigo O discurso do presidente, indicou como as pessoas que não conseguem entender a fala por causa de danos cerebrais, são, no entanto, capazes de avaliar com precisão a sinceridade.","Oliver Sacks, em seu artigo O Discurso do Presidente, indicou como as pessoas que são incapazes de entender a fala por causa de dano cerebral são, apesar disso, capazes de avaliar sinceridade com precisão.","Oliver Sacks, em seu artigo O Discurso do Presidente, indicou como as pessoas que não conseguem entender a fala devido a danos cerebrais, mesmo assim, são capazes de avaliar a sinceridade com precisão.",0.9099994897842407,0.91637122631073,0.9131742715835571,0.9442028403282166,0.9406318664550781,0.9424139857292175
524,"Ele até sugere que tais habilidades de interpretar o comportamento humano podem ser compartilhadas por animais, como cães domésticos.",Ele até sugere que tais habilidades de interpretação do comportamento humano podem ser compartilhadas por animais como cães domésticos.,Ele até sugere que tais habilidades em interpretar o comportamento humano podem ser compartilhadas por animais como os cães domésticos.,0.970037043094635,0.9742680788040161,0.9721478819847107,0.9739115238189697,0.9762643575668335,0.975086510181427
525,A pesquisa do século XX mostrou que existem dois grupos de variação genética: oculta e expressa.,Pesquisa do século XX concluiu que há duas maneiras de variação genética: secreta e manifesta.,A pesquisa do século vinte mostrou que existem dois reservatórios de variação genética: oculta e expressa.,0.9003075957298279,0.8970776796340942,0.8986897468566895,0.9435315132141113,0.9261284470558167,0.9347490072250366
526,"A mutação adiciona nova variação genética, e a seleção remove-a do conjunto de variação expressa.",A mutação adiciona uma nova variação genética e a seleção a remove do agrupamento de variação expressa.,"Mutação adiciona nova variação genética, e a seleção remove-a do pool de variação expressa.",0.9306718111038208,0.9355583190917969,0.9331086277961731,0.9658182859420776,0.9697031378746033,0.9677568078041077
527,Segregação e recombinação misturam variação para frente e para trás entre as duas piscinas com cada geração.,A segregação e a recombinação misturam a variação entre as duas bases com cada geração.,A segregação e recombinação embaralham a variação de um lado para o outro entre os dois grupos a cada geração.,0.8332533240318298,0.8826882839202881,0.857258677482605,0.8251464366912842,0.8277053236961365,0.8264238834381104
528,"Na savana, é difícil para um primata com um sistema digestivo como o dos humanos satisfazer suas necessidades de aminoácidos a partir dos recursos vegetais disponíveis.","Na savana, é difícil para um primata com um sistema digestivo como o dos humanos, consumindo os recursos vegetais disponíveis, satisfazer suas exigências de aminoácidos.","Na savana, é difícil para um primata com um sistema digestivo como o dos humanos satisfazer suas necessidades de aminoácidos a partir dos recursos vegetais disponíveis.",0.9408631324768066,0.9206262230873108,0.9306347370147705,1.0,1.0,1.0
529,"Além disso, não fazer isso tem consequências graves: depressão de crescimento, desnutrição e, finalmente, morte.","Além disso, não fazer agir de acordo gera consequências graves: depressão severa, desnutrição e, em última instância, morte.","Além disso, a falha em fazê-lo tem consequências graves: depressão do crescimento, desnutrição e, em última instância, morte.",0.9166967868804932,0.8717762231826782,0.8936723470687866,0.9279621839523315,0.8647300004959106,0.8952309489250183
530,"Os recursos vegetais mais facilmente acessíveis teriam sido as proteínas acessíveis nas folhas e leguminosas, mas estes são difíceis de digerir para primatas como nós, a menos que sejam cozidos.","Os recursos de origem vegetal com uma maior acessibilidade seriam as proteínas em folhas e leguminosas, mas elas são difíceis para nós, primatas, digerirmos, a não ser que sejam cozidas.","Os recursos vegetais mais facilmente acessíveis teriam sido as proteínas encontradas em folhas e leguminosas, mas estes são difíceis de digerir para primatas como nós, a menos que sejam cozidos.",0.8625507354736328,0.8704769015312195,0.866495668888092,0.9824987649917603,0.9848146438598633,0.9836553335189819
531,"Em contraste, os alimentos animais (mangeiras, termitas, ovos) não só são facilmente digeríveis, mas fornecem proteínas em grande quantidade que contêm todos os aminoácidos essenciais.","Entretanto, os alimentos de origem animal (formigas, cupins, ovos) não apenas são facilmente digeríveis, como também fornecem proteínas em grande quantidade que contêm todos os aminoácidos essenciais.","Em contraste, os alimentos de origem animal (formigas, cupins, ovos) não apenas são facilmente digeríveis, mas também fornecem proteínas em alta quantidade que contêm todos os aminoácidos essenciais.",0.9515712261199951,0.9427260160446167,0.9471279382705688,0.9689976572990417,0.9550318717956543,0.9619640111923218
533,Interrupção do sono é o processo de despertar intencionalmente durante o seu período normal de sono e adormecer um pouco mais tarde (1060 minutos).,A interrupção do sono é um processo que consiste em acordar propositalmente durante o período normal do sono e adormecer logo depois (10–60 minutos).,A interrupção do sono é o processo de acordar intencionalmente durante o seu período normal de sono e adormecer novamente pouco tempo depois (10–60 minutos).,0.8850730657577515,0.889263391494751,0.8871632814407349,0.9334554076194763,0.920380711555481,0.9268720149993896
534,Isso pode ser facilmente feito usando um despertador relativamente silencioso para trazê-lo à consciência sem acordá-lo completamente.,Isto pode ser facilmente feito utilizando um despertador meio quieto para trazer ele à consciência sem acordá-lo de vez.,Isso pode ser feito facilmente usando um despertador relativamente silencioso para te trazer à consciência sem te acordar completamente.,0.9302458167076111,0.9350780248641968,0.9326556921005249,0.9120948314666748,0.9415744543075562,0.9266002178192139
535,"Se você se encontrar a reiniciar o relógio durante o sono, pode ser colocado do outro lado da sala, forçando-o a sair da cama para desligá-lo.","Se você se vê redefinindo o relógio enquanto dorme, ele pode ser colocado do outro lado do quarto, forçando você a sair da cama para desligar ele","Se você se pegar reiniciando o despertador enquanto dorme, pode colocá-lo do outro lado do quarto, obrigando-o a sair da cama para desligá-lo.",0.8669814467430115,0.8753501176834106,0.8711457252502441,0.8947755098342896,0.8890482187271118,0.8919026255607605
