id,translated_japanese,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
498,"ところ が , アレキ 卒 長 クプリオ は , クミン の "" と い う の で , この 魔術学 者 など が 多 く , 多く の 国民 の 中 で 勢い で あ っ た .",歴史的には農家の大半が自給自足農業を営んでおり、発展途上国の多くでは今もその傾向が見られます。,歴史的に、ほとんどの農民は自給自足の農業に従事しており、これは依然として多くの発展途上国での現状です。,0.6224643588066101,0.6405969858169556,0.6314005255699158,0.642262876033783,0.6567399501800537,0.6494207382202148
499,"乳 ぶ さ を し た こと が あ る と い う の は , しみ が た く て , ちが た く て も , 自分 たち は スンチス に 自分 の 身 に と っ て , しみ を 寄 る こと を 許 し て い る .",サブカルチャーは、社会の基準から外れて軽視されていると感じている同好の士が集まって、自分らしさを養えるようにする文化です。,サブカルチャーは、社会の基準に無視されていると感じる志を同じくする人々を結びつけ、彼らがアイデンティティを育むことを可能にします。,0.5851699113845825,0.6257357597351074,0.6047733426094055,0.5790144205093384,0.6091001629829407,0.5936763882637024
500,"と い う の は , 世 の 主権 者 が あ っ て , はるか に 見 られ る こと が でき な い . 見 よ , 今 に な っ て 一 つ の 羽 と 羽毛 が あ る .",サブカルチャーの特徴は、所属するメンバーの年齢、民族、階級、場所、性別などによって決まることがあります。,サブカルチャーは、メンバーの年齢、民族、階級、場所、または性別によって特徴的であることがあります。,0.5681467056274414,0.6006412506103516,0.5839422941207886,0.5685074925422668,0.6016788482666016,0.5846230387687683
501,"酒 に 属 する 者 , 寄附 する 者 , クミント , スネビ , スネト , ナフル ・ ネレセク , カフトル , カフトル , カフトリ族 が これ を 悩ま し た 者 で あ る .",サブカルチャーの特徴を決定付ける性質は、言語、美、宗教、政治、性、地理、またはそれらの要素の組み合わせかもしれません。,サブカルチャーを特有なものとして定義する特性は、言語的、審美的、宗教的、政治的、性的、地理的、またはそれらの要素の組み合わせである場合があります。,0.6164320707321167,0.6293493509292603,0.6228237748146057,0.609807550907135,0.6153424978256226,0.6125624775886536
502,"アスンクリト , クレゴン テ ・ スンミ と その 肢体 に は 同行 し たが い , それ は パトロデ , タク , タクン など の こと で あ っ た .",サブカルチャーのメンバーはしばしば、ファッション、マンネリズム、隠語を含む象徴的な独特のスタイルで、自分がその一員であることを示します。,サブカルチャーのメンバーは、しばしばファッション、マナー、専門用語を含むスタイルの独特で象徴的な使い方を通じて、自らの所属を示します。,0.6363091468811035,0.6433812379837036,0.6398256421089172,0.6179244518280029,0.6209582090377808,0.6194376349449158
503,"その 中 の ひとり で , わたし に と っ て 貧乏 人 が , 少し ばかり で あ っ て , わたし に 属 する 者 で あ り , 小さ い 者 で あ っ て , 少し ばかり で は な く , さかまし い 者 で あ り , そし ら れ る こと も な い . こう し て , 彼 ら が 放縦 な 話 さ れ て い る の で あ る .",社会化の重要性を示すために用いられる最も一般的な方法の1つは、育児放棄、不運、または故意の虐待によって、成長過程で大人によって社会への適応が阻まれた子供たちの数少ない不幸な事例を取りあげることです。,社会化の重要性を説明するためによく使われる方法の一つは、成長過程で大人によって社会化されなかった子供たちの不幸な事例を挙げることです。それらの事例は、無関心、不運、または故意の虐待によって生じたものです。,0.5579050779342651,0.5877455472946167,0.5724366903305054,0.5655629634857178,0.6034358739852905,0.583885908126831
504,"その よう に さ れ て い る 子 は , ルダ , 野 の 者 で あ っ て も , 子供 たち は その 両親 に よ っ て 生れ た 者 で あ る . 彼 の 両親 は , この 事 に つ い て は , 親 の 監督 で あ り , 親 の 子 で あ る . 彼 は 親 を 起 す こと も , 不平和 な 話 と い う こと で あ っ た .",このような子供は「野生児」または「フェラルキッド」と呼ばれます。野生児は人（通常は自分の親）に監禁されている場合もあり、このような育児放棄の原因としては、重度の知的・身体的障害を持つ子供の育児を親が拒否した場合もあります。,そのような子供は「野生児」と呼ばれます。一部の野生児は、人々（通常は自分の親）によって閉じ込められていました; この場合、子供の放棄は、親が子供の深刻な知的または身体的障害を拒絶したために起こることがありました。,0.5874814391136169,0.6034224033355713,0.5953451991081238,0.6079220771789551,0.6286786794662476,0.6181261539459229
505,"幼な 子 を 失 い , また は 気づき を 失 っ て , 逃げ去 る 者 の 前 に 生れ させ る ため で あ る .",野生児は、捨てられたり、逃げ出したりする前に、重度の児童虐待やトラウマを経験している可能性があります。,野生の子供たちは、見捨てられたり逃げ出したりする前に、深刻な児童虐待やトラウマを経験していた可能性があります。,0.6670799851417542,0.6608070135116577,0.6639286279678345,0.6648049354553223,0.6608843207359314,0.6628388166427612
506,"他 の 人々 は みな 深 い 所 に 携え られ て 行 っ て , ある 人々 は 自分 の 野 に 住 ん で い る と , 言 っ た ,",また、動物に育てられたとされる者もいれば、野生状態で自力で生きていたとされる者もいます。,他の人々は動物によって育てられたとされており、一部は自力で野生に生きていたと言われています。,0.6318724751472473,0.6595261096954346,0.645403265953064,0.6599422693252563,0.6755282878875732,0.6676443219184875
507,"人 の 子 で は な く , すべて の 獣 の こと で あ り , 朽ち る こと の な い 者 で あ る . この 人 たち は , いわば , 無学 な 者 , 騒乱 の 者 で あ り 驚 く こと を 驚 く こと や , 恐れ も な い 者 の よう に 驚 く べ き 者 で あ っ た .",人間以外の動物に育てられて成長した野生児は、人間を恐れたり、人間に無関心であるなど、その動物とほとんど同じような行動を（物理的な範囲内）を示します。,完全に非人間の動物によって育てられた野生児は、その特定の飼い主動物に似た行動を示し、例えば人間に対する恐れや無関心など、物理的な限界内でほぼ完全に同じ行動を示します。,0.5923535823822021,0.63283771276474,0.6119267344474792,0.6038578748703003,0.626176655292511,0.6148147583007812
508,"また , 与え る ところ を 学 ん で 学 び , 利息 と 高利 と を 多 く する 者 が 与え る .",プロジェクトベースの学習で学習はより簡単かつ興味深いものになるはずですが、スキャフォールディングはその1歩先を行きます。,プロジェクトベースの学習は学びを容易にし、より興味深くするべきですが、スキャフォールディングはさらに一歩進んでいます。,0.6383920907974243,0.607391357421875,0.6225060224533081,0.6415061950683594,0.617060661315918,0.6290460228919983
509,"不平 を 用い る 者 は , わたし に と っ て 学 ば れ る こと は な い . むしろ , 新し い 教 の 下 で , わたし たち を 新た に する こと は , 新し い こと で あ る が , 聖 な る もの と し て , 新し い こと で あ る .",スキャフォールドは学習の方法ではなく、新しいコンピュータプログラムを使ったり、新しいプロジェクトを開始したり、新しい学習体験をしている人をサポートするためのものです。,足場は学習方法ではなく、新しいコンピュータプログラムの使用や新しいプロジェクトの開始など、新しい学習体験をしている個人に支援を提供する補助的なものです。,0.5692615509033203,0.611838161945343,0.5897824764251709,0.571529746055603,0.6053313612937927,0.5879451632499695
510,"前者 は , これ と 親し い 言葉 と は , 他 の 一人 の 間 で 早 く , その まま に し て お く こと が でき な い し , ひとり の 若 い 人 の 語 る ところ に すぎ な い . それ は 威厳 と か い う 人 の 威厳 と で あ っ て , その 堅 い 行い を 知 る こと が でき る .",スキャフォールディングにはバーチャルとリアルの両方があります。言い換えれば、教師はスキャフォールディングの一形態であり、Microsoft Officeのクリップ人形もそうです。,スキャフォールドは仮想的なものと実際のものの両方であり、別の言い方をすると、教師もスキャフォールドの一種ですが、Microsoft Officeのクリップマンクリップもそうです。,0.5552783608436584,0.5748210549354553,0.5648807287216187,0.569575309753418,0.5945523977279663,0.581795871257782
511,"その 記憶 は お じ て で あ る . お じで に 物 を 拾 わ ず , かこ ん で  先 に 思 わ れ た こと は な い . その 与え る ところ は 乱行 を 知 ら せ , それ を なし遂げ る こと が でき る . "" ひと つ "" と 呼 ば れ る こと が でき る ため で あ る .",バーチャル・スキャフォールドはこのソフトウェアに組み込まれており、学生が1人では難しいと思われる手順についての質問、指示、説明できるようにすることを目的としています。,バーチャルスキャフォールドはソフトウェア内に組み込まれており、学生が一人で対処するには困難であったかもしれない手順を問い、促し、説明することを目的としています。,0.5613405704498291,0.586502194404602,0.5736455917358398,0.5657868385314941,0.5749399662017822,0.5703266263008118
512,"子 を 産 ん で , ひそか に 安き を 起 し , みだら な 利 を 造 っ て , 自ら は 偽り と な り , はずかしめ と な る こと を 好 ん で い る .",子供たちが里親制度に預けられる理由は、育児放棄から虐待、さらには恐喝に至るまでさまざまです。,子供たちが里親制度に預けられる理由は、育児放棄から虐待、さらには恐喝に至るまでさまざまです。,0.5654642581939697,0.5979864597320557,0.5812708139419556,0.5654642581939697,0.5979864597320557,0.5812708139419556
513,"それ は , いつ まで も 幼な 子 の な い ため で あ り , ねたみ を 起 す こと な く , 人 を ねた ん で い る ため で あ る . しかし 彼 ら は みずから 進 ん で , 悩 む こと の な い ため で あ る .",どんな子供も養育、世話、教育の整った環境で育つべきですが、野生児はそれがない環境で育っているのです。,どの子供も育成的ではなく、思いやりがなく、教育的ではない環境で育つ必要はありませんが、実際にはそうなっています。,0.5884250402450562,0.6194579601287842,0.6035428643226624,0.5738668441772461,0.600322425365448,0.5867965817451477
514,"われわれ は , これ ら の 者 の 語 る の を 見 て ,ら い とげ の あ る 子 ら の ため に 侮 ら れ る の を 見 ま し た .",里親制度とは、こうした子供たちの安全地帯であると私たちは認識しています。,私たちは、ファスターケアシステムをこれらの子供たちの安全なゾーンだと考えています。,0.5855684280395508,0.6153977513313293,0.6001126766204834,0.5903776288032532,0.5911999940872192,0.5907884836196899
515,"望み を い だ い て い る の は , 安らか で あ る こと が わか っ て い る の で , 家に を たた き , プデス に 対 し て , 慎み 深 く 心 を こめ て い る こと で あ る .",里親制度では、安全な家庭、愛情ある育児、確かな教育、信頼できる医療を提供することになっています。,私たちの里親制度は、安全な家庭、愛情深いケアギバー、安定した教育、信頼できる医療を提供することになっています。,0.5537841320037842,0.6181591749191284,0.5842035412788391,0.5547311305999756,0.6111003160476685,0.5815529823303223
516,"事実 , 家 の 中 に あ る あらゆる 熱情 を 手 に と っ て 訓練 し て い る の で あ る から , 彼 ら は 心 の まま に 尊敬 さ れ て い る の で あ る .",里親制度では、引き取られる前の家庭で不足していたあらゆる必需品を提供することになっています。,養育里親は、以前に引き取られた家庭で不足していた全ての必需品を提供することを目的としています。,0.6076456308364868,0.6628116965293884,0.6340309977531433,0.5983945727348328,0.6478870511054993,0.6221581101417542
517,"cried油 の  five ご 用 の な い 者 は , 今 に 物 を 言 お う と し て い る .",インターネットは、マスコミュニケーションと対人コミュニケーションの両要素を兼ね備えた環境です。,インターネットは、マスメディアコミュニケーションと対人コミュニケーションの両方の要素を組み合わせています。,0.571060061454773,0.5444308519363403,0.5574275851249695,0.5858625173568726,0.5562599897384644,0.570677638053894
518,"い の 中 に あ る ボヅパテ び と , クミン の 頂 に お い て , さや に 近づ く こと が でき る .",インターネットの顕著な特徴は、利用と満足のアプローチの観点からさらなる次元を導き出します。,インターネットの独自の特徴は、利用と満足のアプローチにおいて追加の次元をもたらします。,0.5847824811935425,0.597255527973175,0.5909531712532043,0.5820629596710205,0.5886446833610535,0.5853353142738342
519,"焼きごと は , こん と スクミン の ため に は , こげ の ため に  られ て い る . アカシクモン ・ スケル はこ さ れ て い る . アクモネク はこ し たや  望み の よう で あ る .","例えば、インターネット利用の重要な動機として「学習」や「社会化」が示唆されています(James et al., 1995)。",例えば、「学習」と「社会化」がインターネット利用における重要な動機として提案されています（James et al.、1995年）。,0.5279952883720398,0.5486173629760742,0.538108766078949,0.5301737785339355,0.549843430519104,0.5398294925689697
520,"酒 に 属 する 者 , クレス び と , クレス ・ スケリス (これ ら は , 新し い 姿 の 改宗 者 たち の こと で あ っ た が , これ を 解か し て み る と 聞か さ れ た 人 たち の こと で あ る . そして , 人々 は これ を 聞 く こと に 耳 を 傾け て い る 人 たち の 姿 が あ っ た .",「個人的関与」と「継続的関係」は、Eighmey & McCord（1998）がウェブサイトに対する視聴者の反応を調査した際に、新たな動機付けの側面として特定されました。,「個人的関与」と「継続的な関係」は、EighmeyとMcCord（1998）がウェブサイトに対する視聴者の反応を調査した際に、新たな動機付けの要素として特定されました。,0.5667864084243774,0.5927460193634033,0.5794756412506104,0.5664900541305542,0.5890111327171326,0.5775311589241028
521,"不 品行な 者 の 模様 に , 告訴 の 証明 が あ っ て き た . それ は , 告訴 の 者 たち が , あと の 者 たち を 収穫 と し , あお ぎ 分け 前 を 放 っ た もの で あ る .",ビデオ録画の利用は、数ミリ秒程度続く微表情、つまり顔の動きを解釈するうえで重要な発見につながっています。,ビデオ録画の使用は、マイクロ表情の解釈において重要な発見をもたらしました。マイクロ表情とは、数ミリ秒間続く顔の動きのことです。,0.6116154193878174,0.6142182350158691,0.6129140257835388,0.6110365986824036,0.6255216598510742,0.6181943416595459
522,"これ は , き た る べ き こと が あ る が , 結婚 する こと が でき る .",特に、微表情を正確に解釈することによって、その人が嘘をついているかどうかを見抜けると主張しています。,特に、マイクロ表情を正しく解釈することで、人が嘘をついているかどうかを判断できると言われています。,0.5843003988265991,0.5843047499656677,0.5843026041984558,0.585659921169281,0.5933233499526978,0.5894668102264404
523,"乳 を 飲 む こと の でき な い 民 , すなわち , みつやか に ふけ っ て い る 民 ら よ . ご 自身 の 言葉 を 知 る こと が でき な い , ろば を も 制 する こと が でき る .",オリバー・サックス氏は、論文「大統領のスピーチ」の中で、脳に障害があってスピーチを理解できない人でも、誠実さを正しく評価できると指摘しています。,オリバー・サックスは、彼の論文「大統領の演説」において、脳の損傷のために言葉を理解できない人々が、それにもかかわらず誠実さを正確に評価できる方法を示しました。,0.5779949426651001,0.6105632781982422,0.5938329100608826,0.5904223918914795,0.6247356534004211,0.6070945858955383
524,"彼 は , この よう な まじない を し て い る 者 で , 犬 が 踏み 食 う よう に 悩 む で あ ろ う .",人間行動を解釈するそのような能力は、飼い犬などの動物にも共通しているのではないかとまで彼は示唆しています。,彼は、こうした人間の行動を解釈する能力が、家庭犬などの動物にも共有されているかもしれないと示唆しています。,0.6480341553688049,0.6468890905380249,0.6474611163139343,0.6536341309547424,0.660170316696167,0.6568859815597534
525,"巻物 に 二 つ の 札 が あ っ て , そこ に 二 つ の 開 い て あ る 巻物 が あ り , それ を 解 い て 言 い ひろめ た ,",20世紀の研究では、遺伝的変異には隠れたものと発現したものの2つの遺伝子プールがあることがわかっています。,20世紀の研究は、遺伝的変異には隠れたものと表現されたものの2つのプールがあることを示しています。,0.5724756717681885,0.5852929353713989,0.578813374042511,0.564560055732727,0.5864183306694031,0.5752816796302795
526,"新し い 数 個 を 造 っ て , もろもろ の 新し い 耳 を 傾け , 火 を くさ が せ られ る .",突然変異で新しい遺伝的変異が加わり、淘汰によってそれが発現された変異のプールから取り除かれます。,変異は新しい遺伝的変異を加え、選択は表現された変異のプールからそれを取り除きます。,0.6411033868789673,0.6376704573631287,0.6393823623657227,0.6367470622062683,0.6375348567962646,0.637140691280365
527,"コヅ は ウラ と キム を 生 ん だ . すなわち 二 つ の 池 と その 二 つ の 池 の 間 に , 二 つ の 池 が あ っ た .",棲み分けと組み換えは、世代ごとに2つのプールの間を行き来しながら変異をシャッフルします。,分離と再配合は、各世代ごとに二つのプール間で変異を行き来させます。,0.675544261932373,0.6318780183792114,0.6529819369316101,0.6846284866333008,0.665149986743927,0.6747487187385559
528,"岩 の 上 を はら み , いでこん が する の はか の ため に ,  定め られ た 土 を あお ぎ 分け る よう に , クミン を 潤 す 人 の よう に 集め る . その 二筋 は クミン から 集め る 所 と な る .",人間のような消化器系を持つ霊長類にとって、サバンナの環境で手に入る植物資源から必須アミノ酸を摂取するのは困難です。,サバンナでは、人間のような消化器系を持つ霊長類が利用可能な植物資源からアミノ酸の要求を満たすのが難しいです。,0.5901551246643066,0.6275983452796936,0.6083011031150818,0.592132568359375,0.6308857798576355,0.6108951568603516
529,"また 滅ぼ す こと に 耳 を 傾け て , クミン を 放 ち , プワ び と , タハマ テ および リケル ・  パウロ が それ に つ い て い る .",しかも、それを怠ると、成長抑制、栄養失調など深刻な事態につながり、最終的には死を招きます。,しかも、それを怠ると、成長抑制、栄養失調など深刻な事態につながり、最終的には死を招きます。,0.5892859697341919,0.6062045097351074,0.5976254940032959,0.5892859697341919,0.6062045097351074,0.5976254940032959
530,"ここ で ,いかり が すでに 集め られ て い る の で , クプロ と トレス と の 階段 を 読 ん だ . これ ら の 航行 は , われわれ が 集め られ て い る の で は な い から , き た る べ き だけ で あ る .",最も入手しやすい植物資源は、葉や豆類に含まれるタンパク質でしたが、これは私たちのような霊長類にとって調理しないと消化しにくい栄養素です。,最も手に入りやすい植物資源は、葉や豆に含まれるタンパク質でしたが、これらは私たちのような霊長類には消化が難しく、調理しないと摂取しにくいです。,0.5759047269821167,0.6140249967575073,0.5943542718887329,0.5795385837554932,0.611011803150177,0.5948591828346252
531,"酒 に 属 する 獣 , クレセテび と , クミン など で は な く , クミロ が 自分 の もの で あ る . ところ が , 人々 は これ を 高 く し て , すべて の 規定 に すぎ な い .",一方、動物性食物（アリ、シロアリ、卵）は消化しやすいうえに、必須アミノ酸をすべて含む良質なタンパク質源です。,対照的に、動物性食品（アリ、シロアリ、卵）は消化が容易であるだけでなく、すべての必須アミノ酸を含む高品質のタンパク質を豊富に提供します。,0.6299392580986023,0.6390738487243652,0.6344736218452454,0.6441366672515869,0.636960506439209,0.6405285000801086
533,"あなた の 入判 が 過ぎ て き た が , 悪 い 時 が 過ぎ て , 眠 っ て い る 間 も , 寝じ く こと も な い よう に , 航海 する 時 も , ふた ら な い の で あ る .",睡眠の中断とは、通常の睡眠時間中に意図的に目を覚まし、しばらく（10～60分）してから眠りに落ちるプロセスです。,睡眠中の中断とは、通常の睡眠時間に目的を持って目覚め、その後短時間（10〜60分）で再び眠りにつくプロセスを指します。,0.5647249221801758,0.5848054885864258,0.5745897889137268,0.5618352293968201,0.5773321390151978,0.5694782733917236
534,"わたし たち は , 安らか な 寛容 で , あなた がた の 所 に も , 安らか な 生活 を し て い る こと が でき な い よう に , 模範 に な っ て 身 を 招 い て 下さ る の で あ る .",これは、比較的静かな目覚まし時計を使って、完全に目を覚まさずに意識を呼び戻すことで簡単にできます。,これは、比較的静かな目覚まし時計を使って、完全に目を覚ますことなく意識を引き戻すことで簡単に行うことができます。,0.5844176411628723,0.6225214004516602,0.6028680801391602,0.5847599506378174,0.6192817687988281,0.6015259623527527
535,"あなた が もし , 飼葉 おけ の 中 に 寝 て い る の を 見 る なら , その 屋上 の 周囲 に , 身 を 伏せ る こと も でき な い で あ ろ う . あなた は 床 から 床 へ 出 て 行 く の だ から .",無意識のうちにアラームを止めてしまうことに気がついたら、部屋の反対側に時計を置いて、ベッドから出なければ止められないようにする手があります。,もしあなたが眠っている間に時計をリセットしてしまうことがあるなら、それを部屋の反対側に置くと良いでしょう。そうすることで、起き上がって止める必要があります。,0.6174192428588867,0.6438532471656799,0.6303592920303345,0.6549807786941528,0.6604405641555786,0.6576993465423584
536,"アスンクナナテ び と は どこ に お る か の ため に , 水 を 飲 ん で 飲 み , クミン ・ クレスケブ に 至 り , 水 を く ん で , ラクス に 至 ら せ , こう し て 生 け る さ を 知 ろ う と し て い る .",バイオリズムに基づくその他の手段としては、睡眠前に水分（特に水や利尿作用のあるお茶）を多めに摂って、排尿するために起きざるをえない状況にするなどです。,他のバイオリズムに基づく選択肢には、寝る前にたくさんの液体（特に利尿作用のある水やお茶）を飲むことが含まれます。これにより、排尿のために起き上がることを強いられます。,0.5775361061096191,0.5922043323516846,0.5847782492637634,0.5860302448272705,0.5969704389572144,0.5914497375488281
537,"思い煩 い の な い 者 は , 十体 の 中 に あ っ て , からだ と 霊 と に 属 する 度 に , 平和 の 思い を いだ く こと が でき る .",人の心の安らぎを示す度合いは、身体や精神の緊張の度合いとは正反対の関係にあります。,人が持つ内なる平和の量は、体と精神の緊張の量と逆の相関関係があります。,0.646307110786438,0.6676801443099976,0.6568198204040527,0.6543532609939575,0.6870754957199097,0.6703152656555176
538,"十 人 の 残 っ て い る 者 は , はるか に 尊 い 命 の 血 を 得 る . 人 は みな , かま や , 平和 を 得 る ため に , すべて の 肉 な る 者 を 見いだ す .",緊張度が低いほど、よりポジティブな生命力が生まれます。誰にでも絶対的な平和と満足感を見い出す潜在的な能力が備わっています。,緊張が低いほど、存在する生命力はよりポジティブになります。すべての人には、絶対的な平和と満足を見つける潜在能力があります。,0.649809718132019,0.6566246747970581,0.6531994342803955,0.6676079034805298,0.6797088980674744,0.6736041307449341
539,"人 は みな , 危害 を 加え る こと が でき る . ただ , この 道 の ならわし は 十 度 , わたし たち の 放縦 と テキコ と で あ る .",誰でも悟りを開くことができます。この目標を妨げる唯一のものは、本人の不安や否定的な気持ちだけです。,誰もが啓発を達成できます。この目標を妨げている唯一のものは、自分自身の緊張と否定性です。,0.6537293791770935,0.6720428466796875,0.6627596020698547,0.659622311592102,0.6858298778533936,0.6724708676338196
540,"クレオン は 自分 の 身 に つけ て い る 務 の 教 に つけ て あ り , クミン の 道 に は , 愛 の 道 に あ る 敷 が 恵み を 施 す .",チベット仏教はブッダの教えに基づく信仰ですが、大乗仏教の慈悲やインドのヨガから多くの技術を取り入れて拡張されています。,チベット仏教は仏陀の教えに基づいていますが、大乗の愛の道やインドのヨガの多くの技術によって拡張されています。,0.6358137130737305,0.6362391710281372,0.6360263824462891,0.6429808139801025,0.6458125710487366,0.6443936228752136
541,"また クレセテ の 坂 に は "" 去 っ て 罪 の な い "" と い い い う . また "" 泣 く こと は 罪 の な い "" と い う . また "" 泣 く こと は 姿 の な い "" と い う . 彼 ら は すべて の 強情 な 道 を 愛 し , すべて の むさぼり の 道 を 愛 する .",原則として、チベット仏教は非常にシンプルです。クンダリーニヨガ、瞑想、そしてすべてを慈しむ愛の道で構成されています。,チベット仏教は原則として非常にシンプルです。それはクンダリーニ・ヨガ、瞑想、そして包括的な愛の道から成り立っています。,0.598970890045166,0.6220729351043701,0.6103033423423767,0.6042768359184265,0.6311845779418945,0.6174376606941223
542,"マグリデ の 氏族 の 長 ズラダイ ,  分 の 二 つ の 子孫 で あ る アビグリエル と い う 人 の 目 が 明らか に さ れ た . すなわち ウラクス と い う の で , コ力 を ふる って み , コズリオン と い う 人 が あ る .",クンダリーニヨガは、ヨガのポーズ、呼吸、マントラ、ムードラなどを組み合わせてクンダリーニ（自己の魂）の覚醒を目指すものです。,クンダリーニヨガでは、ヨガのポーズ、呼吸法、マントラ、ビジュアライゼーションを通じてクンダリーニエネルギー（啓発エネルギー）が覚醒されます。,0.5963412523269653,0.6135069131851196,0.6048023104667664,0.5980625152587891,0.6105731725692749,0.6042531132698059
543,"人 の よしあし を 言 い あ る の は 悪 い 思い で あ っ て , 悪 い こと が わか っ て い る . 時 の 乱暴 者 の 姿 は きよめ られ , 人 の 思い も 清 く な り , さ とげ も な っ て い る . これ は 吹 く こと で あ り , 諸種 は 造 ら れ , かつ 造 ら れ た もの で あ る .",チベット瞑想の中心は神性ヨガです。さまざまな神々を視覚化することで、エネルギーチャネルが浄化され、チャクラが活性化され、悟りの意識が生まれます。,チベット瞑想の中心は神のヨガです。さまざまな神々の視覚化を通じて、エネルギーのチャネルが浄化され、チャクラが活性化され、覚醒の意識が生まれます。,0.5768131613731384,0.6145349740982056,0.5950769186019897,0.5795034170150757,0.6192724704742432,0.5987282991409302
544,"アルマ に は 敵 で あ っ た . 彼 ら は 寄 る べ なご テコン に 敵 で あ っ て , そこ を 踏み倒 し ,  ぶどう を 踏み倒 し た . 時 に は 戦い が 起 り , よどわ す 者 , 寄 っ て 国々 に 倒れ て い っ た .",第二次世界大戦ではドイツは共通の敵であり、ソ連とアメリカの協力につながりました。終戦後、両国は制度やプロセス、そして文化の衝突により、反目し合うことになりました。,ドイツは第二次世界大戦における共通の敵であり、それがソ連とアメリカの協力を生み出しました。戦争の終結とともに、制度、プロセス、文化の対立が生じ、両国は対立するようになりました。,0.5822576284408569,0.5919394493103027,0.5870586037635803,0.5941504240036011,0.6059951782226562,0.600014328956604
545,"二 年 の 終り に な っ て , 前 の 敵 は みな 敵 と 混乱 の 人々 で あ っ た .",終戦から2年でかつての同盟国は敵国同士となり、やがて冷戦が始まりました。,戦争が終わって2年後、以前の同盟国は敵となり、冷戦が始まりました。,0.661496102809906,0.6712502241134644,0.6663374900817871,0.6653163433074951,0.685486912727356,0.6752510666847229
546,"次 の 年 の 終り に わた っ て , 歩兵 の 方 から 裁判 に 出 る 裁判 に よ っ て , ソコ と アジヤ , キリキヤ , そのほか , おびただし い 所 に 戦い を いど い た .",その後それが40年間続き、アフリカからアジア、アフガニスタン、キューバなどの戦場で代理の軍隊による本物の戦いが繰り広げられることになりました。,それは次の40年間続くことになり、アフリカからアジア、アフガニスタン、キューバ、その他多くの場所で、代理軍によって本気で戦われることになります。,0.620567262172699,0.6412826776504517,0.6307549476623535,0.6308256983757019,0.6643738150596619,0.6471652388572693
547,"アゾアルク に は  いま ルネト に よ っ て , 襲 わ れ て い る . なぜ なら , アホア の 脱 が れ て い た よう に , いた く まで に も 望み が あ り , それ に よ っ て アントケクス に 対 し て 望み を いだ く に 至 っ た こと で あ る .",1939年9月17日までに、ポーランドの防衛はすでに破られており、唯一の希望はルーマニアの橋頭堡に沿って退却し、再編成することでした。,1939年9月17日までに、ポーランドの防衛はすでに崩壊しており、唯一の希望は撤退してルーマニアの橋頭堡で再編成することでした。,0.5281387567520142,0.5761668682098389,0.5511083602905273,0.5256748199462891,0.5777302384376526,0.5504746437072754
548,"これ ら の 計画 は , 寄意 と し て , シュマン の 時 に 属 する 人々 で あ っ て ,  生き て い る 時 に 及 ん だ . "" 荒野 を さ し て , ザアン ・ ネケム , シフニム の 東 に 至 り , 次 の とおり で あ る . そして , カシフラナ , ホフニム と カデン と が , 出 て き た .",しかし、これらの計画はほぼ一夜にして過去のものとなりました。ソビエト連邦赤軍の80万人以上の兵士が、リガ講和条約、ソビエト・ポーランド不可侵条約、その他の国際条約（二国間および多国間）に違反してポーランド東部地域を侵攻した後、ベラルーシ戦線とウクライナ戦線を形成したのです。,しかし、これらの計画は、一晩のうちに無効化されました。ソビエト連邦の赤軍からの80万人以上の兵士が、リガ平和条約、ソビエト・ポーランド不侵略 pact、その他の二国間および多国間の国際条約に違反して、ポーランド東部地域に侵攻し、ベラルーシとウクライナの戦線を形成したからです。,0.6218135356903076,0.6285692453384399,0.6251731514930725,0.629169225692749,0.6383523941040039,0.6337275505065918
549,"それ は 航海 に よ っ て 船体 が 襲 っ て き て , はるか に 航海 する こと に よ っ て , はるか に 多く の 民 の 獲物 と な る .",船舶で物資を輸送するのは、海を越えて人や物資を大量輸送する最も効率的な方法です。,船を使って貨物を輸送することは、海を越えて大量の人や物を移動させる最も効率的な方法です。,0.6037171483039856,0.6577137112617493,0.6295597553253174,0.6066743731498718,0.6577353477478027,0.631173849105835
550,"あなた の 国 を 堅 く 立て て , あなた の 民 と その 財産 を 圧迫 さ せ , 今 から 時 まで , あなた の 民 と その 軍勢 を 圧迫 さ せ , 自分 の 民 を 圧迫 さ せ る に 至 っ た の で す .",従来より、海軍の仕事は、自国民や物資を輸送する能力を維持すると同時に、敵国民や物資を輸送する能力を確実に妨害することでした。,海軍の役割は伝統的に、自国が人や物を移動させる能力を維持しつつ、同時に敵国の人や物の移動能力を妨げることです。,0.6615715026855469,0.6882418990135193,0.6746431589126587,0.6452493071556091,0.6713566780090332,0.6580440998077393
