id,translated_german,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
593,Naturforscher und Philosophen konzentrierten sich auf klassische Texte und insbesondere auf die Bibel in Latein.,Naturwissenschaftler und Philosophen konzentrierten sich auf klassische Texte und dabei besonders auf die Bibel in lateinischer Sprache.,Naturforscher und Philosophen konzentrierten sich auf klassische Texte und insbesondere auf die Bibel in Latein.,0.9753773212432861,0.9559109807014465,0.9655460715293884,1.0,1.0,1.0
594,"Akzeptiert wurden Aristoteles' Ansichten über alle Fragen der Wissenschaft, einschließlich Psychologie.",Aristoteles' Ansichten zu allen Wissenschaftsfragen einschließlich der Psychologie waren anerkannt.,"Akzeptiert wurden Aristoteles' Ansichten zu allen Fragen der Wissenschaft, einschließlich der Psychologie.",0.8488898277282715,0.8866939544677734,0.8673801422119141,0.9803345203399658,0.9753508567810059,0.9778363704681396
595,"Als die Kenntnisse des Griechischen nachließen, fand sich der Westen von seinen griechischen philosophischen und wissenschaftlichen Wurzeln abgeschnitten.",Mit dem Verlust griechischer Sprachkenntnisse war der Westen von seinen philosophischen und wissenschaftlichen Wurzeln in Griechenland abgeschnitten.,Mit dem Rückgang des Wissens über das Griechische fand sich der Westen von seinen griechischen philosophischen und wissenschaftlichen Wurzeln abgeschnitten.,0.8648183345794678,0.877685546875,0.8712044358253479,0.9146198034286499,0.9046245813369751,0.9095947742462158
596,Viele beobachtete Rhythmen in Physiologie und Verhalten hängen oft entscheidend von der Anwesenheit endogener Zyklen und ihrer Produktion durch biologische Uhren ab.,Viele beobachtete Rhythmen in der Physiologie und dem Verhalten beruhen oftmals zum wesentlichen Teil auf der Anwesenheit körpereigener Zyklen und deren Produktion durch biologische Uhren.x,Viele beobachtete Rhythmen in Physiologie und Verhalten hängen oft entscheidend von der Anwesenheit endogener Zyklen und deren Produktion durch biologische Uhren ab.,0.8894839882850647,0.8690700531005859,0.8791585564613342,0.996076226234436,0.996076226234436,0.996076226234436
597,"Für die meisten Lebewesen, darunter Bakterien, Pilze, Pflanzen und Tiere, wurden periodische Rhythmen dokumentiert, die nicht nur Reaktionen auf äußere periodische Stichworte sind.","Von einem Zyklus bestimmte Verhaltensweisen, die nicht nur Reaktionen auf Zeichen von äußeren Zyklen sind, sind bei den meisten Lebewesen bekannt, auch bei Bakterien, Pilzen, Pflanzen und Tieren.","Periodische Rhythmen, die nicht einfach Reaktionen auf äußere periodische Hinweise sind, wurden bei den meisten Lebewesen dokumentiert, einschließlich Bakterien, Pilzen, Pflanzen und Tieren.",0.815021812915802,0.8109018206596375,0.8129566311836243,0.894191324710846,0.9010345935821533,0.8975999355316162
598,"Biologische Uhren sind selbsttragende Oszillatoren, die eine Periode des freien Laufens des Fahrrads auch in Abwesenheit von externen Stichworten fortsetzen wird.","Biologische Uhren sind selbsterhaltende Oszillatoren, die sogar in Abwesenheit externer Signale eine Zeitlang freischwingende Zyklen ausführen.","Biologische Uhren sind selbsttragende Oszillatoren, die einen Zeitraum des freien Laufens fortsetzen, selbst in Abwesenheit äußerer Hinweise.",0.828612208366394,0.8511353731155396,0.8397228121757507,0.8636966347694397,0.886269748210907,0.8748375773429871
599,"Das Hershey und Chase Experiment war einer der führenden Vorschläge, dass DNA ein genetisches Material war.","Das Hershey-Chase-Experiment war eines der maßgeblichen Indizien, dass DNA ein genetisches Material ist.","Das Hershey-und-Chase-Experiment war einer der führenden Hinweise darauf, dass DNA ein genetisches Material ist.",0.9275971055030823,0.9181808233261108,0.9228649139404297,0.9465632438659668,0.9207772016525269,0.9334921836853027
600,"Hershey und Chase benutzten Phagen oder Viren, um ihre eigene DNA in ein Bakterium einzupflanzen.","Hershey und Chase benutzten Phagen oder Viren, um ihre eigene DNA in ein Bakterium einzubauen.","Hershey und Chase verwendeten Phagen, oder Viren, um ihre eigene DNA in ein Bakterium einzufügen.",0.9747588634490967,0.9890753030776978,0.981864869594574,0.9455863833427429,0.9573880434036255,0.9514506459236145
601,"Sie machten zwei Experimente, die entweder die DNA im Phage mit einem radioaktiven Phosphor oder das Protein des Phage mit radioaktivem Schwefel markierten.","Sie nahmen zwei Experimente vor, bei denen sie entweder die DNA des Phagen mit radioaktiven Phosphor oder ein Protein im Phagen mit radioaktiven Schwefel markierten.","Sie führten zwei Experimente durch, in denen entweder die DNA im Phagen mit radioaktivem Phosphor oder das Protein des Phagen mit radioaktivem Schwefel markiert wurde.",0.9419911503791809,0.935214102268219,0.9385903477668762,0.9546340703964233,0.9440897107124329,0.949332594871521
602,"Mutationen können unterschiedliche Wirkungen haben, je nach Art der Mutation, der Bedeutung des betroffenen genetischen Materials und ob die betroffenen Zellen Keimlinienzellen sind.","Mutationen können verschiedenste Auswirkungen haben, je nachdem, um welche Art von Mutation es sich handelt, welche Bedeutung das betreffende Stück genetischen Materials hat und ob es sich bei den betreffenden Zellen um Keimbahnzellen handelt.","Mutationen können je nach Art der Mutation, der Bedeutung des betroffenen genetischen Materials und ob die betroffenen Zellen Keimzellen sind, eine Vielzahl unterschiedlicher Auswirkungen haben.",0.8465635180473328,0.7877699136734009,0.8161092400550842,0.9286757707595825,0.9172407388687134,0.9229228496551514
603,"Nur Mutationen in Keimzellen können an Kinder weitergegeben werden, während Mutationen anderswo Zelltod oder Krebs verursachen können.","Nur Mutationen in Keimbahnzellen können an Kinder weitergegeben werden, während Mutationen anderswo zum Zelltod oder zu Krebs führen können.","Nur Mutationen in Keimzellen können an die Kinder weitergegeben werden, während Mutationen an anderen Stellen zu Zelltod oder Krebs führen können.",0.9415411949157715,0.9257591366767883,0.9335834980010986,0.9416085481643677,0.9337220191955566,0.9376487135887146
604,"Naturbasierter Tourismus zieht Menschen an, die an einem Besuch von Naturgebieten interessiert sind, um die Landschaft, einschließlich Pflanzen- und Tierwelt, zu genießen.","Naturnaher Tourismus zieht Leute an, die daran interessiert sind, Naturgebiete zu besuchen, um die Landschaft zu genießen, einschließlich der wilden Pflanzen und Tiere.","Naturbasierter Tourismus zieht Menschen an, die daran interessiert sind, natürliche Gebiete zu besuchen, um die Landschaft zu genießen, einschließlich Pflanzen- und Tierwild.",0.8911312222480774,0.8988306522369385,0.8949643969535828,0.9121494889259338,0.9150413274765015,0.913593053817749
605,"Beispiele für Aktivitäten vor Ort sind Jagd, Angeln, Fotografie, Vogelbeobachtung und Besuch von Parks und das Studium von Informationen über das Ökosystem.","Beispiele für Aktivitäten vor Ort sind Jagen, Angeln, Fotografie, Vogelbeobachtung, der Besuch von Parks und das Lernen von Informationen über das Ökosystem.","Beispiele für Aktivitäten vor Ort sind Jagen, Angeln, Fotografie, Vogelbeobachtung sowie der Besuch von Parks und das Studium von Informationen über das Ökosystem.",0.9722529649734497,0.9651235342025757,0.9686751365661621,0.9775863885879517,0.9731957316398621,0.9753861427307129
606,"Ein Beispiel ist der Besuch, das Fotografieren und das Lernen von Organgatuangs in Borneo.","Ein Beispiel dafür ist der Besuch, das Fotografieren und das Studieren von Orangutangs in Borneo.","Ein Beispiel ist der Besuch, das Fotografieren und das Lernen über Orang-Utans in Borneo.",0.9135018587112427,0.921602725982666,0.9175344109535217,0.9215220808982849,0.9240156412124634,0.9227672219276428
607,"Jeden Morgen verlassen Menschen kleine Landstädte in Autos, um ihren Arbeitsplatz zu gehen und werden von anderen, deren Arbeitsziel ist der Ort, den sie gerade verlassen haben, übergeben.","Jeden Morgen verlassen Menschen kleine Provinzstädte mit dem Auto, um zu ihrem Arbeitsplatz zu fahren und werden von anderen passiert, deren Arbeitsstelle an dem Ort ist, den sie gerade verlassen haben.","Jeden Morgen verlassen Menschen kleine Landstädte in Autos, um zu ihrem Arbeitsplatz zu fahren, und werden von anderen überholt, deren Arbeitsziel der Ort ist, den sie gerade verlassen haben.",0.8963137865066528,0.896477460861206,0.8963956236839294,0.9462916254997253,0.9393143653869629,0.9427900314331055
608,"In diesem dynamischen Transport-Shuttle ist jeder irgendwie mit einem Transportsystem verbunden und unterstützt, das auf privaten Autos basiert.","In diesem dynamischen Pendelverkehr sind alle in gewisser Weise mit einem Transportsystem verbunden, das auf dem privaten Pkw basiert, und unterstützen es.","In diesem dynamischen Verkehrsshuttle ist jeder irgendwie mit einem Verkehrssystem verbunden und unterstützt es, das auf Privatwagen basiert.",0.8573361039161682,0.8174636960029602,0.8369252681732178,0.9220790863037109,0.9069339036941528,0.9144437909126282
609,"Die Wissenschaft deutet nun darauf hin, dass diese massive Kohlenstoffwirtschaft die Biosphäre von einem ihrer stabilen Staaten verdrängt hat, die die menschliche Evolution seit zwei Millionen Jahren unterstützt haben.","Die Wissenschaft weist nun darauf hin, dass diese massive Kohlenstoffwirtschaft die Biosphäre aus einem ihrer stabilen Zustände, der die menschliche Evolution in den letzten zwei Millionen Jahren getragen hat, herausgebracht hat.","Die Wissenschaft zeigt jetzt, dass diese massive Kohlenstoffwirtschaft die Biosphäre aus einem ihrer stabilen Zustände herausgerissen hat, der die menschliche Evolution in den letzten zwei Millionen Jahren unterstützt hat.",0.9247430562973022,0.9149541854858398,0.9198225736618042,0.918952226638794,0.9216893911361694,0.9203187823295593
610,Jeder beteiligt sich an der Gesellschaft und nutzt Transportsysteme. Fast jeder beschwert sich über Transportsysteme.,Jeder nimmt an der Gesellschaft teil und benutzt Transportsysteme. Fast jeder beklagt sich über die Transportsysteme.x,Jeder nimmt an der Gesellschaft teil und nutzt Verkehrssysteme. Fast jeder beschwert sich über die Verkehrssysteme.,0.8997178077697754,0.8846840262413025,0.8921375274658203,0.9579554796218872,0.9470804333686829,0.9524868726730347
611,In Industrieländern hört man selten ähnliche Beschwerden über Wasserqualität oder herunterfallende Brücken.,In entwickelten Ländern werden Sie selten ähnlich viele Beschwerden über die Wasserqualität oder den Einsturz von Brücken hören.,In entwickelten Ländern hört man selten ähnliche Klagen über die Wasserqualität oder über bröckelnde Brücken.,0.8618640303611755,0.847959578037262,0.8548552393913269,0.8914957046508789,0.8977640271186829,0.8946188688278198
612,"Warum verursachen Transportsysteme solche Beschwerden, warum scheitern sie täglich? Sind Verkehrsingenieure nur inkompetent? Oder ist etwas Grundlegenderes los?","Warum führen Transportsysteme zu solchen Missständen, warum versagen sie tagtäglich? Sind Verkehrsingenieure einfach nur inkompetent? Oder läuft hier etwas Fundamentaleres ab?","Warum verursachen Transportsysteme so viele Beschwerden, warum scheitern sie täglich? Sind Verkehrsingenieure einfach inkompetent? Oder liegt etwas Grundlegenderes zugrunde?",0.8722952604293823,0.88819420337677,0.8801729083061218,0.9612352848052979,0.9387185573577881,0.9498434662818909
613,"Traffic Flow ist die Untersuchung der Bewegung einzelner Fahrer und Fahrzeuge zwischen zwei Punkten und den Wechselwirkungen, die sie miteinander machen.","Verkehrsfluss ist die Untersuchung der Bewegung einzelner Fahrer und Fahrzeuge zwischen zwei Punkten und der Interaktionen, die zwischen beiden stattfinden.","Der Verkehrfluss ist das Studium der Bewegung einzelner Fahrer und Fahrzeuge zwischen zwei Punkten sowie der Interaktionen, die sie miteinander haben.",0.9072043895721436,0.8882696032524109,0.897637128829956,0.9244173765182495,0.9132722616195679,0.9188109636306763
614,"Leider ist das Studium des Verkehrsflusses schwierig, weil das Verhalten des Fahrers nicht mit hundertprozentiger Sicherheit vorhergesagt werden kann.","Leider fällt das Studium von Verkehrsflüssen schwer, da man Fahrerverhalten nicht mit hundertprozentiger Sicherheit voraussagen kann.","Leider ist das Studium des Verkehrsflusses schwierig, da das Verhalten der Fahrer nicht mit hundertprozentiger Sicherheit vorhergesagt werden kann.",0.8660025596618652,0.8868100047111511,0.8762827515602112,0.9856648445129395,0.9921298027038574,0.9888867735862732
615,"Glücklicherweise verhalten sich die Fahrer meist in einem einigermaßen konsistenten Bereich, so dass Verkehrsströme eine gewisse vernünftige Konsistenz aufweisen und grob mathematisch dargestellt werden können.","Glücklicherweise neigen Autofahrer dazu, sich einigermaßen konsistent zu verhalten; daher haben Verkehrsströme eine gewisse Konstanz und lassen sich mathematisch grob darstellen.","Glücklicherweise neigen Fahrer dazu, sich innerhalb eines vernünftigen Rahmens konsistent zu verhalten; daher haben Verkehrsströme eine gewisse vernünftige Konsistenz und können grob mathematisch dargestellt werden.",0.820503830909729,0.842041015625,0.8311329483985901,0.8737614750862122,0.8726325631141663,0.8731966018676758
616,"Um den Verkehrsfluss besser darzustellen, wurden Beziehungen zwischen den drei Hauptmerkmalen (1) Strömung, (2) Dichte und (3) Geschwindigkeit hergestellt.","Um den Verkehrsfluss besser darzustellen, wurden die Zusammenhänge zwischen den drei wichtigsten Eigenschaften definiert: (1) Fluss, (2) Dichte und (3) Geschwindigkeit.","Um den Verkehrsfluss besser darzustellen, wurden Beziehungen zwischen den drei Hauptmerkmalen hergestellt: (1) Fluss, (2) Dichte und (3) Geschwindigkeit.",0.9195103049278259,0.9152390956878662,0.9173697233200073,0.9572380781173706,0.9624800086021423,0.9598519206047058
617,"Diese Beziehungen helfen bei der Planung, Planung und dem Betrieb von Fahrwegeinrichtungen.","Diese Beziehungen helfen bei der Planung, der Gestaltung und dem Betrieb von Einrichtungen an der Fahrbahn.","Diese Beziehungen helfen bei der Planung, Gestaltung und dem Betrieb von Straßenanlagen.",0.9473251104354858,0.9376978874206543,0.9424869418144226,0.943843424320221,0.9701293706893921,0.9568058848381042
618,"Insekten waren die ersten Tiere, die in die Luft nahmen. Ihre Fähigkeit zu fliegen half ihnen, Feinde leichter zu entkommen und Nahrung und Partner effizienter zu finden.","Insekten waren die ersten Tiere, die den Himmel erobertern. Ihre Fähigkeit zu fliegen half ihnen, Feinden leichter auszuweichen und effizienter Nahrung und Geschlechtspartner zu finden.","Insekten waren die ersten Tiere, die in die Luft gingen. Ihre Fähigkeit zu fliegen half ihnen, Feinden leichter zu entkommen und effizienter Nahrung und Gefährten zu finden.",0.9342165589332581,0.9049789309501648,0.9193653464317322,0.9646525979042053,0.9468801021575928,0.9556837677955627
619,"Die meisten Insekten haben den Vorteil, ihre Flügel entlang des Körpers zurückfalten zu können.",Die meisten Insekten können ihre Flügel entlang ihres Körpers zurückklappen.,"Die meisten Insekten haben den Vorteil, ihre Flügel entlang des Körpers zurückfalten zu können.",0.8654648661613464,0.9359288811683655,0.8993187546730042,0.9999998807907104,0.9999998807907104,0.9999998807907104
620,"Dies gibt ihnen eine breitere Palette von kleinen Orten, um sich vor Raubtieren zu verstecken.","Dadurch verfügen sie über eine breitere Auswahl an kleinen Unterschlüpfen, in denen sie sich vor Raubtieren verstecken können.","Das gibt ihnen eine größere Auswahl an kleinen Verstecken, um sich vor Raubtieren zu schützen.",0.8488203287124634,0.811048150062561,0.8295044898986816,0.886041522026062,0.8915294408798218,0.8887770175933838
621,"Heute sind die einzigen Insekten, die ihre Flügel nicht zurückklappen können, Drachenfliegen und Maifliegen.","Heute sind Libellen und Eintagsfliegen die einzigen Insekten, die ihre Flügel nicht zurückklappen können.","Heute sind die einzigen Insekten, die ihre Flügel nicht zurückfalten können, Libellen und Mayflies.",0.8835756778717041,0.8749616742134094,0.8792476058006287,0.9058627486228943,0.9259346723556519,0.9157887697219849
622,"Vor Tausenden von Jahren sagte ein Mann namens Aristarchus, dass sich das Sonnensystem um die Sonne bewegte.","Vor Tausenden von Jahren behauptete ein Mann namens Aristarch, dass die Sonne im Mittelpunkt der Bewegungen des Sonnensystems stehe.","Vor Tausenden von Jahren sagte ein Mann namens Aristarchus, dass das Sonnensystem sich um die Sonne bewegte.",0.910618782043457,0.874081015586853,0.8919758796691895,0.9905851483345032,0.990585207939148,0.9905851483345032
623,"Einige Leute dachten, er habe recht, aber viele Menschen glaubten das Gegenteil; dass sich das Sonnensystem um die Erde bewegte, einschließlich der Sonne (und sogar den anderen Sternen).","Manche Menschen dachten, dass er recht habe, doch viele glaubten das Gegenteil: Dass sich das Sonnensystem einschließlich der Sonne (und sogar der anderen Sterne) um die Erde bewege.","Einige Leute dachten, dass er recht hatte, aber viele Menschen glaubten das Gegenteil; dass das Sonnensystem sich um die Erde bewegte, einschließlich der Sonne (und sogar der anderen Sterne).",0.9171043634414673,0.9280668497085571,0.9225530624389648,0.9729824066162109,0.9755038619041443,0.9742414951324463
624,"Das scheint vernünftig, denn die Erde fühlt sich nicht so, als würde sie sich bewegen, oder?","Das erscheint vernünftig, da es einem nicht so vorkommt, als ob sich die Erde bewegt, oder?","Das erscheint sinnvoll, denn die Erde fühlt sich nicht so an, als würde sie sich bewegen, oder?",0.8607921600341797,0.8510215282440186,0.8558789491653442,0.9615062475204468,0.9597241878509521,0.9606143832206726
625,Der Amazonas ist der zweitälteste und größte Fluss der Erde. Er trägt mehr als 8 Mal so viel Wasser wie der zweitgrößte Fluss.,Der Amazonas ist der zweitlängste und der wasserreichste Fluss der Erde. Er führt mehr als achtmal so wie Wasser wie der zweitgrößte Strom.,Der Amazonas ist der zweitlängste und der größte Fluss der Erde. Er führt mehr als achtmal so viel Wasser wie der zweitgrößte Fluss.,0.9238852262496948,0.9014307260513306,0.9125198125839233,0.9680425524711609,0.9648280143737793,0.9664325714111328
626,"Der Amazonas ist auch der größte Fluss der Erde, manchmal sechs Meilen breit.","Der Amazonas ist auch der breiteste Fluss der Erde, teilweise bis zu sechs Meilen breit.","Der Amazonas ist auch der breiteste Fluss der Erde, an manchen Stellen bis zu sechs Meilen breit.",0.9699988961219788,0.9398126602172852,0.9546672105789185,0.9555664658546448,0.8981778621673584,0.9259838461875916
627,"Ein volles 20 Prozent des Wassers, das aus den Flüssen des Planeten in die Ozeane strömt, kommt vom Amazonas.","Ganze 20 Prozent des Wassers, das über die Flüsse des Planeten in die Ozeane fließt, kommt aus dem Amazonas.","Volle 20 Prozent des Wassers, das aus den Flüssen des Planeten in die Ozeane fließt, stammen aus dem Amazonas.",0.9400548934936523,0.9523653984069824,0.9461701512336731,0.9421268701553345,0.9547915458679199,0.9484169483184814
628,Der Amazonas-Hauptfluss ist 6.387 km. Er sammelt Wasser aus Tausenden von kleineren Flüssen.,Der Amazonas-Hauptstrom ist 6387 km (3980 Meilen) lang. Es nimmt Wasser von tausenden kleineren Flüssen in sich auf.,Der Hauptarm des Amazonas ist 6.387 km (3.980 Meilen) lang. Er sammelt Wasser aus Tausenden von kleineren Flüssen.,0.8926041126251221,0.8185180425643921,0.8539572358131409,0.9506056308746338,0.8855675458908081,0.9169347286224365
629,"Obwohl der Pyramidenbau in Stein bis zum Ende des Alten Reiches fortgesetzt wurde, wurden die Pyramiden von Giza nie in ihrer Größe und der technischen Exzellenz ihrer Konstruktion übertroffen.","Obwohl der Bau von Pyramiden aus Stein bis zum Ende des Alten Reiches fortgesetzt wurde, wurden die Pyramiden von Gizeh in ihrer Größe und der technischen Perfektion ihrer Konstruktion nie übertroffen.","Obwohl der Pyramidenbau aus Stein bis zum Ende des Alten Reiches fortgesetzt wurde, wurden die Pyramiden von Gizeh in ihrer Größe und der technischen Exzellenz ihrer Konstruktion niemals übertroffen.",0.9498144388198853,0.940545916557312,0.9451574683189392,0.9735970497131348,0.9610445499420166,0.9672800898551941
630,"Die alten Ägypter des Neuen Königreiches staunten über ihre Vorgängerdenkmäler, die damals weit über tausend Jahre alt waren.","Ägypter im antiken Neuen Reich bestaunten die Monumente ihrer Vorfahren, die damals gut tausend Jahre alt waren.","Im Neuen Reich staunten die alten Ägypter über die Monumente ihrer Vorgänger, die zu diesem Zeitpunkt bereits über tausend Jahre alt waren.",0.8758045434951782,0.880792498588562,0.8782914280891418,0.9153971076011658,0.912049412727356,0.9137201905250549
631,Die Bevölkerung der Vatikanstadt beträgt rund 800. Es ist das kleinste unabhängige Land der Welt und das Land mit der niedrigsten Bevölkerung.,Die Vatikanstadt hat circa 800 Einwohner. Es ist der kleinste unabhängige Staat der Welt und das Land mit der kleinsten Bevölkerungszahl.,Die Bevölkerung des Vatikanstaats beträgt etwa 800. Er ist das kleinste unabhängige Land der Welt und das Land mit der niedrigsten Bevölkerung.,0.9173861742019653,0.9190706014633179,0.9182276725769043,0.9739785194396973,0.968230664730072,0.9710960388183594
632,Vatikanstadt verwendet Italienisch in seinen Rechtsvorschriften und offiziellen Mitteilungen.,Die Vatikanstadt benutzt für ihre Gesetzgebung und offizielle Kommunikation Italienisch.,Der Vatikanstadt verwendet Italienisch in seiner Gesetzgebung und offiziellen Kommunikationen.,0.8586140275001526,0.8628004789352417,0.8607021570205688,0.9178709387779236,0.9099057912826538,0.9138710498809814
633,"Italienisch ist auch die Alltagssprache, die von den meisten, die im Staat arbeiten, während Latein wird oft in religiösen Zeremonien verwendet.","Italienisch ist auch die Alltagssprache der meisten, die im Staat arbeiten, während Latein häufig bei religiösen Zeremonien verwendet wird.","Italienisch ist auch die Alltagssprache, die von den meisten derjenigen verwendet wird, die im Staat arbeiten, während Latein oft in religiösen Zeremonien verwendet wird.",0.9368270039558411,0.959398627281189,0.9479784369468689,0.9589353799819946,0.942573070526123,0.9506838321685791
634,Alle Bürger der Vatikanstadt sind römisch-katholisch.,Alle Bürger von Vatikan-Stadt sind römisch-katholisch.,Alle Bürger des Vatikans sind römisch-katholisch.,0.9776918888092041,0.9653052091598511,0.9714590311050415,0.9644631147384644,0.9644631147384644,0.9644631147384644
635,"Die Menschen haben über grundlegende chemische Elemente wie Gold, Silber und Kupfer aus der Antike gewusst, da diese alle in der Natur in einheimischer Form entdeckt werden können und mit primitiven Werkzeugen relativ einfach zu bergen sind.","Grundlegende chemische Elemente wie Gold, Silber und Kupfer sind den Menschen bereits seit der Antike bekannt, da diese alle in ihrer ursprünglichen Form in der Natur gefunden und mit primitiven Werkzeugen abgebaut werden können.","Die Menschen kennen grundlegende chemische Elemente wie Gold, Silber und Kupfer seit der Antike, da diese in der Natur in reiner Form vorkommen und mit primitiven Werkzeugen relativ einfach abgebaut werden können.",0.8734643459320068,0.9022525548934937,0.8876250982284546,0.9004591703414917,0.9289222359657288,0.9144692420959473
636,"Aristoteles, ein Philosoph, theoretisiert, dass alles besteht aus einer Mischung aus einem oder mehreren vier Elementen. Sie waren Erde, Wasser, Luft und Feuer.","Aristoteles, ein Philosoph, stellte die Theorie auf, dass alle Dinge aus einer Mischung aus einem oder mehreren von vier Elementen bestehen. Dabei handelte es sich um Erde, Wasser, Luft und Feuer.","Aristoteles, ein Philosoph, theorierte, dass alles aus einer Mischung von einem oder mehreren der vier Elemente besteht. Diese waren Erde, Wasser, Luft und Feuer.",0.9259938597679138,0.8945786356925964,0.9100152254104614,0.9605346918106079,0.9633480310440063,0.9619393348693848
637,"Dies war mehr wie die vier Zustände der Materie (in der gleichen Reihenfolge): fest, Flüssigkeit, Gas und Plasma, obwohl er auch theoretisiert, dass sie in neue Substanzen zu bilden, was wir sehen.","Dies entsprach eher den vier Aggregatzuständen (in gleicher Reihenfolge): fest, flüssig, Gas und Plasma. Er stellte allerdings auch die Theorie auf, dass sie sich in neue Substanzen verwandeln, um das zu bilden, was wir sehen.","Das war eher wie die vier Aggregatzustände (in derselben Reihenfolge): fest, flüssig, gasförmig und Plasma, obwohl er auch theorisiert hat, dass sie sich in neue Substanzen verwandeln, um das zu bilden, was wir sehen.",0.8696023225784302,0.8494429588317871,0.859404444694519,0.8997498750686646,0.8731050491333008,0.8862272500991821
638,"Legierungen sind im Grunde eine Mischung aus zwei oder mehr Metallen. Vergessen Sie nicht, dass es viele Elemente auf dem Periodensystem.","Legierungen sind im Grunde eine Mischung aus zwei oder mehr Metallen. Vergessen Sie nicht, dass es viele Elemente im Periodensystem gibt.","Legierungen sind im Grunde genommen eine Mischung aus zwei oder mehr Metallen. Vergessen Sie nicht, dass es viele Elemente im Periodensystem gibt.",0.9839088916778564,0.9802632927894592,0.982082724571228,0.9780616760253906,0.969330906867981,0.9736766815185547
639,Elemente wie Kalzium und Kalium gelten als Metalle. Natürlich gibt es auch Metalle wie Silber und Gold.,Elemente wie Calcium und Kalium werden als Metalle angesehen. Natürlich gibt es auch andere Metalle wie Silber und Gold.,Elemente wie Calcium und Kalium werden als Metalle betrachtet. Natürlich gibt es auch Metalle wie Silber und Gold.,0.9647876024246216,0.9615289568901062,0.9631555080413818,0.9687172770500183,0.9688293933868408,0.9687732458114624
640,"Sie können auch Legierungen haben, die kleine Mengen von nichtmetallischen Elementen wie Kohlenstoff enthalten.","Es gibt auch Legierungen, die geringe Mengen von nichtmetallischen Elementen wie Kohlenstoff enthalten.","Sie können auch Legierungen haben, die kleine Mengen nichtmetallischer Elemente wie Kohlenstoff enthalten.",0.9476916790008545,0.9583600163459778,0.952996015548706,0.9710637331008911,0.9871622323989868,0.9790467619895935
641,"Alles im Universum besteht aus Materie. Alle Materie besteht aus winzigen Teilchen, die Atome genannt werden.","Das Universum besteht in seiner Gesamtheit aus Materie. Sämtliche Materie besteht aus winzigen Teilchen, die Atome genannt werden.","Alles im Universum besteht aus Materie. Alle Materie besteht aus winzigen Teilchen, die Atome genannt werden.",0.9520474672317505,0.8968072533607483,0.9236021041870117,0.9999998807907104,0.9999998807907104,0.9999998807907104
642,"Atome sind so unglaublich winzig, dass Billionen von ihnen am Ende dieses Satzes in die Periode passen könnten.","Atome sind so winzig, dass Billionen von ihnen in den Punkt am Ende dieses Satzes passen würden.","Atome sind so unglaublich winzig, dass Billionen von ihnen in den Punkt am Ende dieses Satzes passen könnten.",0.9336084723472595,0.9542433619499207,0.943813145160675,0.9668529629707336,0.9668529629707336,0.9668529629707336
643,"So war der Bleistift für viele Menschen ein guter Freund, als er herauskam.",Demzufolge wurde der Bleistift nach seiner Erfindung vielen Menschen ein guter Freund.,"So war der Bleistift ein guter Freund für viele Menschen, als er herauskam.",0.8594058156013489,0.8447887897491455,0.8520346283912659,0.9720761179924011,0.9720761179924011,0.9720761179924011
644,"Leider, da neuere Methoden des Schreibens entstanden sind, wurde der Bleistift zu weniger Status und Verwendungen abgeschoben.","Leider ist der Bleistift mit dem Aufkommen neuerer Schreibmethoden in den Hintergrund getreten, so dass er in seinem Status und in seiner Verwendung zurückgedrängt wurde.","Leider wurde der Bleistift, da neuere Schreibmethoden entstanden sind, auf einen geringeren Status und Nutzen herabgestuft.",0.8172190189361572,0.7733256220817566,0.7946666479110718,0.8575736284255981,0.8567394018173218,0.8571563363075256
645,"Die Leute schreiben jetzt Nachrichten auf Computerbildschirmen, die nie einem Schärfer nahe kommen müssen.","Heutzutage schreiben Menschen Nachrichten auf Computerbildschirmen, ohne je in die Nähe eines Anspitzers kommen zu müssen.",Die Menschen schreiben jetzt Nachrichten auf Computerbildschirmen und müssen niemals in die Nähe eines Anspitzers kommen.,0.8119277954101562,0.7899563908576965,0.8007913827896118,0.8498495221138,0.8385963439941406,0.844185471534729
646,"Man kann sich nur fragen, was die Tastatur wird, wenn etwas Neueres kommt.","Man darf gespannt sein, was aus der Tastatur werden wird, wenn etwas Neueres daherkommt.","Man kann sich nur fragen, was aus der Tastatur wird, wenn etwas Neueres auftaucht.",0.8779613375663757,0.8544004559516907,0.866020679473877,0.9668309688568115,0.9363398551940918,0.9513411521911621
647,"Die Spaltbombe arbeitet nach dem Prinzip, dass sie Energie braucht, um einen Kern mit vielen Protonen und Neutronen zusammenzustellen.","Die Atombombe basiert auf dem Prinzip, dass man Energie benötigt, um einen Kern mit vielen Protonen und Neutronen zusammenzusetzen.","Die Fissionsbombe funktioniert nach dem Prinzip, dass es Energie kostet, einen Atomkern mit vielen Protonen und Neutronen zusammenzusetzen.",0.9296804070472717,0.942182183265686,0.9358895421028137,0.9193476438522339,0.9004789590835571,0.9098154902458191
