id,translated_chinese,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
571,"其中一份于7月6日送交乔治·华盛顿,后者于7月9日将其书写给他驻纽约的部队,8月10日送到伦敦。",其中一封于 7 月 6 日寄给了乔治·华盛顿，华盛顿于 7 月 9 日在纽约向他的军队宣读了这封信。一份副本于 8 月 10 日抵达伦敦。,一份在7月6日送到了乔治·华盛顿手中，他在7月9日让他的部队在纽约读了这份文件。8月10日，一份副本到达了伦敦。,0.8626187443733215,0.8381226062774658,0.8501942753791809,0.8535203337669373,0.8220099806785583,0.8374688625335693
572,尚有25个Dunlap宽边是该文件最古老的遗迹。 原始手写副本尚未幸存。,尚存的 25 份当列普单面印刷版（ Dunlap broadsides）是该文件现存最早的版本。手写原稿未能保留下来。,已知存在的25份达纳普（Dunlap）印刷品是该文件现存的最古老副本。原始手写稿没有保存下来。,0.7885806560516357,0.713781476020813,0.7493190169334412,0.8224937915802002,0.7686282396316528,0.7946492433547974
573,"今天,许多古生物学家相信 一群恐龙生存下来,今天还活着。我们称它们为鸟类。",许多古生物学家相信有一群恐龙存活了下来，并一直存活至今，也就是我们所称的“鸟类”。,今天，许多古生物学家认为有一类恐龙存活了下来，并且至今仍然存在。我们称它们为鸟类。,0.8168601989746094,0.7911691069602966,0.803809404373169,0.9040089845657349,0.8685966730117798,0.8859490752220154
574,很多人不认为他们是恐龙 因为他们有羽毛和可以飞翔。,很多人认为它们并非恐龙，因为它们有羽毛，会飞。,很多人不把它们当作恐龙，因为它们有羽毛并且会飞。,0.8815526366233826,0.8910388350486755,0.8862703442573547,0.8812209963798523,0.8818509578704834,0.8815358281135559
575,但鸟类身上有很多东西 仍然看起来像恐龙,但鸟类还是有很多地方跟恐龙相似。,但鸟类有很多特征看起来仍然像恐龙。,0.7445909976959229,0.8062129020690918,0.7741776704788208,0.8621511459350586,0.8890652060508728,0.8754013180732727
577,今天使用的所有计算机几乎都是基于对以二进制数字形式编码的信息的操纵。,当今，几乎所有投入使用的计算机都是以处理二进制编码的信息为基础的。,几乎所有今天使用的计算机都基于以二进制数形式编码的信息的处理。,0.8211556077003479,0.8237913846969604,0.8224713802337646,0.8940723538398743,0.9157306551933289,0.9047719240188599
578,"二进制数字只能有两个值中的一个值,即 0 或 1, 这些数字被称为二进制数字 - 或比特, 用于使用计算机术语 。",二进制数只能占两个值里的其中一个，即0或者1，而这样的数被称为二进制数字，即计算机术语中的“位”。,一个二进制数只能有两个值，即0或1，这些数字被称为二进制位，或者用计算机术语来说就是比特（bits）。,0.8526008129119873,0.8482833504676819,0.8504366278648376,0.8606578707695007,0.8346829414367676,0.8474714159965515
579,"内部中毒可能不会立即显现出来,例如呕吐等症状非常普遍,无法立即诊断。",体内中毒可能不会立即显现出来，呕吐等症状十分普遍，因此不能立即作出诊断。,内脏中毒可能不会立即显现出来。比如呕吐等症状比较常见，因此无法立即作出诊断。,0.9199793338775635,0.9029654860496521,0.9113929867744446,0.9403986930847168,0.9097669124603271,0.9248292446136475
580,内部中毒的最佳迹象可能是存在一个露天的药品容器或有毒家庭化学品。,摄入毒物的最有力指示物可能是现场被打开的容器，里面装有药物或家用有毒化学品。,内部中毒的最佳指示可能是有一个开放的药物或有毒家用化学品的容器。,0.7903375625610352,0.7584785223007202,0.7740803360939026,0.891342043876648,0.8913196325302124,0.8913308382034302
581,检查标签 具体急救说明 特定毒药。,查看毒药上的标签，获得具体急救指引。,检查标签以获取该特定毒物的具体急救说明。,0.7887306213378906,0.7636573314666748,0.7759914398193359,0.8920867443084717,0.8261188864707947,0.8578364253044128
582,昆虫学家对这群昆虫使用昆虫的正规含义。,昆虫学家们用“虫子 (bug)”一词来正式称呼这一类的昆虫。,“虫子”这个词在昆虫学家的正式用法中是指这一类昆虫。,0.7902854681015015,0.7074298858642578,0.7465658187866211,0.7725661993026733,0.7096001505851746,0.7397456765174866
583,"这个术语源于古老的对臭虫的熟悉,它们是高度适应寄生虫的昆虫。",这个术语源于人们对臭虫的熟悉，臭虫是一种非常适应寄生于人类的昆虫。,这个术语源于对床虫的古老熟悉，床虫是一种高度适应寄生于人类的昆虫。,0.8590366840362549,0.8483400344848633,0.8536548614501953,0.8885184526443481,0.8674129247665405,0.8778388500213623
584,"刺客虫和贝德虫都具有硝毒性,适合居住在宿主的巢穴或住所。",猎蝽和臭虫都是留巢昆虫，适应在宿主的巢穴或住房中生活。,刺客虫和臭虫都是巢居性的，适应于寄主的巢穴或栖息地生活。,0.7985668182373047,0.8119865655899048,0.8052207827568054,0.8152855634689331,0.82425856590271,0.8197475075721741
585,"在美利坚合众国各地,已知的多发性硬化(MS)病例约有40万例,成为中年青少年的主要神经疾病。",在美国的各个地区，约有 40 万例多发性硬化症 (MS) 病例，这一疾病已经成为中青年的主要神经系统疾病。,在美国，大约有40万个已知的多发性硬化症（MS）病例，使其成为年轻人和中年人中最常见的神经系统疾病。,0.8612030744552612,0.8646639585494995,0.8629300594329834,0.8362582921981812,0.8335309624671936,0.8348923921585083
586,"MS是一种影响中枢神经系统的疾病,由大脑、脊髓和视神经组成。",多发性硬化是一种影响中枢神经系统（由脑、脊髓和视神经组成）的疾病。,多发性硬化症是一种影响中枢神经系统的疾病，中枢神经系统由大脑、脊髓和视神经组成。,0.9255896806716919,0.8704997301101685,0.8971998691558838,0.9435456991195679,0.8811489939689636,0.9112805128097534
587,"研究发现,女性患MS的可能性是男性的两倍。",研究发现，女性患多发性硬化症 (MS) 的几率是男性的两倍。,研究发现，女性患多发性硬化症的概率是男性的两倍。,0.9286701679229736,0.8181976079940796,0.8699407577514648,0.9193971157073975,0.8437584042549133,0.8799553513526917
588,"一对夫妇可以决定抚养婴儿不符合他们的最佳利益,或不符合他们子女的利益。",一对夫妻可能出于自己的利益，或者为其子女利益着想，因而决定不进行生育。,一对夫妇可能会决定，抚养一个宝宝对他们自己或对他们的孩子来说都不是最佳选择。,0.7402980327606201,0.7307496070861816,0.7354928255081177,0.7731544971466064,0.7565569877624512,0.7647656798362732
589,这些夫妇可以选择为婴儿制定收养计划。,这些夫妇可能会为他们的孩子制定收养计划。,这些夫妻可能会选择为他们的宝宝制定一个领养计划。,0.8963952660560608,0.868266224861145,0.8821065425872803,0.9033664464950562,0.8414429426193237,0.8713058233261108
590,"在收养中,亲生父母终止其父母权利,使另一对夫妇可以为子女做父母。",在收养过程中，亲生父母终止了自己作为父母的权利，这样另一对夫妇才能抚养孩子。,在收养中，生父母终止他们的父母权利，以便另一对夫妇能够抚养这个孩子。,0.8834397792816162,0.8312363028526306,0.8565433621406555,0.8800774812698364,0.8567980527877808,0.8682817220687866
591,科学的主要目的是通过科学方法找出世界的运行方式。 这种方法实际上指导着大多数科学研究。,科学的主要目的是通过科学方法找出世界的运行方式。实际上，这种方法可为大多数科学研究提供指导。,科学的主要目标是通过科学方法来了解世界是如何运作的。实际上，这一方法指导着大多数科学研究。,0.9557947516441345,0.9270901679992676,0.9412236213684082,0.9236758351325989,0.9060682058334351,0.914787232875824
592,"实验是用来消除一种或多种可能的假设, 提出问题, 并发表观察也指导科学研究。",实验是一种用来消除一个或多个可能性假设的试验，不过，实验并不是唯一的方法。提出问题及进行观察也可以指导科学研究。,它并不是单独存在的，实验以及试验是用于排除一个或多个可能假设的测试，提问和观察也指导着科学研究。,0.8804335594177246,0.7978541851043701,0.8371122479438782,0.8382073640823364,0.781984806060791,0.8091205954551697
593,"自然学家和哲学家侧重于古典教科书,特别是拉丁文的《圣经》。",自然主义者和哲学家关注古典文本，特别是拉丁文版的《圣经》。,自然主义者和哲学家们专注于古典文本，特别是拉丁文的《圣经》。,0.9090058207511902,0.9021064043045044,0.9055429697036743,0.9183164238929749,0.9125176072120667,0.9154078364372253
594,"亚里士多德对所有科学问题,包括心理学的观点,都得到了接受。",亚里士多德就所有科学领域的问题（包括心理学在内）所发表的观点都被一一接纳。,接受了亚里士多德关于所有科学事务的观点，包括心理学。,0.8858006596565247,0.8194187879562378,0.8513175845146179,0.8303368091583252,0.8592531085014343,0.8445475101470947
595,"随着希腊知识的减少,西方发现自己与希腊哲学和科学根源脱节。",随着希腊知识的衰落，西方脱离了其希腊哲学和科学根源。,随着对希腊知识的了解减少，西方发现自己与希腊的哲学和科学根源隔绝了。,0.8552413582801819,0.8786327838897705,0.8667793273925781,0.9314696788787842,0.8905137777328491,0.9105314612388611
596,许多观察到的生理和行为的节奏往往主要取决于内生循环的存在及其通过生物钟的生成。,研究者观察到的许多生理节律和行为节律很大程度上往往取决于通过生物钟而产生的内生周期及其存在。,许多在生理和行为中观察到的节律通常关键依赖于内源性周期的存在以及这些周期通过生物钟的产生。,0.8665115833282471,0.8232542276382446,0.8443291783332825,0.8754191398620605,0.8411421179771423,0.8579383492469788
597,"大多数生物,包括细菌、真菌、植物和动物,都记录了定期节奏,这些节奏不仅仅是对外部定期提示的反应。",周期性的节奏不仅仅是对外部周期信号的简单反应。这种节奏在包括细菌、真菌、植物和动物等大多数生物中都有记录。,周期性的节律不仅仅是对外部周期性信号的反应，大多数生物都已被记录下来，包括细菌、真菌、植物和动物。,0.8415616750717163,0.8199095726013184,0.830594539642334,0.8311973810195923,0.8222838640213013,0.8267166018486023
598,"生物钟是自力维持的振动器,即使没有外部提示,它们也会持续一个自由循环的时期。",生物钟是能够自我维持的摆动装置，即使在没有外界提示的情况下，也会持续一段时间自由运转的周期。,生物钟是自我维持的振荡器，即使在没有外部提示的情况下，也会持续进行自由运行的周期。,0.8598153591156006,0.8246227502822876,0.8418514132499695,0.8747146725654602,0.8580600619316101,0.8663073182106018
599,Hershey和Chase的实验是将DNA作为一种遗传物质的主要建议之一。,赫希及崔斯（Hershey and Chase）的实验，是说明 DNA 是遗传物质的主要迹象依据之一。,赫尔希和蔡斯实验是证明DNA是遗传物质的主要证据之一。,0.8424986600875854,0.7666467428207397,0.8027849793434143,0.8373789191246033,0.7877910137176514,0.8118284344673157
600,Hershey和Chase利用phages或病毒 将自己的DNA植入细菌,赫尔希和蔡斯利用噬菌体或病毒，将他们自己的 DNA 植入到细菌之中。,赫尔希和蔡斯使用噬菌体，也就是病毒，把他们自己的DNA植入细菌中。,0.8451170921325684,0.7574185132980347,0.7988681793212891,0.8122620582580566,0.7214952707290649,0.7641929388046265
601,"他们进行了两次实验,用放射性磷在phage中的DNA或用放射性硫磺在phage中的蛋白质上作标记。",他们做了两个实验，一个是用放射性磷标记噬菌体的 DNA，一个是用放射性硫标记噬菌体的蛋白质。,他们进行了两个实验，分别用放射性磷标记噬菌体中的DNA，或者用放射性硫标记噬菌体中的蛋白质。,0.8140884637832642,0.7979104518890381,0.805918276309967,0.8492408394813538,0.8442572355270386,0.8467416763305664
602,"变异可产生各种不同的影响,取决于变异的类型、受影响的遗传物质的意义以及受影响的细胞是否是细菌细胞。",突变会产生各种各样不同的影响，这取决于突变的类型、受影响遗传物质的重要性以及受影响的细胞是否为生殖系细胞。,突变根据突变的类型、受影响的基因材料的重要性，以及受影响的细胞是否为生殖细胞，可以产生不同的效果。,0.9228917360305786,0.8974691033363342,0.9100028276443481,0.8294374942779541,0.8285608291625977,0.8289989233016968
603,"只有细菌线细胞的突变才能传给儿童,而其他地方的突变可导致细胞死亡或癌症。",只有生殖细胞的突变才会遗传给孩子，而其他细胞的突变则会导致细胞死亡或癌症。,只有生殖细胞中的突变才可以遗传给孩子，而其他地方的突变可能导致细胞死亡或癌症。,0.9016427993774414,0.9131871461868286,0.9073782563209534,0.931228756904602,0.9217187166213989,0.9264492988586426
604,"自然旅游业吸引了有兴趣访问自然区以享受风景的人,包括动植物野生动物。",自然风光旅游业吸引了那些对自然地区感兴趣的游客，他们前来观赏包括野生动植物在内的自然风景。,自然旅游吸引了那些有兴趣访问自然区域以享受风景的人，包括植物和动物的野生生物。,0.8349868655204773,0.78542560338974,0.8094483017921448,0.9423168897628784,0.9083942770957947,0.9250447750091553
605,现场活动的例子包括狩猎、捕鱼、摄影、观鸟、参观公园和研究有关生态系统的信息。,现场活动包括打猎、钓鱼、摄影、观鸟、参观公园和研究生态系统。,现场活动的范例包括打猎、钓鱼、摄影、观察鸟类以及参观公园并研究有关生态系统的信息。,0.8636521100997925,0.9350280165672302,0.8979239463806152,0.9522922039031982,0.9360433220863342,0.9440978765487671
607,"每天早上,人们乘坐汽车离开小城镇前往工作场所,然后被其他工作地点是他们刚离开的地方的人通过。",每天早上，人们驾车离开小乡镇上班，路上和他们擦肩而过的人的工作地点正是他们离开的地方。,每天早上，人们开车离开小乡镇前往工作地点，而经过他们的则是那些工作目的地正是他们刚离开的地方的人。,0.8024300336837769,0.8029958009719849,0.8027128577232361,0.8642563819885254,0.8453593850135803,0.8547034859657288
608,"在这个充满活力的运输班车中,每个人都与以私家车为基础的运输系统有某种联系,并向其提供支持。",在这种动态交通穿梭中，每个人都以某种方式与基于私家车的交通系统相连接，并对其提供支持。,在这个动态的交通穿梭系统中，每个人以某种方式与基于私家车的交通系统相连接并支持它。,0.8317317366600037,0.8400213718414307,0.8358559608459473,0.7895388603210449,0.8124862909317017,0.8008482456207275
609,"科学现在显示,这一巨大的碳经济已经使生物圈脱离了过去两百万年来支持人类进化的稳定状态之一。",如今，科学表明，这种大规模的碳经济，再也无法让过去 200 万年来支持人类进化发展的生物圈保持稳定状态。,科学目前表明，这个庞大的碳经济迫使生物圈脱离了一个稳定状态，而这个状态在过去两百万年中一直支持着人类的演化。,0.8375561237335205,0.8334257006645203,0.8354857563972473,0.870208740234375,0.8450254201889038,0.8574322462081909
610,"每个人都参与社会,使用运输系统,几乎每个人都抱怨运输系统。",每个人都是社会的一份子，都会使用交通系统。而几乎每个人都对交通系统有怨言。,每个人都参与社会并使用交通系统。几乎每个人都抱怨交通系统。,0.8784221410751343,0.8225255012512207,0.8495553731918335,0.9374911189079285,0.938903272151947,0.9381966590881348
611,"在发达国家,人们很少听到类似程度的关于水质或桥梁下降的投诉。",在发达国家，你甚少会听到关于水质或桥梁倒塌类似程度的投诉。,在发达国家，你很少听到关于水质或桥梁倒塌的类似投诉。,0.9086408615112305,0.9133909940719604,0.9110097289085388,0.8935142159461975,0.9370224475860596,0.9147513508796692
612,"为什么运输系统会产生这种抱怨,为什么它们每天都会失败? 运输工程师只是无能吗? 还是更根本的事情正在发生呢?",为什么交通系统会引起这样的投诉？为什么它们每天都会出故障？是交通工程师不称职吗？或者是有更根本的原因？,为什么交通系统会引发如此多的抱怨，为什么它们每天都出现故障？交通工程师真的是无能吗？还是有更根本的原因存在？,0.8223240375518799,0.8368362188339233,0.8295166492462158,0.8637474775314331,0.8516961336135864,0.8576794266700745
613,交通流量是对个人驾驶员和车辆在两点之间的移动以及他们相互之间相互作用的研究。,交通流量研究的是驾驶员和车辆在两点之间的运动，以及它们之间的相互作用。,交通流是研究个别驾驶员和车辆在两个点之间的移动及其相互之间的互动。,0.9016634225845337,0.9191656708717346,0.9103304147720337,0.8813998699188232,0.9096772074699402,0.8953152298927307
614,"不幸的是,研究交通流量是困难的,因为司机的行为不能百分之百地肯定地预测。",遗憾的是，研究车流很困难，因为不能对驾驶员的行为进行百分之百确定的预测。,不幸的是，研究交通流量是很困难的，因为驾驶员的行为无法以百分之百的确定性来预测。,0.860558032989502,0.8574357628822327,0.8589941263198853,0.9219423532485962,0.8977473378181458,0.9096839427947998
615,"幸运的是,司机往往在合理一致的范围内行事;因此,交通流量往往具有某种合理的一致性,而且可以大致上以数学方式得到代表。",幸运的是，司机的行为往往在一个合理的一致性范围内；因此，交通流量往往具有一定的合理一致性，可以粗略地用数学方式表示。,幸运的是，司机的行为往往比较一致，因此交通流通常具有一定的规律性，可以大致用数学来表示。,0.8790979385375977,0.8881891965866089,0.8836202025413513,0.7890920639038086,0.8461087942123413,0.8166064023971558
616,"为了更好地代表交通流量,在以下三个主要特征之间建立了关系:(1) 流量,(2) 密度和(3) 速度。",为了更好地表示交通流量，在以下三个主要特征之间建立了关系：(1) 流量、(2) 密度和 (3) 速度。,为了更好地表示交通流，三大主要特征之间建立了关系： (1) 流量，(2) 密度，(3) 速度。,0.9808782339096069,0.9810333847999573,0.9809557795524597,0.9297592639923096,0.9505354762077332,0.9400325417518616
617,这些关系有助于公路设施的规划、设计和运营。,这些关系对道路设施的规划、设计和运营有帮助。,这些关系在道路设施的规划、设计和运营中起到帮助作用。,0.9422749280929565,0.9329525232315063,0.9375905394554138,0.9323282837867737,0.8643003702163696,0.8970264196395874
618,"昆虫是第一批携带到空中的动物,它们飞翔的能力帮助他们更容易地躲避敌人,找到更高效的食物和伴侣。",昆虫是最早在空中飞行的动物。飞行能力让它们更容易躲避敌人，更有效地寻找食物和配偶。,昆虫是第一种能飞上天的动物。它们的飞行能力帮助它们更容易地躲避敌人，并更高效地寻找食物和伴侣。,0.8557640314102173,0.8835055828094482,0.8694135546684265,0.8923113346099854,0.9062616229057312,0.8992323875427246
619,多数昆虫的优势是 能够把翅膀折回身体,大多数昆虫都具有一种优势，可以将翅膀沿身体向后折叠。,大多数昆虫有一个优势，可以把它们的翅膀折叠回身体上。,0.8627190589904785,0.7894744873046875,0.8244732618331909,0.8958737850189209,0.8171006441116333,0.8546760082244873
620,这使得它们有更广泛的小地方可以躲避掠食者。,这让它们有了更多小面积空间来躲避捕食者。,这让它们有更多的小地方可以躲避捕食者。,0.8604108095169067,0.8590362668037415,0.8597229719161987,0.9359769225120544,0.9529733657836914,0.9443986415863037
621,"今天,唯一不能折回翅膀的昆虫 只有龙苍蝇和苍蝇",如今，唯一不能向后折叠翅膀的昆虫是蜻蜓和蜉蝣。,今天，唯一不能把翅膀折回的昆虫是蜻蜓和柳蝉。,0.8401045203208923,0.8332430720329285,0.8366597294807434,0.8602408766746521,0.8624768257141113,0.8613573908805847
622,"几千年前,一个叫阿里斯特拉丘斯的人 说太阳系环绕太阳移动",几千年前，一个叫阿里斯塔克斯的人曾说，太阳系围绕着太阳旋转。,几千年前，一个名叫阿里斯塔克斯的人说，太阳系围绕着太阳运动。,0.9139267802238464,0.8943347930908203,0.904024600982666,0.9188987612724304,0.9043782949447632,0.9115807414054871
623,"有些人认为他是对的,但许多人认为恰恰相反;太阳系环绕地球,包括太阳(甚至其他恒星)。",有些人认为他是对的，但也有很多人持相反意见；他们认为太阳系是围绕着地球运转的，太阳也是（甚至其他恒星也是）。,有些人认为他是对的，但许多人相信相反的观点；即太阳系是围绕地球运转的，包括太阳（甚至其他星星）。,0.8781402111053467,0.8228740692138672,0.8496093153953552,0.9191396236419678,0.8821628093719482,0.9002716541290283
624,"这似乎是合理的, 因为地球不觉得 它在移动,不是吗?",这似乎是合理的，因为地球感觉不到自己在移动，不是吗？,这听起来很合理，因为地球感觉上并没有在运动，不是吗？,0.9338338375091553,0.9166125059127808,0.9251430034637451,0.845212996006012,0.8316107988357544,0.8383566737174988
625,"亚马逊河是地球上第二长、最大的河流,其水量是第二大河流的8倍多。",亚马逊河是世界上第二长，也是最大的河流。 它的水量是第二大河流的 8 倍以上。,亚马逊河是地球上第二长、最大的河流。它输送的水量超过第二大河流的八倍。,0.9351358413696289,0.9085371494293213,0.9216446280479431,0.9466789960861206,0.923714280128479,0.935055673122406
626,"亚马逊河也是地球上最宽的河流,时长6英里。",亚马逊河也是地球上最宽的河流，有些河段的宽度可达6英里。,亚马逊河也是地球上最宽的河流，有时宽达六英里。,0.9325366020202637,0.8559882640838623,0.8926242589950562,0.9444486498832703,0.9117530584335327,0.927812933921814
627,从地球河流流入海洋的 百分之二十的水 全部来自亚马逊河,亚马逊河占全世界所有河流的入海流量的 20%。,从地球的河流流入海洋的水中，有整整20%来自亚马逊河。,0.6887293457984924,0.7129786610603333,0.7006442546844482,0.839292049407959,0.8493914604187012,0.8443115949630737
628,"主要亚马逊河为6 387公里(3 980英里),从数千条小河中收集水。",亚马孙河干流长 6387 公里（3980 英里）。河水来自数千条较小的支流。,"亚马逊河的主河道长达6,387公里（3,980英里）。它从成千上万条小河中收集水源。",0.7965337634086609,0.8019090890884399,0.7992124557495117,0.8914628624916077,0.8457524180412292,0.8680062294006348
629,"虽然在石头上建造金字塔一直持续到老王国终结,但吉扎金字塔的规模和建造技术优异,从未超过金字塔。",尽管石制金字塔的建造一直持续到古王国末期，但吉萨金字塔的宏大的规模和高超的建造技术从未被超越。,尽管石制金字塔的建造持续到古王国的末期，但吉萨金字塔在其规模和建筑技术的优秀程度上从未被超越。,0.8557906150817871,0.8511501550674438,0.8534640669822693,0.8478438258171082,0.8355175852775574,0.8416355848312378
630,"新古埃及王国的古埃及人对其古代古迹感到惊奇,这些古迹当时已超过一千年。",新王国时期的古埃及人惊叹于其前辈的已有一千多年历史的纪念碑。,新王国时期的古埃及人对他们前辈的纪念碑感到惊叹，这些纪念碑当时已有一千多年的历史。,0.7684227228164673,0.7696453332901001,0.7690335512161255,0.8647812604904175,0.818644642829895,0.8410807847976685
631,"梵蒂冈城人口约800人,是世界上最小的独立国家,也是人口最少的国家。",梵蒂冈城的人口大约有 800 人。它是世界上最小的独立国家，也是人口最少的国家。,梵蒂冈城的常住人口大约有800人。它是世界上最小的独立国家，也是人口最少的国家。,0.9662841558456421,0.9376192092895508,0.9517358541488647,0.9579971432685852,0.9116899371147156,0.9342700839042664
632,梵蒂冈城在其立法和官方通信中使用意大利文。,梵蒂冈城在法律法规和官方通信中使用意大利语。,梵蒂冈使用意大利语作为其立法和官方通讯的语言。,0.9372464418411255,0.9346925616264343,0.9359678030014038,0.8659800887107849,0.8277469277381897,0.8464319705963135
633,"意大利语也是大多数在意大利工作的人的日常语言,而拉丁语经常用于宗教仪式。",意大利语也是大部分在该国工作的人日常使用的语言，拉丁语则常使用于宗教仪式。,意大利语也是大多数在政府工作的人日常使用的语言，而拉丁语则常用于宗教仪式中。,0.9353635311126709,0.9070369005203247,0.9209824800491333,0.9465277194976807,0.9076262712478638,0.9266688823699951
634,梵蒂冈城的所有公民都是罗马天主教徒。,梵蒂冈城的所有公民均为罗马天主教徒。,梵蒂冈城的所有公民都是罗马天主教徒。,0.9886955618858337,0.9886955618858337,0.9886955618858337,1.0,1.0,1.0
635,"人们知道金、银和铜等基本化学元素来自古代,因为这些元素都可以在自然中以本地形式发现,而且对于我来说,使用原始工具比较简单。",人们自古以来就知道金、银、铜等基本化学元素，因为这些元素都能以自然形态在自然界中发现，而且比较容易使用原始工具进行开采。,人们从古代就知道一些基本的化学元素，如金、银和铜，因为这些元素都可以在自然界中以原生状态发现，并且用原始工具相对简单地开采。,0.8429398536682129,0.8608288764953613,0.8517904281616211,0.8419381380081177,0.8468074798583984,0.8443658351898193
636,"亚里士多德,哲学家,理论说一切都是由四种元素的一或多种混合构成的。它们是地球、水、空气和火。",哲学家亚里士多德提出一种理论，即任何事物都是由土、水、空气和火四种元素中的一种或多种组成的。,亚里士多德是一位哲学家，他理论上认为一切事物都是由一种或多种四种元素的混合构成的。这四种元素是土、水、空气和火。,0.8235467672348022,0.8321961760520935,0.8278488516807556,0.8900249004364014,0.8604143261909485,0.8749691843986511
637,"这更像四个物质状态(按同一顺序):固体、液体、气体和等离子体,虽然他也认为它们会变成新物质,形成我们所看到的。",这更像是物质的四种状态（顺序不分手）：固体、液体、气体和等离子体，不过他也提出了理论，认为它们会转变成新的物质，构成我们所看到的事物。,这更像是四种物质的状态（按相同的顺序）：固体、液体、气体和等离子体，尽管他也推测它们会转变成新的物质，形成我们所看到的东西。,0.902540922164917,0.8572552800178528,0.8793154954910278,0.9454855918884277,0.9188742637634277,0.9319900274276733
638,合金基本上是两种或两种以上金属的混合体。 不要忘记周期表上有许多元素。,合金基本上由两种或以上金属混合而成。不要忘记一点，元素周期表上有很多元素。,合金基本上是两种或两种以上金属的混合物。别忘了元素周期表上有很多元素。,0.9197925329208374,0.8933007717132568,0.9063531160354614,0.9617726802825928,0.9579166173934937,0.9598407745361328
639,"钙和钾等元素被视为金属,当然还有银和金等金属。",钙、钾等元素属于金属，银和金等元素当然也是金属。,像钙和钾这样的元素被认为是金属。当然，还有像银和金这样的金属。,0.8659228086471558,0.88615882396698,0.8759239315986633,0.9174031615257263,0.8572821021080017,0.8863242864608765
640,您也可以拥有包含碳等少量非金属元素的合金。,也有含少量非金属元素（例如碳）的合金。,你也可以有包含少量非金属元素，如碳的合金。,0.8241504430770874,0.825185239315033,0.8246675133705139,0.9103888273239136,0.907798171043396,0.9090916514396667
641,"宇宙中万物都是由物质组成的,所有物质都是由微小微粒组成的,叫做原子。",宇宙中的一切都由物质构成，而所有的物质都由被称为原子的微小粒子组成。,宇宙中的一切都是由物质构成的。所有的物质都是由称为原子的微小粒子组成的。,0.8649935722351074,0.8520683646202087,0.858482301235199,0.8915113210678101,0.8790373802185059,0.8852304220199585
642,原子是如此的小 以至于数万亿原子 能够适应本句结尾的时期,原子如此微小，以至于这句话末尾的句号处可以容纳数万亿的原子。,原子小得不可思议，数万亿个原子可以放进这句话结尾的句号里。,0.8031420111656189,0.7844863533973694,0.7937045693397522,0.7467729449272156,0.7318497896194458,0.739236056804657
643,"因此,当铅笔出来时,是许多人的好朋友。",因此，铅笔一问世，就成了许多人的心头好。,因此，当铅笔问世时，它成为了许多人的好朋友。,0.8058604001998901,0.7908276319503784,0.7982732653617859,0.9047914147377014,0.8769811987876892,0.8906692862510681
644,"可悲的是,随着新的写作方法的出现,铅笔的地位和用途已经降低。",遗憾的是，随着新的书写方式的出现，铅笔的地位越来越低，使用也越来越少。,令人遗憾的是，随着新写作方式的出现，铅笔的地位和用途被降级了。,0.878472089767456,0.8411110639572144,0.8593857288360596,0.9115860462188721,0.890400767326355,0.9008688926696777
645,"人们现在在电脑屏幕上写信息,",人们现在在电脑屏幕上写信息，永远不必接触卷笔刀了。,人们现在在电脑屏幕上写信息，再也不需要靠近卷笔刀了。,0.9500545859336853,0.7826254963874817,0.8582506775856018,0.9503846168518066,0.766403079032898,0.8485355377197266
646,"人们不禁要问,当新的东西出现时,键盘会变成什么样。",人们只能猜测，当更新的产品出现时，键盘的结局会是怎样。,人们只能想知道当有新的东西出现时，键盘会变成什么样。,0.8229624032974243,0.8002879619598389,0.8114668130874634,0.89408278465271,0.8840780258178711,0.8890522718429565
647,"裂变炸弹所依据的原则是,要将一个核与许多质子和中子结合起来,需要能量。",裂变原子弹的工作原理如下：把一个原子核和许多质子及中子聚在一起需要能量。,裂变炸弹的原理是，组成一个包含许多质子和中子的原子核需要能量。,0.8408627510070801,0.8303358554840088,0.8355661630630493,0.8260676860809326,0.856311559677124,0.8409177660942078
648,"有点像把重型车推上山坡。再把核分开,再释放出一些能量。",有点像推着一辆笨重的小推车上山。再次分裂原子核，然后释放一些能量。,有点像把一个重车推上山。再次分裂原子核会释放出一些能量。,0.8377500176429749,0.8042904138565063,0.8206793069839478,0.8686645030975342,0.8450249433517456,0.8566817045211792
649,"有些原子有不稳定的核,这意味着它们往往与很少或没有裸露的原子分解。",有些原子含有不稳定的原子核，这意味着它们很可能会在很少或没有刺激的情况下发生分裂。,一些原子的原子核是不稳定的，这意味着它们倾向于在几乎没有外力作用的情况下就自行分裂。,0.8876062035560608,0.8349108695983887,0.8604525327682495,0.81144118309021,0.7513023018836975,0.7802146077156067
650,"月球表面由岩石和尘土组成,月球外层称为地壳。",月球的表面由岩石和灰尘组成。月球的外层叫做地壳。,月球的表面由岩石和灰尘组成。月球的最外层称为地壳。,0.9480465054512024,0.9300305843353271,0.9389521479606628,0.9502785801887512,0.9159994125366211,0.9328241944313049
