id,translated_russian,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
538,"Чем меньше напряжение, тем более позитивной становится существующая жизненная сила, и каждый человек может обрести абсолютный мир и довольство.","Чем ниже напряжение, тем более позитивна присутствующая в вас жизненная сила. Каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения.","Чем ниже напряжение, тем больше положительной жизненной силы присутствует. У каждого человека есть потенциал найти абсолютный мир и удовлетворение.",0.8644454479217529,0.8134081959724426,0.8381506204605103,0.8408328294754028,0.8249927163124084,0.8328374028205872
539,"Единственное, что мешает достижению этой цели, это наша собственная напряженность и негатив.","Каждый может достичь просветления. Единственное, что стоит на пути к этой цели, – это наша собственная напряженность и негативный настрой.","Каждый может достичь просветления. Единственное, что стоит на пути к этой цели, — это наше собственное напряжение и негатив.",0.9028844833374023,0.8253120183944702,0.8623572587966919,0.8787763714790344,0.8223916292190552,0.8496495485305786
540,"Тибетский буддизм основан на учениях Будды, но он был проложен махаянским путем любви и множеством методов индийского йоги.","Тибетский буддизм основан на учениях Будды, но был дополнен махаянским путем любви и множеством техник индийской йоги.","Тибетский буддизм основан на учениях Будды, но был расширен путем Махаяны любви и множеством техник из индийской йоги.",0.9642462730407715,0.9576646089553833,0.9609441757202148,0.9220139384269714,0.9030575752258301,0.9124372601509094
541,"В принципе тибетский буддизм очень прост: он состоит из Кундалини Йоги, медитации и пути всепрощающей любви.","Принцип тибетского буддизма очень прост. Он состоит из кундалини-йоги, медитации и пути всепоглощающей любви.","В принципе, тибетский буддизм очень прост. Он состоит из кундалини-йоги, медитации и пути всеобъемлющей любви.",0.9270291328430176,0.9188156723976135,0.9229041934013367,0.9545249342918396,0.9366655349731445,0.9455109238624573
542,"С Кундалини Йога, энергия Кундалини (энергия просветления) пробудилась в результате йоги, дыхательных упражнений, мантры и визуализации.","Энергия кундалини (энергия просветления) в кундалини-йоге пробуждается через позы йоги, дыхательные упражнения, мантры и визуализации.","С помощью Кундалини-йоги энергия кундалини (энергия просветления) awakens через йогические позы, дыхательные упражнения, мантры и визуализации.",0.8994591236114502,0.8925016522407532,0.8959669470787048,0.8856836557388306,0.8769524097442627,0.8812963962554932
543,"Центр тибетской медитации - это Дейти Йога, благодаря визуализации различных богов чистятся энергетические каналы, активируются чакра и формируется просвещенное сознание.","Сердцем тибетской медитации считается Йога Божеств. Посредством визуализации разнообразных божеств чистятся энергетические каналы, запускаются чакры и достигается просветлённость сознания.","Центром тибетской медитации является Йога Божеств. Через визуализацию различных божеств очищаются энергетические каналы, активируются чакры и создается сознание просветления.",0.8694557547569275,0.841154932975769,0.8550713062286377,0.8966472744941711,0.8913013339042664,0.8939663171768188
544,"Германия была общим врагом во время Второй мировой войны, что привело к сотрудничеству между СССР и США.","Германия была общим врагом во Второй мировой войне, что привело к сотрудничеству СССР и США. После завершения войны противоречия относительно системы, процесса и культуры привели к раздору между странами.","Германия была общим врагом во Второй мировой войне, что привело к сотрудничеству между СССР и США. С окончанием войны столкновение систем, процессов и культур привело к разрыву отношений между странами.",0.9252998232841492,0.8203473091125488,0.8696685433387756,0.9337139129638672,0.8163098096847534,0.8710737228393555
545,После двух лет окончания войны бывшие союзники стали врагами и началась холодная война.,"Через два года после окончания войны бывшие союзники стали врагами, и началась Холодная война.","Через два года после окончания войны бывшие союзники стали врагами, и началась Холодная война.",0.940552830696106,0.9294012784957886,0.9349437952041626,0.9405528903007507,0.9294013977050781,0.9349438548088074
546,"Она должна была продолжаться в течение следующих 40 лет, и она будет вестись на реальных условиях силами марионеточных армий на поле боя от Африки до Азии, в Афганистане, на Кубе и во многих других местах.","Ей предстояло продлиться следующие 40 лет. В ней воевали по-настоящему, используя опосредованные армии, на полях сражений от Африки до Азии, в Афганистане, на Кубе и во многих других местах мира.","Это должно было длиться следующие 40 лет и действительно будет вестись, через прокси-армию, на полях сражений от Африки до Азии, в Афганистане, Кубе и многих других местах.",0.8274245262145996,0.7951397895812988,0.8109609484672546,0.8560707569122314,0.8553953766822815,0.8557329177856445
547,"К 17 сентября 1939 года польская защита уже была сломана, и единственной надеждой было отступить и реорганизовать вдоль румынского мостика.","К 17 сентября 1939 года польская оборона уже была прорвана, и единственной надеждой было отступление и реорганизация вдоль румынского плацдарма.","К 17 сентября 1939 года польская оборона уже была сломлена, и единственной надеждой оставалось отступление и реорганизация на румынском плацдарме.",0.9293075799942017,0.9191241264343262,0.9241878390312195,0.9105979204177856,0.8974155783653259,0.9039586782455444
548,"Однако эти планы были устарели почти за одну ночь, когда более 800 000 солдат Красной армии Советского Союза вошли и создали белорусский и украинский фронт после вторжения в восточные районы Польши в нарушение Рижского мирного договора, Советско-польского пакта о ненападении и других международных договоров, как двусторонних, так и многосторонних.","Однако эти планы стали неактуальны практически за ночь, когда около 800 000 солдат из советской Красной армии образовали Белорусский и Украинский фронты после захвата восточных регионов Польши в нарушение Рижского мирного соглашения, Советско-Польского пакта о ненападении, и других международных соглашений, двусторонних и многосторонних.","Однако эти планы стали устаревшими практически за ночь, когда более 800 000 солдат из Красной Армии Советского Союза вошли и создали Белорусский и Украинский фронты после вторжения в восточные регионы Польши в нарушение Рижского мирного договора, Советско-Польского пакта о ненападении и других международных договоров, какbilateral, так и многосторонних.",0.8989900350570679,0.9003449082374573,0.8996669054031372,0.9366673231124878,0.9278362989425659,0.9322308897972107
549,"Использование судов для перевозки грузов является, безусловно, наиболее эффективным способом перемещения большого количества людей и товаров через океаны.","Использование кораблей для транспортировки товаров является, безусловно, самым эффективным способом перевозки большого количества людей и грузов через океаны.",Использование судов для транспортировки товаров является безусловно самым эффективным способом перемещения большого количества людей и товаров через океаны.,0.9625190496444702,0.9637361764907837,0.9631272554397583,0.9465715885162354,0.9653388857841492,0.9558631181716919
550,"Работа навигаторов традиционно заключалась в обеспечении того, чтобы ваша страна сохранила способность передвигать свой народ и товары, в то же время нарушая способность вашего врага передвигать свой народ и товары.","Работа моряков традиционно заключается в том, чтобы обеспечивать способность страны перемещать свои народ и товары, а также одновременно препятствовать возможности врага перемещать свои народ и товары.","Работа военно-морских сил традиционно заключалась в том, чтобы обеспечить вашей стране способность перемещать своих людей и товары, в то время как одновременно мешать сопернику перемещать его людей и товары.",0.8376555442810059,0.8660072088241577,0.8515955209732056,0.8442701101303101,0.8550454378128052,0.8496236205101013
551,"Одним из самых примечательных недавних примеров этого стала кампания в Северной Атлантике во время Второй мировой войны. Американцы пытались перевезти людей и материалы через Атлантический океан, чтобы помочь Великобритании.","Одним из наиболее заслуживающих внимания недавних примеров этого была компания в Северной Атлантике в ходе Второй мировой войны. Американцы пытались перевезти людей и материалы через Атлантический океан, чтобы помочь Британии.","Одним из самых примечательных недавних примеров этого была Северноатлантическая кампания Второй мировой войны. Американцы пытались перебросить людей и материалы через Атлантический океан, чтобы помочь Британии.",0.9591009616851807,0.9501434564590454,0.9546011686325073,0.9442644715309143,0.938974142074585,0.9416118860244751
552,"В то же время немецкие военно-морские силы, используя главным образом лодки U, пытались остановить этот поток.","В это же время немецкий военно-морской флот, используя в основном свои подводные лодки, пытался остановить это движение.","В то же время немецкий флот, в основном используя подводные лодки, пытался остановить это движение.",0.8652240037918091,0.8707740306854248,0.8679901361465454,0.8486211895942688,0.8797290325164795,0.8638951778411865
553,"Если бы союзники потерпели неудачу, Германия, вероятно, смогла бы завоевать Британию так же, как и остальная Европа.","Если бы антигитлеровская коалиция потерпела неудачу, Германия, скорее всего, смогла бы завоевать Британию так же, как и остальные страны Европы.","Если бы союзники потерпели поражение, Германия, вероятно, смогла бы завоевать Британию, как она завоевала остальную Европу.",0.9341138601303101,0.8828952312469482,0.9077826738357544,0.9088672995567322,0.9199100732803345,0.9143553972244263
554,"Похоже, что козлы впервые были одомашнены примерно 10 000 лет назад в Загросских горах Ирана.","Козы, по-видимому, впервые были одомашнены около 10 000 лет назад в иранских горах Загрос.","Козы, судя по всему, были впервые одомашнены примерно 10 000 лет назад в горах Загрос в Иране.",0.8650654554367065,0.8564728498458862,0.8607476949691772,0.8803084492683411,0.8756049871444702,0.8779504299163818
555,"Древние культуры и племена начали держать их для легкого доступа к молока, волосам, мясу и коже.","Древние культуры и племена начали оставлять их себе, чтобы иметь под рукой молоко, шерсть, мясо и шкуру.","Древние культуры и племена начали держать их для удобного доступа к молоку, шерсти, мясу и шкурам.",0.8617771863937378,0.8536484241485596,0.8576934933662415,0.9528100490570068,0.9423365592956543,0.9475443363189697
556,"Домашние козлы, как правило, хранились в стадах, блуждающих по холмам или другим пастбищным районам, часто угощавшихся козлами, которые часто были детьми или подростками, по аналогии с более широко известным пастухом.","Домашних коз, как правило, держали в стадах, которые бродили по холмам или прочим местам выпаса, за которым зачастую присматривали козопасы, которыми обычно являлись дети или подростки, что похоже на более распространённую деятельность пастуха. Эти методы выпаса используются и по сей день.","Домашние козы обычно содержались в стадах, которые бродили по холмам или другим пастбищам, часто под присмотром козликов, которые зачастую были детьми или подростками, подобно более известным пастухам. Эти методы пастьбы по-прежнему используются и сегодня.",0.8020203113555908,0.7593371868133545,0.7800953388214111,0.8185795545578003,0.8014994859695435,0.8099494576454163
557,Вагоны были построены в Англии еще в XVI веке.,Дороги для повозок были построены в Англии ещё в XVI веке.,Вагонные пути были построены в Англии уже в 16 веке.,0.94664067029953,0.9062161445617676,0.9259873628616333,0.9597768187522888,0.9417690634727478,0.9506876468658447
558,"Хотя вагоны состояли лишь из параллельных досок из древесины, они позволяли лошадям, вытаскивающим их, достигать более высоких скоростей и тянуть больше грузов, чем на несколько более необработанных дорогах в день.","Хотя гужевые дороги представляли собой лишь размещенные параллельно бруски дерева, они давали лошадям возможность перевозить по ним более крупные грузы и с более высокой скоростью, чем по слегка более ухабистым дорогам того времени.","Хотя вагонные пути состояли лишь из параллельных деревянных дощечек, они позволяли лошадям тянуть их с большей скоростью и перевозить более тяжёлые грузы, чем на немного более грубых дорогах того времени.",0.7806011438369751,0.778062105178833,0.7793295979499817,0.8379010558128357,0.8573215007781982,0.8475000262260437
559,"Однако постепенно стало ясно, что трассы были бы более эффективными, если бы у них наверху была струя железа.","Шпалы начали применяться довольно давно для того, чтобы удерживать рельсы на месте. Однако впоследствии стало ясно, что пути были более эффективны при полосе из железа сверху.","Шпал были введены довольно рано, чтобы удерживать рельсы на месте. Постепенно, однако, стало очевидно, что рельсы будут более эффективными, если на их верхней части будет железная накладка.",0.8098660707473755,0.7740462422370911,0.7915511131286621,0.8393715023994446,0.7855652570724487,0.8115774989128113
560,"Это стало обычной практикой, но железо вызвало больше износа на деревянных колесах вагонов.","Это стало общепринятой практикой, но железо приводило к большему износу деревянных колёс вагонов.","Это стало обычной практикой, но железо приводило к большему износу деревянных колес повозок.",0.9258341193199158,0.8990530967712402,0.9122470617294312,0.9101531505584717,0.9082509279251099,0.9092010855674744
561,В конце концов деревянные колеса были заменены железными колесами.,"Со временем деревянные колёса были заменены на железные. В 1767 году появились первые рельсы, сделанные полностью из железа.",В конечном итоге деревянные колеса были заменены железными. В 1767 году были введены первые полностью железные рельсы.,0.8141335844993591,0.7771496772766113,0.7952118515968323,0.8927911520004272,0.826474666595459,0.8583539128303528
562,"Первый известный транспорт шел пешком, люди начали ходить прямо два миллиона лет назад с появлением Homo Erectus (означает правый человек).","Первой известной формой транспорта было передвижение на ногах, люди начали ходить прямо два миллиона лет назад с появлением Хомо Эректус   (что значит человек выпрямленный).","Первым известным способом передвижения было ходьба; люди начали ходить на двух ногах два миллиона лет назад с появлением Homo Erectus (что означает ""прямоходящий человек"").",0.8626244068145752,0.8268316984176636,0.8443489074707031,0.893595814704895,0.8680381774902344,0.8806316256523132
563,"Их предшественники, Австралопитек, не ходили так, как обычно.",Для их предков австралопитеков прямохождение не было столь привычным.,"Их предшественники, австралопитеки, не ходили прямо так регулярно.",0.7679557800292969,0.7628896236419678,0.765414297580719,0.9063297510147095,0.9285901188850403,0.9173248410224915
564,"Бипедная специализация встречается в окаменелости Австралопитека 4,2-3,9 миллиона лет назад, хотя Сахелантроп, возможно, шел на двух ногах уже 7 миллионов лет назад.","Бипедальные специализации обнаруживаются в останках австралопитеков из эпохи 4,2–3,9 миллионов лет назад, хотя, возможно, сахелантроп ходил на двух ногах уже 7 миллионов лет назад.","Двуногие специализации обнаружены в окаменелостях австралопитека возрастом от 4,2 до 3,9 миллиона лет, хотя, возможно, саэлантропы начали ходить на двух ногах уже семь миллионов лет назад.",0.8938007354736328,0.8815625309944153,0.8876394629478455,0.8961672782897949,0.8710933923721313,0.8834524154663086
565,"Мы можем начать жить более дружелюбно к окружающей среде, мы можем присоединиться к экологическому движению, и мы можем быть даже активистами, чтобы в какой-то степени уменьшить будущие страдания.","Мы можем начать жить, больше заботясь об окружающей среде. Мы можем стать членами экологического движения и даже можем быть активистами, чтобы хоть немного облегчить дальнейшие страдания.","Мы можем начать жить более дружелюбно к окружающей среде, можем присоединиться к экологическому движению и даже стать активистами, чтобы в некоторой степени сократить будущие страдания.",0.8432292938232422,0.8722159266471863,0.8574777245521545,0.9458615183830261,0.9527928829193115,0.949314534664154
566,"Это как симптоматическое лечение во многих случаях, однако, если мы хотим не только временного решения, то мы должны найти корень проблем и деактивировать их.","Как правило, это похоже на лечение симптоматики. Если нам нужно не просто временное решение, то нам нужно найти корень проблем и устранить его.","Это похоже на симптоматическое лечение во многих случаях. Однако, если мы не хотим лишь временного решения, нам следует найти корень проблем и деактивировать их.",0.8323417901992798,0.8365049958229065,0.8344181776046753,0.9273949265480042,0.9117828607559204,0.9195225834846497
567,"Достаточно очевидно, что мир сильно изменился из-за научно-технических достижений человечества, а проблемы стали еще более серьезными из-за перенаселенности и экстравагантного образа жизни человечества.","Вполне очевидно, что мир сильно изменился под влиянием научно-технического прогресса человечества, а из-за перенаселения и экстравагантного образа жизни людей проблемы стали масштабнее.","Это вполне очевидно, что мир сильно изменился из-за научных и технологических достижений человечества, и проблемы стали более серьезными из-за переполненности и расточительного образа жизни людей.",0.8984555602073669,0.8936965465545654,0.8960697054862976,0.9131265878677368,0.9134994745254517,0.9133129715919495
568,"После его принятия Конгрессом 4 июля, рукописный проект, подписанный Председателем Конгресса Джоном Хэнкоком и секретарем Чарльзом Томсоном, был затем отправлен в несколько кварталов отсюда в типографию Джона Данлапа.","После принятия Конгрессом 4 июля, рукописный проект, подписанный председателем Конгресса Джоном Хэнкоком и секретарем Чарльзом Томсоном, был отправлен за несколько кварталов в печатную мастерскую Джона Данлапа.","После его принятия Конгрессом 4 июля рукописный проект, подписанный президентом Конгресса Джоном Хэнкоком и секретарем Чарльзом Томсоном, был отправлен в печатню Джона Данлапа, расположенную всего в нескольких кварталах.",0.9351616501808167,0.9464977979660034,0.9407955408096313,0.9293198585510254,0.9292583465576172,0.9292891025543213
569,"В течение ночи было выпущено от 150 до 200 копий, теперь известных как ""Dunlap broadsides"".","За ночь было изготовлено 150–200 копий, теперь известных как ""листовки Данлэпа"".","В течение ночи было сделано от 150 до 200 экземпляров, которые теперь известны как «брошюры Дунлапа».",0.8547489643096924,0.8430055379867554,0.8488366603851318,0.8803701400756836,0.8390672206878662,0.8592225909233093
570,Первым публичным чтением этого документа был Джон Никсон во дворе Зала Независимости 8 июля.,Первое публичное чтение этого документа было сделано Джоном Никсоном во дворе Индепенденс-холл 8 июля.,"Первое публичное чтение документа состоялось 8 июля в дворе Зала независимости, его провел Джон Никсон.",0.8858771324157715,0.8367190957069397,0.8605967164039612,0.8824267983436584,0.8669557571411133,0.8746229410171509
571,"Один из них был отправлен Джорджу Вашингтону 6 июля, который зачитывал его своим войскам в Нью-Йорке 9 июля. 10 августа его копия прибыла в Лондон.","6 июля один экземпляр послали Джорджу Вашингтону, который  9 июля приказал зачитать его перед своими войсками в Нью-Йорке. Копия прибыла в Лондон 10 августа.","Одна была отправлена Джорджу Вашингтону 6 июля, который прочитал её своим войскам в Нью-Йорке 9 июля. Копия достигла Лондона 10 августа.",0.8715134859085083,0.8515968322753906,0.8614400625228882,0.9060271978378296,0.9065269827842712,0.906277060508728
572,"25 Dunlap, которые до сих пор известны, являются самыми древними сохранившимися копиями этого документа.","25 листовок Данлэпа, известные на настоящее время, являются старейшими выжившими копиями документа. Оригинальная рукописная копия не дошла до нас.","25 плакатов Дунлапа, которые всё ещё известны, являются самыми старыми сохранившимися экземплярами документа. Оригинальная рукописная копия не сохранилась.",0.821007251739502,0.7746595144271851,0.797160267829895,0.8718047142028809,0.8001708984375,0.8344532251358032
573,"Сегодня многие палеонтологи считают, что одна группа динозавров выжила и сегодня жива.","Сегодня многие палеонтологи считают, что одна из групп динозавров выжила и дожила до наших дней. Мы зовем их птицами.","Многие палеонтологи сегодня считают, что одна группа динозавров выжила и существует по сей день. Мы называем их птицами.",0.9227558374404907,0.8550218343734741,0.88759845495224,0.9079553484916687,0.8408091068267822,0.8730931282043457
574,"Многие люди не думают о них как о динозаврах, потому что у них есть перья и они могут летать.","Часто их не рассматривают, как динозавров, потому что они имеют перья и способны летать.","Многие люди не думают о них как о динозаврах, потому что у них есть перья и они могут летать.",0.8530008792877197,0.8522381782531738,0.8526194095611572,1.0,1.0,1.0
575,"Но есть много вещей о птицах, которые все еще выглядят как динозавры.","Но еще можно многое сказать о птицах, которые всё ещё выглядят как динозавры.","Но есть много вещей о птицах, которые все еще выглядят как динозавры.",0.9322876930236816,0.9219886064529419,0.9271095395088196,1.0,1.0,1.0
577,"Практически все используемые сегодня компьютеры основаны на манипулировании информацией, которая кодируется в форме двоичных чисел.","Почти все компьютеры, которые используются сегодня, основаны на обработке информации, которая закодирована в виде двоичных чисел.","Практически все компьютеры, используемые сегодня, основаны на манипуляции с информацией, закодированной в виде двоичных чисел.",0.8662796020507812,0.873310923576355,0.8697810173034668,0.925951361656189,0.9046880006790161,0.9151961803436279
578,"Двоичный номер может иметь только одно из двух значений, т.е. 0 или 1, и эти числа называются двоичными цифрами - или битами, для использования компьютерного жаргона.","Двоичное число может иметь лишь одно из двух значений, то есть 0 или 1. Эти числа называют ""двоичными цифрами"" —  или ""битами"", если использовать компьютерный жаргон.","Двоичное число может иметь только одно из двух значений, т.е. 0 или 1, и эти числа называются двоичными цифрами - или битами, если использовать компьютерный жаргон.",0.9012137055397034,0.8936017751693726,0.8973915576934814,0.9665045142173767,0.9665045142173767,0.9665045142173767
579,"Симптомы, такие, как рвота, являются достаточно общими, чтобы невозможно было немедленно диагностировать.","Может быть трудно сразу выявить пероральное отравление. Такие симптомы, как рвота, слишком общие для быстрой постановки диагноза.","Внутренее отравление может не проявляться сразу. Симптомы, такие как рвота, достаточно общие, чтобы нельзя было сразу поставить диагноз.",0.835820198059082,0.7866469025611877,0.8104884028434753,0.9107537269592285,0.8382375240325928,0.8729923367500305
580,Наилучшим показателем внутреннего отравления может быть наличие открытого контейнера лекарств или токсичных бытовых химических веществ.,Лучшим признаком внутреннего отравления может быть наличие открытой ёмкости с лекарством или токсичным бытовым химическим веществом.,Лучшим признаком внутреннего отравления может быть наличие открытой упаковки медикаментов или токсичных бытовых химикатов.,0.9036787748336792,0.8940128087997437,0.8988198637962341,0.8970299959182739,0.8980845212936401,0.8975569605827332
581,Проверьте наклейку для конкретных инструкций по оказанию первой помощи для этого конкретного яда.,"Ознакомьтесь с этикеткой, где приводятся особые инструкции по оказанию первой помощи при отравлении этим конкретным ядом.",Проверьте ярлык на наличие конкретных инструкций по первой помощи для данного яда.,0.8208158612251282,0.7911243438720703,0.8056966662406921,0.8653597831726074,0.8824467658996582,0.8738197684288025
582,Термин « жучок» используется энтомологами в формальном смысле для этой группы насекомых.,"Термин ""жук"" используется энтомологами формально для обозначения группы насекомых.","Термин ""жук"" используется энтомологами в формальном смысле для этой группы насекомых.",0.8955076336860657,0.9349218606948853,0.9147903919219971,0.9804936647415161,0.9864197969436646,0.983447790145874
583,"Этот термин вытекает из древней знакомства с клопами, которые являются насекомыми, хорошо приспособленными для паразитизации людей.","Это понятие происходит от известных с древних времен постельных клопов – насекомых, отлично приспособленных к паразитированию на человеке.","Этот термин происходит от древнего знакомого с постельными клопами, которые являются насекомыми, высоко адаптированными для паразитирования на человеке.",0.8250748515129089,0.8210703134536743,0.8230677247047424,0.9127873182296753,0.8874965906143188,0.8999642729759216
584,"Убийца-убийца и клопы нелепы, приспособлены к жизни в гнезде или в доме хозяина.","И хищнецы, и постельные клопы являются гнездовыми видами, приспособленными для жизни в гнезде или жилище своего хозяина.","Как клопы-убийцы, так и постельные клопы являются нидикольными, адаптированными к жизни в гнездах или жилищах своих хозяев.",0.8150635957717896,0.792772650718689,0.8037636280059814,0.8121700286865234,0.7777608633041382,0.794593095779419
585,"В Соединенных Штатах Америки зарегистрировано около 400 000 случаев множественного склероза (MS), в результате чего он является основным неврологическим заболеванием среди молодых и средних возрастных групп.","В США обнаружено приблизительно 400 тысяч случаев рассеянного склероза (РС), что делает рассеянный склероз главным неврологическим заболеванием молодежи и людей среднего возраста.","По всей территории Соединенных Штатов Америки зарегистрировано около 400 000 известных случаев множественного склероза (МС), что делает его ведущим неврологическим заболеванием среди молодых и людей среднего возраста.",0.835152268409729,0.8428227305412292,0.8389700055122375,0.9286869168281555,0.9234212636947632,0.9260465502738953
586,"MS — это болезнь, которая влияет на центральную нервную систему, состоящую из мозга, спинного мозга и зрительного нерва.","Рассеянный склероз – это заболевание, поражающее центральную нервную систему, которая состоит из головного мозга, спинного мозга и зрительного нерва.","МС — это заболевание, которое поражает центральную нервную систему, состоящую из головного мозга, спинного мозга и зрительного нерва.",0.9022471904754639,0.8543041944503784,0.8776214122772217,0.9474098682403564,0.9456433057785034,0.9465257525444031
587,"Исследования показали, что женщины в два раза чаще имеют MS, чем мужчины.","Исследования показали, что от рассеянного склероза страдает в два раза больше женщин, чем мужчин.","Исследования показали, что женщины в два раза чаще страдают рассеянным склерозом, чем мужчины.",0.9103698134422302,0.8070486783981323,0.8556013703346252,0.9541575908660889,0.8565722107887268,0.9027353525161743
588,"Супруги могут решить, что растить ребенка не в их интересах или в интересах их ребенка.","Пара может решить, что растить ребенка не соответствует их интересам или интересам их ребенка.","Пара может решить, что растить ребенка не в их лучших интересах или в интересах их ребенка.",0.9125990867614746,0.9259476661682129,0.9192249178886414,0.9596431255340576,0.9611120223999023,0.9603769779205322
589,Эти пары могут принять решение об усыновлении своего ребенка.,Эти пары могут выбрать  создание плана усыновления для своего ребёнка.,Эти пары могут выбрать составить план усыновления для своего ребенка.,0.894330620765686,0.8879813551902771,0.8911446928977966,0.9095438718795776,0.893394947052002,0.9013971090316772
