id,translated_hindi,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
567,"यह स्पष्ट है कि दुनिया ने बहुत बदल दिया है मानवजाति के वैज्ञानिक और तकनीकी विकास के कारण, और समस्याएँ जनसंख्या और मानवजाति के जीवन के कठिन जीवन के कारण अधिक बढ़ गई हैं।","यह अत्यंत स्पष्ट है कि मानव जाति की वैज्ञानिक और तकनीकी प्रगति के कारण दुनिया बहुत बदल गई है, तथा अधिक जनसंख्या और मानव जाति की अतिव्ययी जीवन शैली के कारण समस्याएँ बढ़ गई हैं।","यह स्पष्ट है कि मानव जाति के वैज्ञानिक और तकनीकी उन्नति के कारण दुनिया में बहुत परिवर्तन हुआ है, और जनसंख्या वृद्धि और मानवता के विलासिता भरे जीवनशैली के कारण समस्याएं और बढ़ गई हैं।",0.8917311429977417,0.877515435218811,0.8845661878585815,0.8910109400749207,0.8706902265548706,0.8807334303855896
568,"जुलाई 4, पर कांग्रेस द्वारा उनके पद पर एक हस्तलिखित मसौदा पर हस्ताक्षर किया गया था, जो कॉनक जॉन हैक के राष्ट्रपति जॉन हैक और सचिव चार्ल्स टॉमन ने उस समय जॉन डब्लू की दुकान को छापने के लिए भेजा था।","4 जुलाई को कांग्रेस द्वारा अपनाए जाने के बाद, एक हाथ से लिखे गए मसौदे पर कांग्रेस के अध्यक्ष जॉन हैनकॉक और सचिव चार्ल्स थ्रॉन द्वारा हस्ताक्षर किये गए थे, फिर इसे कुछ ब्लॉक दूर जॉन डनलप की प्रिंटिंग की दुकान पर भेजा गया था.","कांग्रेस द्वारा 4 जुलाई को अपनाए जाने के बाद, कांग्रेस के अध्यक्ष जॉन हैंकॉक और सचिव चार्ल्स थॉम्पसन द्वारा हस्ताक्षरित एक हस्तलिखित मसौदा फिर जॉन डनलैप की प्रिंटिंग शॉप में कुछ ब्लॉकों की दूरी पर भेजा गया।",0.827552318572998,0.8137863874435425,0.8206116557121277,0.8206033706665039,0.8150083422660828,0.8177962303161621
569,"रात के बीच 150 से 200 प्रतियाँ बनाई गयीं, अब ""ड्राइट कवरों के रूप में जाना जाता है।""","रात के समय 150 और 200 के बीच प्रतियों बनती है , जिन्हे अब “डनलप ब्रॉडसाइड्स” के रूप में जाना जाता है।","रात के दौरान 150 और 200 प्रतियां बनाई गईं, जिन्हें अब ""डनलैप ब्रोडसाइड्स"" के रूप में जाना जाता है।",0.828066349029541,0.7890403270721436,0.8080824613571167,0.8985171318054199,0.8581085801124573,0.8778480887413025
570,इस दस्तावेज़ का पहला जन पठन जुलाई ८ को स्वतंत्रता घर के आँगन में जॉन निन्टॉन द्वारा हुआ था ।,जॉन निक्सन द्वारा डॉक्यूमेंट की पहली पब्लिक रीडिंग 8 जुलाई को इंडिपेंडेंस हॉल के यार्ड में की गई थी.,इस दस्तावेज़ का पहला सार्वजनिक पाठ 8 जुलाई को स्वतंत्रता हॉल के आंगन में जॉन निक्सन द्वारा किया गया था।,0.768243670463562,0.7475831508636475,0.7577726244926453,0.8976600766181946,0.8972095847129822,0.8974347710609436
571,"एक व्यक्‍ति को जुलाई ६ को जॉर्ज वॉशिंगटन भेजा गया था, जिसने इसे अपने सैनिकों को जुलाई ९ को न्यू यॉर्क में पढ़ा था ।","उनमें से एक जॉर्ज वाशिंगटन को 6 जुलाई को भेजा गया, जिसने कि इसको अपनी सेना के लिए न्यूयॉर्क में 9 जुलाई को पढ़ा। उसकी एक कॉपी 10 अगस्त को लंदन पहुंची।","एक जुलाई 6 को जॉर्ज वाशिंगटन को भेजा गया, जिन्होंने इसे 9 जुलाई को अपने सैनिकों के सामने न्यूयॉर्क में पढ़वाया। एक प्रति 10 अगस्त को लंदन पहुंची।",0.8522900342941284,0.8064786195755005,0.8287516832351685,0.8694546222686768,0.8300046920776367,0.8492717742919922
572,अब भी मौजूद लोगों में से 25 जन मौजूद हैं और वे इस दस्तावेज़ की सबसे पुरानी कॉपियाँ हैं ।,मौजूदा 25 डनलप ब्रॉडसाइड अब तक बची हुई सबसे पुरानी कॉपी के डॉक्यूमेंट हैं. हाथ से लिखी गई मूल कॉपी सहेजी नहीं जा सकी है.,"25 डनलैप ब्रॉडसाइड्स जो अभी भी मौजूद हैं, वे इस दस्तावेज़ की सबसे पुरानी जीवित प्रतियां हैं। मूल हस्तलिखित प्रति जीवित नहीं रही है।",0.7611383199691772,0.7183059453964233,0.7391020655632019,0.8336134552955627,0.7625992298126221,0.7965266704559326
573,आज अनेक जीव - विज्ञानी मानते हैं कि भोजन - कर्मियों का एक समूह जीवित रहता है और आज जीवित है ।,"कई जीवाश्म विज्ञानी आज भी यह मानते हैं कि डायनासोर का एक समूह लुप्त होने से बच गया और वह आज भी जीवित है, उन्हें हम पक्षी कहते हैं।",आज कई जीवाश्म वैज्ञानिक मानते हैं कि डाइनोसॉर का एक समूह जीवित रहा और आज भी मौजूद है। हम उन्हें पक्षी कहते हैं।,0.8445940017700195,0.7855558395385742,0.8140058517456055,0.840006947517395,0.7846176028251648,0.8113681077957153
574,कई लोगों के बारे में नहीं सोचते... ... वे पंख हैं और उड़ सकते हैं.,उनके पंख और उड़ने की वजह से कई लोग उनको डायनासोर नहीं मानते.,कई लोग उनके बारे में यह नहीं सोचते कि वे डाइनोसोर हैं क्योंकि उनके पास पंख हैं और वे उड़ सकते हैं।,0.7139737010002136,0.7166833877563477,0.7153260111808777,0.8151291608810425,0.8070372939109802,0.8110631108283997
575,लेकिन पक्षियों के बारे में बहुत कुछ है जो अभी भी एक गनोसर की तरह दिखते हैं.,लेकिन उन पक्षियों के बारे में बहुत सी चीजें हैं जो अभी भी डायनासोर जैसे दिखते हैं।,लेकिन पक्षियों के बारे में कई चीजें हैं जो अभी भी डायनासोर की तरह लगती हैं।,0.8961559534072876,0.8696534037590027,0.8827058672904968,0.8939524292945862,0.8700171709060669,0.8818223476409912
577,आज इस्तेमाल किए जानेवाले लगभग सभी कंप्यूटर इस जानकारी के इस्तेमाल पर आधारित हैं जिसे बाइनरी संख्या के रूप में कोड लगाया जाता है ।,"आजकल उपयोग किए जाने वाले सभी कंप्यूटर, जानकारी के हेरफेर पर आधारित हैं इन्हें बाइनरी नंबर के रूप में कोड किया गया है.",आज उपयोग में लाई जाने वाली लगभग सभी कम्प्यूटर्स जानकारी के इस प्रकार के हेरफेर पर आधारित हैं जो बाइनरी अंकों के रूप में कोडित होती है।,0.895254909992218,0.8724619150161743,0.8837114572525024,0.8669615983963013,0.8410142660140991,0.853790819644928
578,"बाइनरी संख्या में केवल दो मूल्यों में से एक हो सकती है, यानी 0 या 1, तथा इन संख्या को बाइनरी अंकों - या बिट्स के रूप में वर्णित किया जाता है, ताकि कम्प्यूटर केॉनॉन का प्रयोग करें.","किसी बाइनरी संख्या में दो में से एक ही मान हो सकता है, यानी 0 या 1, और इन संख्याओं को ही बाइनरी अंक - या कंप्यूटर की शब्दावली में बिट कहा जाता है.","एक बाइनरी संख्या केवल दो में से एक मान रख सकती है, यानी 0 या 1, और इन संख्याओं को बाइनरी डिजिट्स - या बिट्स, कंप्यूटर की भाषा में कहा जाता है।",0.8145157098770142,0.8568934798240662,0.835167407989502,0.811091423034668,0.8530334830284119,0.8315339088439941
579,दूसरे कहते हैं कि यह बीमारी ठीक से पता नहीं चल सकती ।,"अंदरूनी विषाक्तता का तुरंत पता नहीं चलता है. इसके लक्षण सामान्य होते हैं जैसे कि उल्टी आना, इसलिए इसका तुरंत निदान नहीं किया जा सकता है.",आंतरिक विषाक्तता तुरंत स्पष्ट नहीं हो सकती। जैसे कि उल्टी करने जैसे लक्षण पर्याप्त सामान्य हैं कि तुरंत निदान नहीं किया जा सकता।,0.7368133068084717,0.6978116035461426,0.7167823314666748,0.7339057922363281,0.6987512707710266,0.715897262096405
580,"अंदरूनी बीमारियों का सबसे बढ़िया सबूत हो सकता है, नशीली दवाओं या ज़हरीली घरेलू रसायनों का एक खुला पात्र ।",इंटरनल पॉइज़निंग का सबसे अच्छा लक्षण दवाई या विषैले घरेलू रसायनों के खुले डिब्बे की मौजूदगी हो सकती है.,आंतरिक विषाक्तता का सबसे अच्छा संकेत एक खुले दवा या विषैले घरेलू रसायनों के कंटेनर की उपस्थिति हो सकती है।,0.792883038520813,0.759502649307251,0.7758339643478394,0.8067528605461121,0.7997599840164185,0.8032412528991699
581,उस विशिष्ट ज़हर के लिए विशिष्ट मदद निर्देशों के लिए लेबल जाँचें.,उस विशेष जहर के लिए विशेष प्राथमिक चिकित्सा निर्देशों के लिए लेबल को देखेंं।,उस विशेष विष के लिए विशेष प्राथमिक चिकित्सा निर्देशों के लिए लेबल की जांच करें।,0.8514871001243591,0.8550910949707031,0.8532852530479431,0.8668504953384399,0.8835592269897461,0.8751251101493835
582,इन कीड़ों के इस समूह के लिए एक औपचारिक अर्थ में इस शब्द का प्रयोग किया जाता है ।,कीटविज्ञानियों द्वारा बग शब्द का उपयोग कीटों के इस समूह के लिए एक औपचारिक तौर पर किया जाता है।,"शब्द ""बग"" का उपयोग कीट वैज्ञानिकों द्वारा इस समूह के कीड़ों के लिए एक औपचारिक अर्थ में किया जाता है।",0.8756653070449829,0.8247047662734985,0.8494213819503784,0.9024837613105774,0.8406520485877991,0.8704712390899658
583,"यह शब्द ब-विधकों के साथ प्राचीन ज्ञान से प्राप्त होता है, जो कि कीड़ों को मनुष्यों को बदलने के लिए बहुत अनुकूलित कर रहे हैं।",मानवों पर आश्रित सबसे ज़्यादा अनुकूलतम कीट खटमल के साथ पुरानी समानता से यह परिभाषा बनी है.,"यह शब्द प्राचीन परिचय से आता है बेड-बग्स के साथ, जो ऐसे कीड़े हैं जो मानवों पर परजीवी होने के लिए अत्यधिक अनुकूलित हैं।",0.7234412431716919,0.7282267808914185,0.7258261442184448,0.8362392783164978,0.8239946365356445,0.8300718069076538
584,"Wasassssss-विध और Bed-विधों के दोनों बेकार हैं, अपने होस्ट के घर या आवास में रहने के लिए अनुकूलित.","गुप्तघाती कीड़े और खटमल दोनों नीडवासी होते हैं, जो घोसले या होस्ट के घर में बिना किसी परेशानी के रह सकते हैं.","असासिन-बग और बेड-बग दोनों निकिडोलस हैं, जो अपने मेज़बान के घोंसले या आवास में रहने के लिए अनुकूलित हैं।",0.7430738210678101,0.73746657371521,0.74025958776474,0.8074826598167419,0.7807765603065491,0.7939050793647766
585,"अमरीका के संयुक्‍त राज्य में, अनेक तथाकथित रोग के लगभग ४,००,००० ज्ञात मामले हैं ।","पूरे संयुक्त राज्य अमेरिका में, मल्टीपल स्केलेरोसिस (MS) के लगभग 400,000 ज्ञात मामले हैं, जो युवा और मध्यम आयु वर्ग के वयस्कों में प्रमुख न्यूरोलॉजिकल बीमारी है.","संयुक्त राज्य अमेरिका में, मल्टीपल स्क्लेरोसिस (MS) के लगभग 400,000 ज्ञात मामले हैं, जिससे यह युवाओं और मध्यवर्गीय वयस्कों में प्रमुख न्यूरोलॉजिकल रोग बन गया है।",0.8355566263198853,0.734552264213562,0.7818056344985962,0.839815080165863,0.7335088849067688,0.7830705046653748
586,"यह एक ऐसी बीमारी है जो मध्य तंत्रिका तंत्र को प्रभावित करती है, जो मस्तिष्क से बनी होती है, नसों की हड्डी और नसों को प्रभावित करती है ।","MS, बीमारी केंद्रीय तंत्रिका तंत्र पर असर करती है, जिसमें दिमाग, स्पाइनल कॉर्ड और ऑप्टिक नर्व शामिल हैं.","MS एक बीमारी है जो केंद्रीय तंत्रिका तंत्र को प्रभावित करती है, जिसे मस्तिष्क, रीढ़ की हड्डी और नेत्रिका तंत्रिका से बना हुआ है।",0.7598395347595215,0.7532256245613098,0.7565181255340576,0.8709965348243713,0.8730807304382324,0.872037410736084
587,खोजकर्ताओं ने पाया है कि मादा दो गुना ज़्यादा है ।,शोध में पाया गया है कि महिलाओं में पुरुषों की तुलना में एमएस होने की संभावना दो गुना अधिक होती है।,शोध से पता चला है कि महिलाओं को पुरुषों की तुलना में मल्टीपल स्कleroसिस (MS) होने की संभावना दो गुना अधिक है।,0.8316048383712769,0.7654716372489929,0.797169029712677,0.8209881782531738,0.6979628205299377,0.7544933557510376
588,"एक पति - पत्नी शायद यह तय करें कि बच्चे की परवरिश करना उनकी सबसे अच्छी दिलचस्पी नहीं, या अपने बच्चे की दिलचस्पी में नहीं है ।",एक दंपत्ति फैसला ले सकता है कि यह उनके या उनके बच्चे के हित में बिलकुल नहीं है कि एक दूसरा बच्चा किया जाए |,एक जोड़ा यह तय कर सकता है कि उनके और उनके बच्चे के हित में एक बच्चे को बढ़ाना सबसे अच्छा नहीं है।,0.7227604389190674,0.7381731271743774,0.730385422706604,0.7503572106361389,0.8133753538131714,0.7805964350700378
589,ये पति - पत्नी शायद अपने बच्चे के लिए एक गोद लेने की योजना बनाएँ ।,ये जोड़े अपने बच्चे के लिए गोद लेने की योजना बनाने का विकल्प चुन सकते हैं.,ये जोड़े अपने बच्चे के लिए गोद लेने की योजना बनाने का विकल्प चुन सकते हैं।,0.8250900506973267,0.842350423336029,0.8336309194564819,0.8283959627151489,0.8466787338256836,0.8374375700950623
590,माँ - बाप अपने बच्चे को गोद में रखते वक्‍त उनके माँ - बाप को अपने अधिकार से दूर कर देते हैं ताकि कोई और जोड़ा बच्चा पैदा कर सके ।,"गोद लेने की प्रक्रिया में, जन्म देने वाले माता-पिता अपने अभिभावकीय अधिकार ख़त्म कर देते हैं ताकि कोई दूसरा जोड़ा बच्चे का अभिभावक बन सके.","ग्रहण में, जन्म माता-पिता अपनी parental अधिकारों को समाप्त करते हैं ताकि एक अन्य जोड़ा बच्चे की परवरिश कर सके।",0.7983660697937012,0.7589911222457886,0.7781808376312256,0.7963975667953491,0.8033542633056641,0.7998608350753784
591,"विज्ञान का मुख्य लक्ष्य है, यह पता लगाना कि दुनिया वैज्ञानिक तरीक़े से कैसे कार्य करती है ।",विज्ञान का मुख्य लक्ष्य वैज्ञानिक पद्धति के माध्यम से दुनिया के काम करने के तरीके का पता लगाना है। वास्तव में अधिकांश वैज्ञानिक अनुसंधानों इस विधि पर निर्धारित हैं |,"विज्ञान का मुख्य लक्ष्य वैज्ञानिक पद्धति के माध्यम से यह समझना है कि दुनिया कैसे काम करती है। वास्तव में, यह पद्धति अधिकांश वैज्ञानिक अनुसंधान का मार्गदर्शन करती है।",0.8047661781311035,0.7322663068771362,0.7668063640594482,0.8435955047607422,0.767888069152832,0.8039634227752686
592,"लेकिन, यह केवल प्रयोग नहीं है, और एक प्रयोग ऐसा परीक्षण है जो संभव रूप से एक या उससे अधिक प्रयोग किया जाता है, प्रश्‍न पूछने, और संकेत देने के लिए प्रयोग किया जाता है ।","हालाँकि यह अकेला नहीं है, प्रयोग करना, और प्रयोग एक ऐसा परीक्षण होता है जिसका इस्तेमाल करके एक या इससे ज़्यादा संभावित परिकल्पनाओं को ख़त्म करने, सवाल करने, और अवलोकन करने से भी वैज्ञानिक शोध को मार्गदर्शन मिलता है.","यह अकेला नहीं है, हालांकि, प्रयोग और एक प्रयोग एक परीक्षण है जिसका उपयोग एक या एक से अधिक संभावित परिकल्पनाओं को समाप्त करने के लिए किया जाता है, प्रश्न पूछना और अवलोकन करना भी वैज्ञानिक अनुसंधान का मार्गदर्शन करता है।",0.7844510078430176,0.743985116481781,0.7636823654174805,0.8354678153991699,0.7712833881378174,0.8020936846733093
593,स्वाभाविकवादी और तत्वज्ञानियों ने लैटिन भाषा में शास्त्रीय पाठों पर और विशेष रूप से बाइबल पर ध्यान केंद्रित किया ।,प्रकृतिवादियों और दार्शनिकों ने शास्त्रीय ग्रंथों पर और विशेष रूप से लैटिन में लिखे बाइबिल पर ध्यान दिया।,प्राकृतिक विज्ञानी और दार्शनिकों ने शास्त्रीय ग्रंथों और विशेष रूप से लैटिन में बाइबल पर ध्यान केंद्रित किया।,0.8653424978256226,0.8682947754859924,0.8668161034584045,0.8568367958068848,0.8807710409164429,0.8686391115188599
594,"माना जाता है कि विज्ञान के सभी विषयों पर अरस्तू का दृष्टिकोण है, जिसमें मनोविज्ञान भी शामिल है।",मनोविज्ञान सहित विज्ञान के सभी मामलों पर अरस्तू के विचारों को स्वीकार किया जाता है।,"अरस्तू के विज्ञान के सभी मामलों, जिसमें मनोविज्ञान भी शामिल है, पर विचारों को स्वीकार किया गया।",0.8249590396881104,0.8451967239379883,0.8349552750587463,0.8414567708969116,0.8385522365570068,0.8400020003318787
595,"जैसे यूनानी भाषा का ज्ञान अस्वीकार किया गया, पश्‍चिम ने स्वयं अपने आप को यूनानी तत्त्वज्ञान और वैज्ञानिक जड़ों से काट डाला ।","जैसे-जैसे ग्रीक का ज्ञान घटता गया, पश्चिम ने खुद को अपनी ग्रीक दार्शनिक और वैज्ञानिक जड़ों से कटा हुआ पाया.",随着希腊知识的衰退，西方发现自己与希腊的哲学和科学根源断绝了联系。,0.8339975476264954,0.8440474271774292,0.8389923572540283,0.7087604999542236,0.7289891839027405,0.7187325954437256
596,"अनेक लोगों ने जीव - विज्ञान और व्यवहार में ताल - मेल देखा है, अकसर अन्तहीन चक्रों और जैविक घड़ीों से उनके उत्पादन की उपस्थिति पर ज़ोर देते हैं ।","काफी लोगो में यह देखा गया है शारीरिक विज्ञान और व्यवहार में, अक्सर अंतर्जात चक्रों की उपस्थिति जैविक घड़ियों के माध्यम और उनके उत्पादन पर निर्भर करते हैं।",कई प्रेक्षित जैविक और व्यवहारिक लय अक्सर अंतर्जात चक्रों की उपस्थिति और जैविक घड़ियों के माध्यम से उनकी उत्पादन पर महत्वपूर्ण रूप से निर्भर करती हैं।,0.8182131052017212,0.8378770351409912,0.8279283046722412,0.7939338684082031,0.8064574599266052,0.8001465797424316
597,"इसके अलावा, ज़्यादातर जीवित प्राणियों के लिए, जिनमें जीवाणु, मौज - मस्ती, पौधों और जानवरों के बारे में भी जानकारी दी गयी है ।","ऐसी सामयिक लय जो सिर्फ़ बाहरी सामयिक संकेतों की प्रतिक्रियाएँ नहीं हैं, को बैक्टीरिया, कवक, पौधों और जानवरों सहित ज़्यादातर जीवित प्राणियों के लिए दर्ज किया गया है.","नियमित लयें, जो केवल बाहरी नियमित संकेतों के प्रति प्रतिक्रियाएँ नहीं हैं, अधिकांश जीवों के लिए दस्तावेजीकृत की गई हैं, जिसमें बैक्टीरिया, कवक, पौधे और जानवर शामिल हैं।",0.808916449546814,0.7614392042160034,0.7844601273536682,0.7768561840057373,0.7369112968444824,0.7563567161560059
598,जीवविज्ञानीय घड़ी स्वयं सहारा देनेवालों हैं जो बाहरी विरोध की कमी में भी मुक्त-दूरी की अवधि जारी रखेंगे.,जैविक घड़ियां आत्मनिर्भर ऑसिलेटर हैं जो बाहरी संकेतों के अभाव में भी मुक्त चलने वाले साइकिल को एक अवधि तक जारी रखेंगे।,जैविक घड़ियाँ आत्म-निरंतर ऑसिलेटर हैं जो बाहरी संकेतों की अनुपस्थिति में भी स्वतंत्र रूप से चक्र चलाना जारी रखेंगी।,0.8012585043907166,0.7708957195281982,0.7857838869094849,0.7891177535057068,0.7559521198272705,0.7721790075302124
599,डी. एन. ए.,हर्शे और चेस के परीक्षण का एक प्रमुख सुझाव था कि DNA एक जेनेटिक मटेरियल था.,हर्शी और चेज़ का प्रयोग यह सुझाव देने वाले प्रमुख अनुसंधानों में से एक था कि डीएनए एक आनुवंशिक सामग्री है।,0.6086984276771545,0.5641674399375916,0.5855875611305237,0.651249885559082,0.5243155360221863,0.580929696559906
600,डी. एन. ए.,हर्शे और चेज़ ने अपने डीएनए को एक जीवाणु में डालने के लिए फेज या वायरस का इस्तेमाल किया.,"हर्शी और चेस ने अपने DNA को एक बैक्टीरिया में implant करने के लिए फेज़, या वायरस, का उपयोग किया।",0.6735361814498901,0.5738332271575928,0.619700014591217,0.6294918060302734,0.5524848103523254,0.5884798169136047
601,"उन्होंने दो परीक्षण किए जो दोनों ने एक रेडियोस्फीति ब्लॉफोसस के साथ, या रेडियो जल - रसायन के प्रोटीन से चिन्हित किए ।",उन्होंने डीएनए को रेडियोएक्टिव फॉस्फोरस के साथ विभोजी में करने या विभोजी के प्रोटीन को रेडियोधर्मी सल्फर के साथ चिह्नित करते हुए दो प्रयोग किए।,"वे दो प्रयोग किए, जिसमें या तो फेज़ में डीएनए को रेडियोधर्मी फास्फोरस के साथ चिह्नित किया गया या फेज़ के प्रोटीन को रेडियोधर्मी सल्फर के साथ चिह्नित किया गया।",0.8088449239730835,0.778516411781311,0.7933909296989441,0.790809154510498,0.7607257962226868,0.7754758596420288
602,"उत्परिवर्तन की तरह उत्परिवर्तन के आधार पर अलग अलग - अलग प्रभाव हो सकते हैं, आनुवंशिक सामग्री के एक टुकड़ा प्रभाव का मतलब है और क्या कोशिकाओं को प्रभावित करता है-येर- रेखा कोशिकाओं हैं.","म्यूटेशन की किस्मों, प्रभावित जेनेटिक मटेरियल के टुकड़े का महत्व और इस बात पर कि क्या प्रभावित सेल्स जर्म-लाइन सेल्स हैं, इसके आधार पर म्यूटेशन का कई तरह से अलग-अलग प्रभाव होता है.","म्यूटेशन्स के विभिन्न प्रकार के प्रभाव हो सकते हैं, जो म्यूटेशन के प्रकार, प्रभावित आनुवंशिक सामग्री के टुकड़े का महत्व और यह कि प्रभावित कोशिकाएँ जनन रेखा की कोशिकाएँ हैं या नहीं, पर निर्भर करते हैं।",0.7230043411254883,0.7363930344581604,0.7296373248100281,0.7817870378494263,0.7915937900543213,0.786659836769104
603,"यह भी हो सकता है कि बच्चे पैदा करने के लिए ही उत्परिवर्तन की ज़रूरत पड़े, जबकि उत्परिवर्तन से किसी दूसरे तरीके से शरीर की मौत या कैंसर हो सकता है.",केवल जर्म-लाइन कोशिकाओं में वृद्धि बच्चों तक पहुँच सकती है जबकि अन्य कहीं होने वाली वृद्धि से कोशिकाएँ नष्ट हो सकती हैं या कैंसर हो सकता है.,"केवल जनन-रेखा कोशिकाओं में उत्परिवर्तन बच्चों को पास किया जा सकता है, जबकि अन्य स्थानों पर उत्परिवर्तन कोशिका-मृत्यु या कैंसर का कारण बन सकते हैं।",0.7107988595962524,0.7466220855712891,0.7282701730728149,0.7911136746406555,0.7948489189147949,0.7929769158363342
604,"प्रकृति पर आधारित इमारतें लोगों को स्वाभाविक क्षेत्रों का दौरा करने के उद्देश्‍य से स्वाभाविक क्षेत्रों में दिलचस्पी जगाती हैं, यहाँ तक कि पौधे और पशु जीव - पक्षियों का भी आनंद लेने के उद्देश्‍य के बारे में भी ।","प्रकृति आधारित पर्यटन, प्राकृतिक दृश्यों को देखने में रूचि रखने वाले लोगों को आकर्षित करने के उद्देश्य से आकर्षित करता है, जिसमें पौधे और पशु वन्यजीव शामिल हैं।","प्राकृतिक पर्यटन उन लोगों को आकर्षित करता है जो प्राकृतिक क्षेत्रों का दौरा करना पसंद करते हैं ताकि वे दृश्यों का आनंद ले सकें, जिसमें पौधे और जंगली जानवर शामिल हैं।",0.7570961713790894,0.777704119682312,0.7672617435455322,0.7125792503356934,0.7398445010185242,0.7259559035301208
605,"इनमें शिकार, मछली, फोटोग्राफी, पक्षी देख - रेख और पर्यावरण के बारे में जानकारी का अध्ययन करने की मिसालें शामिल हैं ।","ऑन साइट गतिविधियों के उदाहरणों में शामिल है शिकार, मछली पकड़ना, फोटोग्राफी, बर्ड वॉचिंग और पार्कों का दौरा करना और पारिस्थितिकी तंत्र के बारे में जानकारी का अध्ययन करना।",现场活动的例子包括狩猎、钓鱼、摄影、鸟类观察、参观公园和研究生态系统的信息。,0.8317124843597412,0.7873319387435913,0.8089139461517334,0.7038013935089111,0.7333585023880005,0.7182760238647461
606,"एक उदाहरण है, फोटो - ड्रामािंग, और जन्म - स्थानी लोगों के बारे में सीखना ।","बॉर्नियो में जाना, फोटोग्राफी करना, और औरैंगउटान के बारे में जानना एक उदाहरण है.","एक उदाहरण बोरनेओ में उरंगुटानों का दौरा करना, उनकी तस्वीरें लेना और उनके बारे में सीखना है।",0.8007988929748535,0.7776443958282471,0.7890517711639404,0.7939398288726807,0.7653701305389404,0.7793932557106018
607,"हर सुबह, लोग कारों में छोटे - छोटे शहरों को अपना काम करने के लिए छोड़ देते हैं और दूसरे हैं जिनकी मंज़िल उनके पास है ।",काम पर जाने के लिए अपनी गाड़ियों से छोटे शहरो को छोड़ देते हैं और दूसरों द्वारा पारित किया गया काम की स्थान है जो उन्होंने अभी छोड़ी है।,"हर सुबह, लोग छोटे ग्रामीण शहरों को कारों में अपने काम पर जाने के लिए छोड़ते हैं और उन्हें अन्य लोग तेजी से पास करते हैं जिनका काम करने का स्थान वही है जहाँ से वे अभी-अभी निकले हैं।",0.7564499974250793,0.7667326927185059,0.7615566253662109,0.8695369958877563,0.8144055604934692,0.8410688042640686
608,"इस गतिशील परिवहन में हर किसी के साथ जुड़ा हुआ है, और समर्थन, निजी कारों पर आधारित एक परिवहन प्रणाली।","इस गतिशील परिवहन शटल में हर कोई किसी न किसी तरह से जुड़ा हुआ है, और निजी कारों पर आधारित परिवहन प्रणाली का समर्थन करता है.","इस गतिशील परिवहन शटल में, हर कोई किसी न किसी तरह से एक परिवहन प्रणाली से जुड़ा हुआ है और इसका समर्थन कर रहा है, जो निजी कारों पर आधारित है।",0.9086205959320068,0.8821954131126404,0.8952130079269409,0.8891729116439819,0.8450727462768555,0.8665621280670166
609,"विज्ञान अब सूचित करता है कि इस विशाल कार्बन उद्योग ने अपने एक स्थिर क्षेत्र से बायोमिमेटिक्स को निकाल दिया है, जिसने पिछले दो करोड़ सालों से मानव विकास का समर्थन किया है ।",विज्ञान अब यह संकेत देता है कि इस विशाल कार्बन अर्थव्यवस्था ने जीवमंडल को उसकी स्थिर स्थितियों में से एक से हटा दिया है जिसने पिछले बीस लाख सालों में मानव विकास में सहायता की है.,"विज्ञान अब संकेत देता है कि यह विशाल कार्बन अर्थव्यवस्था जैवमंडल को उसकी एक स्थिर स्थिति से हटा चुकी है, जिसने पिछले दो मिलियन वर्षों में मानव विकास का समर्थन किया है।",0.8519794940948486,0.8602646589279175,0.8561020493507385,0.8730511665344238,0.8767858743667603,0.8749145269393921
610,लगभग सभी लोग परिवहन व्यवस्थाओं के बारे में शिकायत करते हैं ।,हर कोई समाज से जुड़ा होता है और ट्रांसपोर्ट सिस्टम का उपयोग करता है. लगभग सभी लोग ट्रांसपोर्ट सिस्टम के बारे में शिकायत करते हैं.,हर कोई समाज में भाग लेता है और परिवहन प्रणालियों का उपयोग करता है। लगभग सभी लोग परिवहन प्रणालियों की शिकायत करते हैं।,0.8820821046829224,0.7736106514930725,0.8242931365966797,0.8954613208770752,0.8229424357414246,0.8576716780662537
