id,translated_france,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
420,"Les sports d'hiver sont les plus populaires dans les régions du Nord, les Italiens participant à des jeux internationaux et à des épreuves olympiques.","Les sports d'hiver sont les plus populaires dans les régions du Nord, les Italiens participant à des jeux internationaux et à des événements olympiques.","Les sports d'hiver sont les plus populaires dans les régions du Nord, avec des Italiens participant à des compétitions internationales et à des événements olympiques.",0.9935550093650818,0.9935550093650818,0.9935550093650818,0.9673181772232056,0.9629024267196655,0.9651052355766296
421,"Les Japons détiennent près de 7 000 îles (la plus grande étant Honshu), ce qui fait du Japon la 7ème plus grande île au monde !","Le Japon compte près de 7 000 îles (la plus grande étant Honshu), ce qui en fait la 7e plus grande île au monde !","Le Japon compte près de 7 000 îles (la plus grande étant Honshu), ce qui fait du Japon la 7e plus grande île du monde !",0.9316589832305908,0.9546072483062744,0.9429935216903687,0.9568127393722534,0.9753984808921814,0.9660162329673767
422,"En raison du cluster/groupe d'îles que le Japon a, le Japon est souvent désigné, sur une position géographique, comme un ""archipelago""","En raison du groupe d'îles qui le composent, le Japon est souvent désigné, d'un point de vue géographique, comme un « archipel ».","En raison de l'ensemble/groupe d'îles que possède le Japon, on se réfère souvent, d'un point de vue géographique, à celui-ci comme un « archipel ».",0.8932531476020813,0.8745520114898682,0.8838037252426147,0.8740281462669373,0.8258360028266907,0.8492489457130432
423,"Taiwan commence à remonter au 15ème siècle où les marins européens passant par enregistrer le nom de l'île comme Ilha Formosa, ou belle île.","Les premières informations concernant Taïwan remontent au XVe siècle, tandis que des navigateurs européens passant par là en firent mention sous le nom d’Ilha Formosa, ou « belle île ».","Taiwan a commencé à être mentionné au 15ème siècle lorsque des marins européens de passage ont enregistré le nom de l'île sous le nom d'Ilha Formosa, ou île magnifique.",0.8315845131874084,0.7943516969680786,0.8125417828559875,0.9078434705734253,0.8821616172790527,0.8948183059692383
424,"En 1624, la Dutch East India Company établit une base dans le sud-ouest de Taiwan, initiant une transformation des pratiques de production céréalière autochtone et employant des travailleurs chinois pour travailler sur ses plantations de riz et de sucre.","En 1624, la Dutch East India Company établit une base dans le sud-ouest de Taïwan, introduisant une transformation des pratiques autochtones de production de céréales et employant des ouvriers chinois pour travailler dans ses plantations de riz et de sucre.","En 1624, la Compagnie néerlandaise des Indes orientales établit une base dans le sud-ouest de Taïwan, initiant une transformation des pratiques de production de grains des aborigènes et employant des travailleurs chinois pour travailler sur ses plantations de riz et de sucre.",0.9631099700927734,0.9526348114013672,0.9578437805175781,0.9334861040115356,0.915329098701477,0.9243184328079224
425,"En 1683, les forces de la dynastie Qing (1644-1912) prennent le contrôle des zones côtières occidentales et septentrionales de Taiwan et déclarent Taiwan province de l'Empire Qing en 1885.","En 1683, les forces de la dynastie Qing (1644-1912) prennent le contrôle des zones côtières occidentale et septentrionale de Taïwan et la déclarent province de l'Empire Qing en 1885.","En 1683, les forces de la dynastie Qing (1644-1912) prennent le contrôle des zones côtières occidentales et nord de Taïwan et déclarent Taïwan comme une province de l'Empire Qing en 1885.",0.9655451774597168,0.9530141949653625,0.9592387676239014,0.9693447351455688,0.9422842264175415,0.9556229710578918
426,"En 1895, après la défaite de la Première Guerre sino-japonaise (1894-1895), le gouvernement Qing signe le Traité de Shimonoseki, par lequel il cède la souveraineté sur Taiwan au Japon, qui gouverne l'île jusqu'en 1945.","En 1895, après sa défaite lors de la première guerre sino-japonaise (1894–1895), le gouvernement Qing signe le traité de Shimonoseki, par lequel il cède la souveraineté de Taïwan au Japon, qui dirige alors l'île jusqu'en 1945.","En 1895, après sa défaite dans la Première Guerre sino-japonaise (1894-1895), le gouvernement Qing signe le traité de Shimonoseki, par lequel il cède la souveraineté sur Taïwan à Japon, qui gouverne l'île jusqu'en 1945.",0.9520974159240723,0.9431101083755493,0.947582483291626,0.9822450280189514,0.9729421138763428,0.9775714874267578
427,"Machu Picchu se compose de trois structures principales, à savoir Intihuatana, le Temple du Soleil, et la Salle des Trois Fenêtres.","Le Machu Picchu est composé de trois structures principales, à savoir l'Intihuatana, le temple du soleil et la salle des trois fenêtres.","Machu Picchu se compose de trois structures principales, à savoir l'Intihuatana, le Temple du Soleil et la Chambre des Trois Fenêtres.",0.9224381446838379,0.9349842071533203,0.9286687970161438,0.9803252220153809,0.9760118126869202,0.9781637787818909
428,La plupart des bâtiments situés sur les bords du complexe ont été reconstruits afin de donner aux touristes une meilleure idée de la façon dont ils sont apparus à l'origine.,La plupart des bâtiments limitrophes du complexe ont été reconstruits afin d'offrir aux touristes un meilleur aperçu de leur aspect originel.,La plupart des bâtiments situés aux abords du complexe ont été reconstruits afin de donner aux touristes une meilleure idée de leur apparence originale.,0.869697093963623,0.901098370552063,0.8851193189620972,0.898354172706604,0.9478952884674072,0.9224600791931152
429,"En 1976, trente pour cent du Machu Picchu avait été restauré et la restauration se poursuit jusqu'à aujourd'hui.","En 1976, trente pour cent du Machu Picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui.","En 1976, trente pour cent de Machu Picchu avaient été restaurés et la restauration se poursuit jusqu'à aujourd'hui.",0.9931681156158447,0.9931681156158447,0.9931681156158447,0.9837203025817871,0.9790297746658325,0.9813694357872009
430,"Par exemple, le format de photographie d'image le plus courant dans le monde est 35mm, qui était la taille dominante du film à la fin de l'ère du film analogique.","Par exemple, le format de photographie le plus courant au monde est le 35 mm ; c'était le format de pellicule le plus répandu à la fin de l'ère des films analogiques.","Par exemple, le format de photographie d'image fixe le plus courant dans le monde est le 35 mm, qui était la taille de film dominante à la fin de l'ère du film analogique.",0.9109749794006348,0.8933167457580566,0.9020594358444214,0.9755674600601196,0.9688771963119507,0.9722108244895935
431,"Il est encore produit aujourd'hui, mais surtout son rapport d'aspect a été hérité par les formats de capteur d'image de caméra numérique.","C'est encore fabriqué aujourd'hui, mais ce qui importe est que son format d'image est hérité du format du capteur photographique des caméras numériques.","Il est toujours produit aujourd'hui, mais plus important encore, son rapport d'aspect a été hérité par les formats de capteur d'image des caméras numériques.",0.87179034948349,0.8344013690948486,0.8526861667633057,0.9592267870903015,0.9289904236793518,0.9438665509223938
432,"Le format 35mm est en fait, quelque peu confus, 36mm de largeur par 24mm de hauteur.","Le format 35 mm est en fait, et c’est assez déconcertant, de 36 mm de largeur par 24 mm de hauteur.","Le format 35 mm est en réalité, quelque peu de façon confuse, de 36 mm de large sur 24 mm de haut.",0.9127137064933777,0.8642054796218872,0.887797474861145,0.917587399482727,0.8913750648498535,0.9042913317680359
433,Le rapport d'aspect de ce format (divisant par douze pour obtenir le rapport le plus simple du nombre entier) est donc dit être 3:2.,On dit donc que le rapport d'aspect de ce format (en divisant par douze pour obtenir le plus simple des rapports de nombres entiers) est de 3:2.,Le rapport d'aspect de ce format (en divisant par douze pour obtenir le rapport entier le plus simple) est donc dit être de 3:2.,0.9253519773483276,0.9023168087005615,0.9136892557144165,0.9679875373840332,0.9664100408554077,0.9671981334686279
434,"De nombreux formats courants (famille de formats APS, par exemple) sont égaux ou proches de ce rapport d'aspect.","De nombreux formats courants (famille de formats APS, par exemple) sont égaux à ce rapport d’aspect ou s’en approchent de près.","De nombreux formats courants (famille de formats APS, par exemple) sont égaux ou approchent de près ce rapport d'aspect.",0.924328088760376,0.8699319362640381,0.896305501461029,0.9668318629264832,0.9540354013442993,0.9603910446166992
435,"La règle des tiers, souvent ridiculisée, qui a beaucoup d'abus, est une simple ligne directrice qui crée du dynamisme tout en gardant une mesure de l'ordre dans une image.","La règle des tiers, fort maltraitée et souvent tournée en ridicule, est une simple directive suscitant le dynamisme tout en offrant une protection à l’image.","La règle des tiers, souvent mal comprise et souvent moquée, est un simple principe qui crée du dynamisme tout en maintenant une certaine mesure d'ordre dans une image.",0.8466152548789978,0.8611879348754883,0.8538393974304199,0.8610500693321228,0.9071388244628906,0.8834937214851379
436,Il indique que l'endroit le plus efficace pour le sujet principal est à l'intersection de lignes qui divisent l'image en tiers verticalement et horizontalement (voir exemple).,Il indique que l'endroit le plus efficace pour le sujet principal se trouve à l'intersection des lignes divisant l'image en tiers verticalement et horizontalement (voir exemple).,Il indique que l'endroit le plus efficace pour le sujet principal se situe à l'intersection des lignes divisant l'image en tiers verticalement et horizontalement (voir exemple).,0.9735639095306396,0.9764466881752014,0.975003182888031,0.9705890417098999,0.9731420278549194,0.971863865852356
437,"Au cours de cette période de l'histoire européenne, l'Église catholique, devenue riche et puissante, a fait l'objet d'un examen attentif.","Pendant cette période de l'histoire européenne, l'Église catholique, qui était devenue riche et puissante, a été remise en question.","Pendant cette période de l'histoire européenne, l'Église catholique, qui était devenue riche et puissante, a été mise sous surveillance.",0.8830630779266357,0.9245672821998596,0.9033387303352356,0.8754452466964722,0.9180300235748291,0.8962320685386658
438,"Pendant plus de mille ans, la religion chrétienne avait lié les États européens en dépit des différences de langue et de coutumes.","Pendant plus d'un millier d'années, la religion chrétienne a lié les États européens entre eux malgré les différences de langue et de coutumes.","Pendant plus de mille ans, la religion chrétienne avait lié les États européens malgré les différences de langue et de coutumes.",0.9423714876174927,0.9170210361480713,0.9295234680175781,0.9698185920715332,0.9841826558113098,0.9769478440284729
439,Son pouvoir tout-pervade a affecté tout le monde du roi au communier.,"Son pouvoir omniprésent touchait tout le monde, du roi au roturier.","Son pouvoir omniprésent affectait tout le monde, du roi au simple citoyen.",0.8111748099327087,0.7890049815177917,0.7999362945556641,0.8138242959976196,0.7828616499900818,0.7980428338050842
440,L'un des principaux principes chrétiens est que la richesse doit être utilisée pour soulager la souffrance et la pauvreté et que les fonds monétaires de l'Église sont là spécifiquement pour cette raison.,L'un des principaux principes chrétiens est que la richesse doit être utilisée pour soulager la souffrance et la pauvreté et que les fonds monétaires de l'église sont là spécifiquement pour cette raison.,"L'un des principes fondamentaux du christianisme est que la richesse doit être utilisée pour soulager la souffrance et la pauvreté, et que les fonds monétaires de l'Église sont là spécifiquement pour cette raison.",0.994861364364624,0.994861364364624,0.994861364364624,0.9835070967674255,0.9642256498336792,0.9737709760665894
441,L'autorité centrale de l'église était à Rome depuis plus de mille ans et cette concentration de pouvoir et d'argent a conduit beaucoup à se demander si ce principe était satisfait.,L'autorité centrale de l'église était à Rome depuis plus de 1000 ans et cette concentration de pouvoir et d'argent a conduit beaucoup de gens à se demander si cette doctrine était respectée.,"L'autorité centrale de l'Église était à Rome depuis plus de mille ans, et cette concentration de pouvoir et d'argent a conduit beaucoup de gens à se demander si ce principe était respecté.",0.9596718549728394,0.9577434659004211,0.9587066769599915,0.9660148024559021,0.9594550728797913,0.9627237915992737
442,"Peu après le déclenchement des hostilités, la Grande-Bretagne a lancé un blocus naval de l'Allemagne.","Peu après le début des hostilités, la Grande-Bretagne a mis en place un blocus naval contre l’Allemagne.","Peu après le déclenchement des hostilités, la Grande-Bretagne a initié un blocus naval de l'Allemagne.",0.9421564936637878,0.9388405084609985,0.9404956102371216,0.993635356426239,0.9886481165885925,0.9911354780197144
443,"Cette stratégie s'est révélée efficace et a coupé les fournitures militaires et civiles vitales, bien que ce blocus ait violé le droit international généralement accepté codifié par plusieurs accords internationaux des deux derniers siècles.","Cette stratégie s'est avérée efficace, coupant les approvisionnements militaires et civils vitaux, bien que ce blocus ait violé le droit international généralement accepté et codifié par plusieurs accords internationaux des deux derniers siècles.","La stratégie s'est avérée efficace, coupant les fournitures militaires et civiles vitales, bien que ce blocus viole le droit international généralement accepté, codifié par plusieurs accords internationaux des deux derniers siècles.",0.9351155161857605,0.9334472417831421,0.9342806339263916,0.9343806505203247,0.9473196864128113,0.9408056735992432
444,"La Grande-Bretagne a exploité les eaux internationales pour empêcher tout navire d'entrer dans des sections entières de l'océan, ce qui a mis en danger même des navires neutres.","La Grande-Bretagne mina les eaux internationales afin d'empêcher les navires de s'aventurer dans des zones maritimes entières, représentant ainsi une menace même pour les navires neutres.","La Grande-Bretagne a miné des eaux internationales pour empêcher tout navire d'entrer dans de vastes sections d'océan, ce qui mettait en danger même les navires neutres.",0.8501426577568054,0.8706830143928528,0.8602902293205261,0.9374443292617798,0.9424499273300171,0.9399404525756836
445,"Étant donné qu'il n'y a eu qu'une réponse limitée à cette tactique, l'Allemagne s'attendait à une réponse similaire à sa guerre sous-marine sans restriction.","Comme cette tactique n'a suscité qu'une timide réaction, l'Allemagne s'attendait à une réaction semblable face à sa guerre sous-marine sans limites.","Comme il y avait une réponse limitée à cette tactique, l'Allemagne s'attendait à une réponse similaire à sa guerre sous-marine sans restrictions.",0.8655174970626831,0.887671947479248,0.8764547109603882,0.8971787691116333,0.9573768973350525,0.9263008236885071
446,"Dans les années 1920, les attitudes dominantes de la plupart des citoyens et des nations étaient celles du pacifisme et de l'isolement.","Pendant les années 20, la plupart des citoyens et des nations montraient un penchant pour le pacifisme et l’isolement.","Au cours des années 1920, l'attitude prédominante de la plupart des citoyens et des nations était celle du pacifisme et de l'isolationnisme.",0.8681434392929077,0.8824844360351562,0.8752551674842834,0.9488007426261902,0.9385706186294556,0.9436579942703247
447,"Après avoir vu les horreurs et les atrocités de la guerre pendant la Première Guerre mondiale, les nations ont souhaité éviter une telle situation à l'avenir.","Après avoir vu les horreurs et les atrocités de la guerre pendant la Première Guerre mondiale, les nations ont souhaité éviter qu’une telle situation ne se reproduise à l’avenir.","Après avoir vu les horreurs et les atrocités de la guerre pendant la Première Guerre mondiale, les nations souhaitaient éviter une telle situation à l'avenir.",0.9742462038993835,0.90946364402771,0.9407409429550171,0.9852535724639893,0.9867535829544067,0.9860029816627502
448,"En 1884, Tesla s'installe aux États-Unis pour accepter un emploi chez Edison Company à New York.","En 1884, Tesla s'est installé aux États-Unis d'Amérique pour accepter un emploi à la Edison Company à New York.","En 1884, Tesla a déménagé aux États-Unis d'Amérique pour accepter un poste à la société Edison à New York.",0.9668437242507935,0.9387838244438171,0.9526072144508362,0.9363573789596558,0.9138824343681335,0.9249834418296814
449,"Il est arrivé aux États-Unis avec 4 cents à son nom, un livre de poésie, et une lettre de recommandation de Charles Batchelor (son manager dans son travail précédent) à Thomas Edison.","Il est arrivé aux États-Unis avec quatre cents à son nom, un livre de poésie et une lettre de recommandation de Charles Batchelor (son directeur dans son précédent emploi) à l'attention de Thomas Edison.","Il est arrivé aux États-Unis avec 4 cents à son nom, un livre de poésie et une lettre de recommandation de Charles Batchelor (son manager dans son emploi précédent) à Thomas Edison.",0.960300624370575,0.9440361261367798,0.9520989060401917,0.9858373403549194,0.9912074208259583,0.9885150194168091
450,La Chine antique avait une façon unique de montrer des périodes différentes; chaque étape de la Chine ou chaque famille qui était au pouvoir était une dynastie distinctive.,La Chine ancienne avait une façon unique de montrer les différentes époques ; chaque étape de la Chine ou chaque famille qui était au pouvoir était une dynastie distincte.,La Chine ancienne avait une manière unique de montrer les différentes périodes ; chaque étape de la Chine ou chaque famille au pouvoir était une dynastie distincte.,0.9758667945861816,0.9666026830673218,0.97121262550354,0.9556041955947876,0.9633592367172241,0.9594660401344299
451,Entre chaque dynastie était également un âge instable de provinces divisées. Le plus connu de ces périodes était l'époque des Trois Royaumes qui a eu lieu pendant 60 ans entre la dynastie Han et la dynastie Jin.,"Entre chaque dynastie, il y a également eu un âge instable de provinces divisées. La plus connue de ces périodes est l’époque des Trois Royaumes qui s’est déroulée pendant 60 ans entre la dynastie Han et la dynastie Jin.","Aussi, entre chaque dynastie, il y avait une époque instable de provinces divisées. La mieux connue de ces périodes est l'époque des Trois Royaumes, qui a duré 60 ans entre la dynastie Han et la dynastie Jin.",0.9570726156234741,0.9186022877693176,0.9374428987503052,0.9476860761642456,0.9215179085731506,0.934418797492981
452,"Au cours de ces périodes, de nombreuses nobles se battaient pour le trône.","Durant ces périodes, des luttes féroces ont eu lieu entre de nombreux membres de la noblesse qui se battaient pour le trône.","Pendant ces périodes, de violentes guerres ont eu lieu entre de nombreux nobles se battant pour le trône.",0.9305534362792969,0.8457858562469482,0.8861470818519592,0.9104211926460266,0.8670026063919067,0.8881815671920776
453,Les Trois Royaumes ont été l'une des époques les plus sanglantes de l'histoire de la Chine antique.Des milliers de personnes sont mortes en combattant pour s'asseoir dans le siège le plus haut du grand palais de Xi.,Les Trois Royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'Antiquité Chinoise. Des milliers de personnes sont mort au combat pour s'asseoir sur le trône du grand palais de XI'an.,"Les Trois Royaumes furent l'une des périodes les plus sanglantes de l'histoire de la Chine ancienne, des milliers de personnes sont mortes en se battant pour occuper le siège le plus élevé dans le grand palais de Xi'an.",0.9208850860595703,0.9181228876113892,0.9195019006729126,0.9269775152206421,0.9320119023323059,0.9294878244400024
454,"Il y a beaucoup d'effets sociaux et politiques tels que l'utilisation du système métrique, le passage de l'absolutisme au républicainisme, le nationalisme et la croyance que le pays appartient au peuple ne pas à un seul dirigeant.","Il y a de nombreuses répercussions sociales et politiques telles que l'utilisation du système métrique, le passage de l'absolutisme au républicanisme, le nationalisme et la conviction que le pays appartient au peuple et non à un seul dirigeant.","Il y a beaucoup d'effets sociaux et politiques tels que l'utilisation du système métrique, un passage de l'absolutisme au républicanisme, le nationalisme et la croyance que le pays appartient au peuple et non à un seul souverain.",0.9427728652954102,0.9250004291534424,0.93380206823349,0.9647331237792969,0.9583420157432556,0.9615269303321838
455,Aussi après la Révolution les professions étaient ouvertes à tous les candidats masculins permettant les plus ambitieux et les plus réussis à réussir.,"Aussi, après la Révolution, les métiers furent ouverts à tous les candidats masculins, permettant aux plus ambitieux et aux plus talentueux de réussir.","Aussi, après la Révolution, les emplois étaient ouverts à tous les candidats masculins, permettant aux plus ambitieux et aux plus réussis de réussir.",0.9218762516975403,0.9085478186607361,0.915163516998291,0.9346531629562378,0.9216319918632507,0.9280969500541687
456,"Il en va de même pour l'armée parce qu'au lieu des classements de l'armée étant basés sur la classe, ils étaient maintenant basés sur cailaber.","Il en va de même pour l'armée, car le classement des armées n'est plus basé sur la classe, mais sur le calibre.","La même chose s'applique à l'armée, car au lieu que les grades militaires soient basés sur la classe, ils étaient désormais basés sur le calibre.",0.8155092000961304,0.851064920425415,0.8329077959060669,0.8366116285324097,0.8542354702949524,0.8453316688537598
457,La Révolution française a également inspiré beaucoup d'autres classes ouvrières réprimées de l'autre pays à commencer leurs propres révolutions.,La Révolution française a également inspiré de nombreuses autres classes ouvrières réprimées d’autres pays à entamer leur propre révolution.,La Révolution française a également inspiré de nombreux autres membres de la classe ouvrière réprimée dans d'autres pays à commencer leurs propres révolutions.,0.9300568103790283,0.9423845410346985,0.9361801147460938,0.9408617615699768,0.9279025197029114,0.9343371987342834
458,"Muhammad s'intéressait profondément à des choses au-delà de cette vie banale. Il fréquentait une grotte qui devint connue sous le nom de ""Hira"" sur la montagne de ""Noor"" (lumière) pour la contemplation.",Muhammad s’intéressait profondément à des questions qui dépassaient le cadre de cette vie mondaine. Il avait l’habitude de fréquenter une grotte qui est devenue célèbre sous le nom de « Hira' » sur la montagne de « Noor » (lumière) pour la contemplation.,"Muhammad était profondément intéressé par des questions au-delà de cette vie mondaine. Il avait l'habitude de fréquenter une grotte qui est devenue connue sous le nom de ""Hira‘"" sur la Montagne de ""Noor"" (lumière) pour la contemplation.",0.917975664138794,0.8779321908950806,0.8975074887275696,0.9342949390411377,0.9129685163497925,0.9235086441040039
459,"Il se caverne lui-même, qui a survécu aux temps, donne une image très vivante des penchants spirituels de Muhammad.","La grotte elle-même, qui a survécu à l’époque, donne une image très vivante des penchants spirituels de Muhammad.","La grotte elle-même, qui a survécu aux âges, donne une image très vive des inclinations spirituelles de Muhammad.",0.8919470310211182,0.8890719413757324,0.890507161617279,0.8720584511756897,0.8841577768325806,0.8780664205551147
460,"Au sommet de l'une des montagnes au nord de la Mecque, la grotte est complètement isolée du reste du monde.","Située au sommet d'une des montagnes au nord de La Mecque, la grotte est totalement isolée du reste du monde.","Reposant au sommet d'une des montagnes au nord de La Mecque, la grotte est complètement isolée du reste du monde.",0.9511423707008362,0.942744255065918,0.9469246864318848,0.9594307541847229,0.9457286596298218,0.9525303840637207
461,"En fait, il n'est pas facile de trouver du tout même si on savait qu'il existait. Une fois à l'intérieur de la grotte, c'est un isolement total.","En réalité, ce n'est pas facile du tout à trouver, même si on sait que ça existe. Quand on est entré dans la grotte, on est complètement isolé.","En fait, ce n'est pas facile à trouver même si l'on savait qu'il existait. Une fois à l'intérieur de la grotte, c'est une totale isolation.",0.8441668748855591,0.8509335517883301,0.8475366830825806,0.9427974224090576,0.9522039294242859,0.9474772810935974
462,Rien d'autre ne peut être vu que le ciel clair et beau au-dessus et les nombreuses montagnes environnantes. Très peu de ce monde peut être vu ou entendu de l'intérieur de la grotte.,"Au-dessus, on ne peut rien contempler d'autre que le ciel clair et magnifique et les nombreuses montagnes environnantes. Depuis l'intérieur de la grotte, on ne peut voir ou entendre que très peu de choses de cet univers.",Rien d'autre que le ciel clair et magnifique au-dessus et les nombreuses montagnes environnantes ne peut être vu. Très peu de ce monde peut être vu ou entendu depuis l'intérieur de la grotte.,0.8605685830116272,0.8319306969642639,0.8460074067115784,0.9544634819030762,0.9426519870758057,0.9485210180282593
463,La Grande Pyramide de Giza est la seule des sept merveilles qui se tiennent encore aujourd'hui.,La Grande Pyramide de Gizeh est la seule des sept merveilles qui existe encore aujourd’hui.,La Grande Pyramide de Gizeh est la seule des sept merveilles qui est encore debout aujourd'hui.,0.9482170343399048,0.9568939208984375,0.9525356888771057,0.9461917877197266,0.9403551816940308,0.9432644248008728
464,"Construit par les Égyptiens au IIIe siècle avant notre ère, la Grande Pyramide est l'une des nombreuses grandes structures pyramidales construites pour honorer Pharaon mort.","Construite par les Égyptiens au cours du troisième millénaire avant J-C, la Grande Pyramide est l'une des nombreuses structures géantes érigées en l'honneur des pharaons décédés.","Construit par les Égyptiens au IIIe siècle av. J.-C., la Grande Pyramide est l'une des nombreuses grandes structures pyramidales érigées pour honorer les pharaons décédés.",0.9210382699966431,0.8928689956665039,0.9067349433898926,0.9637442827224731,0.9339425563812256,0.9486094117164612
465,"Le plateau de Giza, ou ""Giza Nécropole"" dans la vallée égyptienne des morts contient plusieurs pyramides (dont la grande pyramide est la plus grande), plusieurs petits tombeaux, plusieurs temples, et le grand Sphinx.","Le plateau de Gizeh, ou « nécropole de Gizeh », dans la vallée des Morts en Égypte, regroupe plusieurs pyramides (la grande pyramide étant la plus imposante), plusieurs petits tombeaux, de nombreux temples et le grand Sphinx.","Le plateau de Gizeh, ou ""Nécropole de Gizeh"" dans la vallée égyptienne des morts, contient plusieurs pyramides (dont la grande pyramide est la plus grande), plusieurs petites tombes, plusieurs temples, et le grand Sphinx.",0.9124932885169983,0.9063036441802979,0.9093879461288452,0.9726244211196899,0.9615457653999329,0.9670532941818237
466,"La grande pyramide a été créée pour honorer le pharaon Khufu, et beaucoup des petites pyramides, tombes et temples ont été construits pour honorer les femmes et les membres de la famille de Khufu.","La grande pyramide a été créée pour honorer le pharaon Khéops, et beaucoup de petites pyramides, tombes et temples ont été construits pour honorer ses femmes ainsi que les membres de sa famille.","La grande pyramide a été créée pour honorer le pharaon Khufu, et beaucoup des petites pyramides, tombes et temples ont été construits pour honorer les épouses et les membres de la famille de Khufu.",0.9464656710624695,0.9481969475746155,0.9473304748535156,0.9947972893714905,0.991466760635376,0.9931292533874512
467,La marque « arc supérieur » ressemble à un V et la marque « arc inférieur » à un agrafe ou à un carré manquant de son côté inférieur.,Le symbole « pousser » ressemble à un V et le symbole « tirer » à une agrafe ou à un carré dont le côté inférieur est manquant.,"Le signe de ""crochette montante"" ressemble à un V et le ""signe de crochette descendante"" ressemble à une agrafe ou à un carré dont le côté inférieur est manquant.",0.8998345136642456,0.8869113922119141,0.8933262228965759,0.8813278675079346,0.849685788154602,0.8652176260948181
468,"Haut signifie que vous devriez commencer à l'extrémité et pousser l'arc, et vers le bas signifie que vous devriez commencer à la grenouille (ce qui est où votre main tient l'arc) et tirer l'arc.","Le haut signifie que vous devez commencer par la pointe et pousser l’archet, et le bas signifie que vous devez commencer par la hausse (qui est l’endroit où votre main tient l’arc) et tirer l’archet.","""Up"" signifie que vous devez commencer à la pointe et pousser l'archet, et ""down"" signifie que vous devez commencer au talon (qui est l'endroit où votre main tient l'archet) et tirer l'archet.",0.8726586103439331,0.8672666549682617,0.8699542880058289,0.8807467222213745,0.8822872638702393,0.8815162777900696
469,"Un haut-bow génère généralement un son plus doux, tandis qu'un bas-bow est plus fort et plus affirmé.","Un archet vers le haut produit généralement un son plus doux, tandis qu'un archet vers le bas est plus fort et plus affirmé.","Un coup de pinceau vers le haut génère généralement un son plus doux, tandis qu'un coup de pinceau vers le bas est plus fort et plus affirmé.",0.9112074971199036,0.897607684135437,0.9043564200401306,0.9273675680160522,0.8777773380279541,0.90189129114151
470,"N'hésitez pas à porter un crayon dans vos propres marques, mais rappelez-vous que les marques d'inclination imprimées sont là pour une raison musicale, de sorte qu'elles devraient généralement être respectées.","N'hésitez pas à inscrire vos propres marques au crayon, mais n'oubliez pas que les marques d'archet imprimées le sont pour un motif d'ordre musical, et qu'il faut donc en général les respecter.","N'hésitez pas à ajouter vos propres annotations, mais rappelez-vous que les marques de courbure imprimées sont là pour une raison musicale, donc elles devraient généralement être respectées.",0.8303865790367126,0.8399661779403687,0.8351489305496216,0.90433669090271,0.9317587018013,0.9178429841995239
471,"Le roi terrifié Louis XVI, la reine Marie Antoinette, leurs deux jeunes enfants (11 ans Marie Thérèse et quatre ans Louis-Charles) et la sœur du roi, Madame Elizabeth, furent contraints de retourner à Paris le 6 octobre 1789 de Versailles par une foule de femmes marchandes.","Le 6 octobre 1789, le roi Louis XVI, la reine Marie-Antoinette, leurs deux jeunes enfants (Marie-Thérèse, 11 ans, et Louis-Charles, 4 ans) et la sœur du roi, madame Élisabeth, tous terrifiés, sont contraints de rentrer à Paris depuis Versailles par une foule de vendeuses.","Le roi Louis XVI, la reine Marie-Antoinette, leurs deux jeunes enfants (Marie-Thérèse, âgée de 11 ans, et Louis-Charles, âgé de 4 ans) et la sœur du roi, madame Élisabeth, furent contraints de retourner à Paris depuis Versailles par une foule de femmes du marché le 6 octobre 1789.",0.9115914106369019,0.8919402956962585,0.901658833026886,0.8963655233383179,0.8758017420768738,0.8859643340110779
472,"Dans une voiture, ils retournèrent à Paris, entourés d'une foule de gens qui criaient et criaient des menaces contre le roi et la reine.","Dans un carrosse, ils sont rentrés à Paris entourés d’une foule de gens qui hurlent et crient des menaces contre le roi et la reine.","Dans une voiture, ils voyagèrent de retour à Paris entourés d'une foule de gens criant et proférant des menaces contre le roi et la reine.",0.9193703532218933,0.921153724193573,0.9202612042427063,0.9215956926345825,0.9208546876907349,0.9212250113487244
473,La foule a forcé le roi et la reine à ouvrir leurs portes.,"Le roi et la reine ont été obligés, à cause de la foule, de faire ouvrir les fenêtres de leurs carrosses.",La foule de gens a forcé le roi et la reine à garder les fenêtres de leur carrosse grandes ouvertes.,0.8848761916160583,0.8136131763458252,0.847749650478363,0.9262456893920898,0.8523890972137451,0.8877840042114258
475,Les dépenses de guerre de l'impérialisme américain dans la conquête des Philippines ont été payées par le peuple philippin lui-même.,Les dépenses de guerre de l'impérialisme américain dans la conquête des Philippines ont été payées par le peuple philippin lui-même.,Les dépenses de guerre de l'impérialisme américain dans la conquête des Philippines ont été financées par le peuple philippin lui-même.,1.0,1.0,1.0,0.9841530323028564,0.981060802936554,0.9826045036315918
